name,value,model,product
Moran_I_statistic,-0.010934258928036575,SLMER,TROPOMI
Expectation,-0.010526315789473684,SLMER,TROPOMI
Variance,3.919460336268377e-5,SLMER,TROPOMI
p,0.5259770193556139,SLMER,TROPOMI
