name,value,model,product
Moran_I_statistic,-0.008542074147737657,NN,TROPOMI
Expectation,-0.010526315789473684,NN,TROPOMI
Variance,3.9403090347519764e-5,NN,TROPOMI
p,0.3759619439481391,NN,TROPOMI
