name,value,model,product
Moran_I_statistic,-0.00842703641757155,LGB,OMI
Expectation,-0.010526315789473684,LGB,OMI
Variance,3.948075145630607e-5,LGB,OMI
p,0.3691517430864695,LGB,OMI
