name,value,model,product
Moran_I_statistic,-0.028801046620322644,XGB,OMI
Expectation,-0.010526315789473684,XGB,OMI
Variance,3.9677951684568465e-5,XGB,OMI
p,0.9981412657292139,XGB,OMI
