name,value,model,product
Moran_I_statistic,-0.017527790234026314,GBM,OMI
Expectation,-0.010101010101010102,GBM,OMI
Variance,2.9227141557107517e-5,GBM,OMI
p,0.9152401935137661,GBM,OMI
