name,value,model,product
Moran_I_statistic,-0.014104614010523028,SLMER,OMI
Expectation,-0.010526315789473684,SLMER,OMI
Variance,3.918315023974742e-5,SLMER,OMI
p,0.7162189488100672,SLMER,OMI
