name,value,model,product
Moran_I_statistic,-0.021029425060653355,LGB,TROPOMI
Expectation,-0.010526315789473684,LGB,TROPOMI
Variance,3.9479522303120424e-5,LGB,TROPOMI
p,0.9526982268769023,LGB,TROPOMI
