name,value,model,product
Moran_I_statistic,-0.007235026173389419,SLR,OMI
Expectation,-0.010101010101010102,SLR,OMI
Variance,3.635707134086185e-5,SLR,OMI
p,0.3172820986507582,SLR,OMI
