Station_name,NO2,Type_of_station,X,Y,predicted,CV,predicted_CV,spatial_CV,predicted_spatialCV,residual,residual_CV,residual_spatialCV,model,product
Eggerberg,8.07205479452055,background,2634047,1128450,11.859451451966791,2,12.238747552773622,2,10.807531785337686,-3.7873966574462408,-4.166692758253072,-2.7354769908171352,GWR,OMI
Erstfeld-A2,24.1405027932961,traffic,2691390,1188470,24.80180462065985,3,25.210243491455987,4,24.991750076647147,-0.6613018273637508,-1.0697406981598867,-0.8512472833510465,GWR,OMI
Fribourg-Chamblioux,34.8230769230769,traffic,2577125,1184538,27.71431228507388,5,26.81138412443692,1,28.384969619201097,7.1087646380030165,8.011692798639977,6.4381073038758,GWR,OMI
Fribourg-Parc-Pérolles,13.5324022346369,background,2578181,1182941,17.373061411184736,2,17.690423691926192,1,17.461418807474494,-3.8406591765478364,-4.158021457289292,-3.929016572837595,GWR,OMI
Genève-Necker,35.2967123287671,background,2499864,1118200,31.108513881454492,1,30.967712628337118,5,29.931447945699293,4.188198447312608,4.328999700429982,5.365264383067807,GWR,OMI
Giubiasco,19.6839335180055,industry,2720255,1114535,20.49581617788579,1,21.44278305711045,2,18.971064010767765,-0.8118826598802897,-1.7588495391049506,0.712869507237734,GWR,OMI
Härkingen-A1,31.9944903581267,traffic,2628875,1240185,29.68992905989851,3,29.97002922203569,5,29.24556125951665,2.3045612982281902,2.024461136091009,2.748929098610052,GWR,OMI
Ittigen,17.5338192419825,background,2603050,1202815,15.870264095649832,4,15.972065125065091,1,16.45859420184545,1.6635551463326674,1.5617541169174078,1.075225040137049,GWR,OMI
Jungfraujoch,0.270621468926554,background,2641910,1155280,-1.110957067075982,4,-4.55946017450676,1,-2.5814335639643478,1.381578536002536,4.830081643433314,2.8520550328909016,GWR,OMI
La-Chaux-de-Fonds,21.6700831024931,traffic,2553467,1216963,18.587113617096037,2,18.902190138035337,4,17.286922596857814,3.0829694853970615,2.7678929644577615,4.383160505635285,GWR,OMI
Langenthal,13.1436813186813,background,2626340,1228935,16.19904038313836,4,16.593611024503,5,17.3605715790209,-3.0553590644570594,-3.4499297058217007,-4.216890260339598,GWR,OMI
Lausanne-César-Roux,32.2245856353591,traffic,2538695,1152615,25.896739215109786,5,25.683261727793273,4,26.245176905713464,6.327846420249312,6.541323907565825,5.979408729645634,GWR,OMI
Lausanne-Plaines-du-Loup,17.0352777777778,background,2537376,1154164,19.20115062767185,2,19.18136048538947,4,19.443912309036374,-2.1658728498940505,-2.1460827076116686,-2.408634531258574,GWR,OMI
Le-Landeron,8.4606648199446,background,2571175,1210800,13.560441027779467,4,13.361239956101326,4,13.070655687601263,-5.099776207834866,-4.900575136156725,-4.609990867656663,GWR,OMI
Le-Locle,19.4044568245125,traffic,2548581,1212842,17.454152331971915,5,16.85610545743337,4,17.302675236123847,1.9503044925405852,2.548351367079132,2.101781588388654,GWR,OMI
Les-Giettes,3.23178082191781,background,2563267,1119297,5.5664004116051125,2,6.1985505660302,5,6.2598385939771415,-2.3346195896873025,-2.9667697441123897,-3.0280577720593316,GWR,OMI
Locarno,21.8531680440771,traffic,2704690,1113855,25.201800555554986,5,25.28159295182838,2,24.09784223476303,-3.3486325114778843,-3.4284249077512783,-2.2446741906859273,GWR,OMI
