Station_name,NO2,Type_of_station,X,Y,predicted,CV,predicted_CV,spatial_CV,predicted_spatialCV,residual,residual_CV,residual_spatialCV,model,product
Davos-Seehornwald,2.86694214876033,background,2784450,1187735,2.5172572135925293,4,5.217092037200928,1,4.1569976806640625,0.34968493516780086,-2.3501498884405976,-1.2900555319037323,NN,OMI
Delémont,13.5618784530387,background,2593500,1246050,13.494821548461914,2,14.528084754943848,5,15.904359817504883,0.06705690457678593,-0.9662063019051477,-2.342481364466183,NN,OMI
Dornach-Schulhaus-Brühl,13.3602739726027,background,2613144,1258911,12.420394897460938,2,11.037089347839355,5,13.576554298400879,0.9398790751417625,2.3231846247633445,-0.2162803257981789,NN,OMI
Dübendorf-EMPA,21.5528767123288,background,2688675,1250900,19.95829200744629,1,21.953018188476562,3,19.680885314941406,1.5945847048825108,-0.40014147614776263,1.8719913973873936,NN,OMI
Ebikon-Sedel,17.3756164383562,background,2665480,1213325,17.426607131958008,5,17.874500274658203,4,22.917619705200195,-0.050990693601807635,-0.49888383630200295,-5.542003266843995,NN,OMI
Egerkingen,25.810773480663,traffic,2627039,1240750,25.197050094604492,5,21.171630859375,5,22.01763153076172,0.6137233860585063,4.6391426212879985,3.7931419499012797,NN,OMI
Eggerberg,8.07205479452055,background,2634047,1128450,7.3779072761535645,3,10.868693351745605,2,10.304634094238281,0.6941475183669858,-2.796638557225055,-2.232579299717731,NN,OMI
Erstfeld-A2,24.1405027932961,traffic,2691390,1188470,23.655975341796875,3,21.081932067871094,4,23.774682998657227,0.4845274514992255,3.0585707254250067,0.36581979463887393,NN,OMI
Fribourg-Chamblioux,34.8230769230769,traffic,2577125,1184538,25.97684669494629,5,27.187755584716797,1,25.532434463500977,8.846230228130608,7.6353213383601,9.29064245957592,NN,OMI
Fribourg-Parc-Pérolles,13.5324022346369,background,2578181,1182941,14.469698905944824,1,14.399759292602539,1,18.139007568359375,-0.9372966713079247,-0.8673570579656396,-4.6066053337224755,NN,OMI
Genève-Necker,35.2967123287671,background,2499864,1118200,33.56782531738281,5,39.57231521606445,5,36.699928283691406,1.7288870113842876,-4.275602887297353,-1.4032159549243062,NN,OMI
