Station_name,NO2,Type_of_station,X,Y,predicted,CV,predicted_CV,spatial_CV,predicted_spatialCV,residual,residual_CV,residual_spatialCV,model,product
Brione-sopra-Minusio,7.3158904109589,background,2706015,1115655,14.238373276282676,1,13.830647848334074,2,14.054282556150417,-6.922482865323776,-6.514757437375174,-6.738392145191517,SLR,TROPOMI
Bulle-Rue-de-Vevey,22.8915068493151,traffic,2570695,1162924,18.78268734645301,3,18.85956845949219,4,18.569638760404636,4.10881950286209,4.031938389822908,4.321868088910463,SLR,TROPOMI
Bussigny,29.9763085399449,traffic,2532800,1155660,28.800106653284296,5,28.070608162644437,4,27.52082447578253,1.1762018866606034,1.9057003773004624,2.45548406416237,SLR,TROPOMI
Camignolo,43.1873278236915,traffic,2715430,1106905,26.430952999078205,2,26.63800493007497,2,25.41500650036333,16.756374824613292,16.549322893616527,17.772321323328168,SLR,TROPOMI
Chaumont,4.98833333333333,background,2565090,1211040,7.948827394301661,2,8.140722104643785,4,8.111028750354876,-2.9604940609683315,-3.1523887713104557,-3.1226954170215464,SLR,TROPOMI
Chiasso,30.8665745856354,traffic,2723490,1077455,27.308382818172113,1,28.68779977309352,2,26.67684871121846,3.5581917674632884,2.1787748125418815,4.18972587441694,SLR,TROPOMI
Chur-A13,25.416620498615,traffic,2757725,1191375,27.338112862461085,3,27.48284472431871,1,29.1720653151723,-1.9214923638460846,-2.06622422570371,-3.7554448165573007,SLR,TROPOMI
Chur-RhB,11.8077777777778,background,2759645,1191105,20.335265594236386,4,21.322298011736514,1,20.151692184933108,-8.527487816458587,-9.514520233958715,-8.343914407155308,SLR,TROPOMI
Davos-Promenade,22.5796143250689,background,2781957,1185583,8.630725992107955,2,8.183843685699204,1,7.795313983141534,13.948888332960944,14.395770639369696,14.784300341927366,SLR,TROPOMI
Davos-Seehornwald,2.86694214876033,background,2784450,1187735,3.3854038937868847,4,4.265254496445108,1,2.6920384608279853,-0.5184617450265545,-1.3983123476847776,0.1749036879323449,SLR,TROPOMI
Delémont,13.5618784530387,background,2593500,1246050,17.498293745908683,2,18.200067899303335,5,17.48267309034783,-3.9364152928699827,-4.638189446264635,-3.9207946373091307,SLR,TROPOMI
Dornach-Schulhaus-Brühl,13.3602739726027,background,2613144,1258911,16.194166776033967,2,16.813365371852743,5,16.785264307472545,-2.833892803431267,-3.4530913992500434,-3.424990334869845,SLR,TROPOMI
Dübendorf-EMPA,21.5528767123288,background,2688675,1250900,23.58470603135935,1,24.975226296634094,3,24.36045989543415,-2.0318293190305496,-3.4223495843052945,-2.8075831831053506,SLR,TROPOMI
Ebikon-Sedel,17.3756164383562,background,2665480,1213325,21.093537328714753,5,22.071020498541827,4,21.99371012116993,-3.7179208903585526,-4.695404060185627,-4.618093682813729,SLR,TROPOMI
Egerkingen,25.810773480663,traffic,2627039,1240750,21.15776637108621,5,19.913423996294817,5,20.733678806312902,4.653007109576787,5.897349484368181,5.077094674350096,SLR,TROPOMI
Eggerberg,8.07205479452055,background,2634047,1128450,10.484839293353607,3,10.66331252073861,2,10.063574959231415,-2.412784498833057,-2.5912577262180605,-1.991520164710865,SLR,TROPOMI
Erstfeld-A2,24.1405027932961,traffic,2691390,1188470,22.79795149877812,3,22.840700548260816,4,23.271936620494518,1.3425512945179818,1.2998022450352842,0.8685661728015823,SLR,TROPOMI
