Station_name,NO2,Type_of_station,X,Y,predicted,CV,predicted_CV,spatial_CV,predicted_spatialCV,residual,residual_CV,residual_spatialCV,model,product
Aarau-Buchenhof,22.1842541436464,traffic,2646140,1248741,22.342588424682617,4,28.03574562072754,5,29.021770477294922,-0.15833428103621827,-5.85149147708114,-6.837516333648523,GBM,TROPOMI
Aigle,20.0332409972299,industry,2561330,1129900,20.052906036376953,1,12.698392868041992,5,19.20648193359375,-0.01966503914705342,7.3348481291879075,0.8267590636361497,GBM,TROPOMI
Airolo,17.5633608815427,traffic,2690021,1153641,17.803661346435547,4,23.434133529663086,4,28.005569458007812,-0.2403004648928473,-5.870772648120386,-10.442208576465113,GBM,TROPOMI
Altdorf,17.8435616438356,traffic,2690175,1193550,17.88853645324707,3,23.048471450805664,4,24.869773864746094,-0.04497480941147103,-5.204909806970065,-7.0262122209104945,GBM,TROPOMI
Avully-Passeiry,10.7884297520661,background,2489281,1113355,10.53974723815918,4,9.521187782287598,5,13.087337493896484,0.2486825139069211,1.2672419697785031,-2.2989077418303836,GBM,TROPOMI
Baden-Schönaustrasse,20.2351800554017,background,2666075,1257972,20.302526473999023,3,18.089731216430664,3,13.982931137084961,-0.06734641859732449,2.145448838971035,6.252248918316738,GBM,TROPOMI
Basel-Binningen,16.7348901098901,background,2610890,1265605,17.071653366088867,1,19.083728790283203,5,18.66963005065918,-0.33676325619876835,-2.3488386803931043,-1.9347399407690808,GBM,TROPOMI
Basel-Feldbergstrasse,43.8355555555556,traffic,2611745,1268490,43.17524337768555,4,31.182462692260742,5,35.74260330200195,0.660312177870054,12.653092863294859,8.092952253553648,GBM,TROPOMI
Basel-St-Johann,22.9736111111111,background,2610795,1268365,23.58863067626953,3,27.91350746154785,5,27.436126708984375,-0.6150195651584305,-4.939896350436751,-4.462515597873274,GBM,TROPOMI
Bern-Bollwerk,32.9679452054795,traffic,2600170,1199990,32.88541793823242,4,30.801471710205078,1,30.798673629760742,0.08252726724708026,2.166473495274424,2.16927157571876,GBM,TROPOMI
Bern-Morgartenstrasse,17.8849315068493,background,2601818,1201338,18.01389503479004,1,15.1318941116333,1,23.765024185180664,-0.12896352794074062,2.7530373952159977,-5.880092678331366,GBM,TROPOMI
Bern-Wankdorf,26.7046831955923,traffic,2602040,1201565,26.509984970092773,2,34.382808685302734,1,34.439178466796875,0.19469822549952553,-7.678125489710435,-7.734495271204576,GBM,TROPOMI
Beromünster,7.92527777777778,background,2655840,1226780,8.021522521972656,5,7.438347339630127,5,3.378798246383667,-0.09624474419487594,0.48693043814765335,4.546479531394113,GBM,TROPOMI
Biel-Bienne,17.1902777777778,background,2586025,1221660,17.157337188720703,2,25.045272827148438,1,24.208757400512695,0.03294058905709818,-7.854995049370636,-7.018479622734894,GBM,TROPOMI
Bioggio,26.9662087912088,industry,2714170,1096525,26.95946502685547,4,24.637950897216797,2,21.977054595947266,0.0067437643533310165,2.328257893992003,4.989154195261534,GBM,TROPOMI
Bodio,23.6654794520548,industry,2713360,1137370,23.589555740356445,3,10.576205253601074,2,16.140840530395508,0.07592371169835488,13.089274198453726,7.524638921659292,GBM,TROPOMI
Brigerbad,17.4225274725275,industry,2636790,1127555,17.484251022338867,3,9.786833763122559,2,16.86629295349121,-0.06172354981136863,7.63569370940494,0.5562345190362876,GBM,TROPOMI
Brione-sopra-Minusio,7.3158904109589,background,2706015,1115655,7.593016147613525,1,10.84974479675293,2,10.575925827026367,-0.27712573665462514,-3.5338543857940294,-3.260035416067467,GBM,TROPOMI
Bulle-Rue-de-Vevey,22.8915068493151,traffic,2570695,1162924,22.57717514038086,3,21.177730560302734,4,20.458309173583984,0.31433170893424034,1.7137762890123653,2.4331976757311153,GBM,TROPOMI
Bussigny,29.9763085399449,traffic,2532800,1155660,30.031225204467773,5,23.03339385986328,4,24.876758575439453,-0.05491666452287447,6.942914680081618,5.099549964505446,GBM,TROPOMI
Camignolo,43.1873278236915,traffic,2715430,1106905,42.50638961791992,2,34.00937271118164,2,30.901880264282227,0.6809382057715752,9.177955112509856,12.28544755940927,GBM,TROPOMI
Chaumont,4.98833333333333,background,2565090,1211040,4.85814094543457,2,3.414713144302368,4,4.9595136642456055,0.13019238789875942,1.5736201890309616,0.028819669087724265,GBM,TROPOMI
Chiasso,30.8665745856354,traffic,2723490,1077455,30.669221878051758,1,22.475204467773438,2,22.535024642944336,0.19735270758364365,8.391370117861964,8.331549942691066,GBM,TROPOMI
Chur-A13,25.416620498615,traffic,2757725,1191375,25.389514923095703,3,21.167524337768555,1,22.84758949279785,0.02710557551929682,4.249096160846445,2.5690310058171484,GBM,TROPOMI
Chur-RhB,11.8077777777778,background,2759645,1191105,11.785857200622559,4,16.737445831298828,1,16.100204467773438,0.02192057715524065,-4.929668053521029,-4.292426689995638,GBM,TROPOMI
Davos-Promenade,22.5796143250689,background,2781957,1185583,20.44304656982422,2,6.5498576164245605,1,13.392550468444824,2.1365677552446805,16.02975670864434,9.187063856624075,GBM,TROPOMI
Davos-Seehornwald,2.86694214876033,background,2784450,1187735,2.984431028366089,4,10.419715881347656,1,4.767847061157227,-0.11748887960575871,-7.552773732587326,-1.9009049123968964,GBM,TROPOMI
Delémont,13.5618784530387,background,2593500,1246050,13.543869018554688,2,16.90114974975586,5,14.294394493103027,0.018009434484012488,-3.3392712967171594,-0.7325160400643274,GBM,TROPOMI
Dornach-Schulhaus-Brühl,13.3602739726027,background,2613144,1258911,13.238068580627441,2,18.640745162963867,5,21.671283721923828,0.12220539197525859,-5.280471190361167,-8.311009749321128,GBM,TROPOMI
