Station_name,NO2,Type_of_station,X,Y,predicted,CV,predicted_CV,spatial_CV,predicted_spatialCV,residual,residual_CV,residual_spatialCV,model,product
Aarau-Buchenhof,22.1842541436464,traffic,2646140,1248741,25.067595191216967,1,24.059599176314592,5,24.51038864348769,-2.8833410475705676,-1.8753450326681929,-2.3261344998412916,RF,OMI
Aigle,20.0332409972299,industry,2561330,1129900,17.703162142639194,3,17.724927127162136,5,18.060877650698476,2.330078854590706,2.3083138700677637,1.9723633465314236,RF,OMI
Airolo,17.5633608815427,traffic,2690021,1153641,22.84315012502925,1,22.373172463223707,4,24.78272527969045,-5.279789243486551,-4.809811581681007,-7.21936439814775,RF,OMI
Altdorf,17.8435616438356,traffic,2690175,1193550,23.590922859036635,5,24.299337469870554,4,25.299460158881143,-5.747361215201035,-6.455775826034955,-7.4558985150455435,RF,OMI
Avully-Passeiry,10.7884297520661,background,2489281,1113355,9.105262703274086,4,9.58415311513531,5,9.17558664481354,1.683167048792015,1.204276636930791,1.6128431072525604,RF,OMI
Baden-Schönaustrasse,20.2351800554017,background,2666075,1257972,18.640798731540734,3,18.91602131564872,3,17.964362525077732,1.594381323860965,1.3191587397529787,2.270817530323967,RF,OMI
Basel-Binningen,16.7348901098901,background,2610890,1265605,20.267272288049753,1,19.9370930204165,5,20.04669138825514,-3.5323821781596543,-3.2022029105264025,-3.311801278365042,RF,OMI
Basel-Feldbergstrasse,43.8355555555556,traffic,2611745,1268490,27.18564170627164,4,28.207883464917845,5,27.742513750214556,16.649913849283962,15.627672090637756,16.093041805341045,RF,OMI
Basel-St-Johann,22.9736111111111,background,2610795,1268365,25.949053206472193,3,25.60330485981253,5,24.248044423827828,-2.9754420953610925,-2.6296937487014276,-1.2744333127167273,RF,OMI
Bern-Bollwerk,32.9679452054795,traffic,2600170,1199990,30.909573746263327,4,31.11005103337819,1,31.041314704403295,2.0583714592161755,1.857894172101311,1.9266305010762075,RF,OMI
Bern-Morgartenstrasse,17.8849315068493,background,2601818,1201338,22.236987943501205,1,21.420425063846857,1,22.470277954571866,-4.352056436651907,-3.535493556997558,-4.585346447722568,RF,OMI
Bern-Wankdorf,26.7046831955923,traffic,2602040,1201565,28.434024370645496,2,27.237250323913745,1,28.519769083344,-1.7293411750531966,-0.5325671283214461,-1.8150858877516995,RF,OMI
Beromünster,7.92527777777778,background,2655840,1226780,6.561087476982523,3,6.405944319813144,5,6.671004051872489,1.364190300795257,1.5193334579646365,1.254273725905291,RF,OMI
Biel-Bienne,17.1902777777778,background,2586025,1221660,25.181668044399665,2,25.391672217090523,1,25.048438125362832,-7.991390266621863,-8.201394439312722,-7.858160347585031,RF,OMI
Bioggio,26.9662087912088,industry,2714170,1096525,18.986007508488196,5,19.314270618955543,2,18.90158589957444,7.9802012827206035,7.6519381722532565,8.064622891634361,RF,OMI
Bodio,23.6654794520548,industry,2713360,1137370,17.968817394119807,2,17.981385931454724,2,18.44923105729407,5.696662057934994,5.684093520600076,5.216248394760729,RF,OMI
Brigerbad,17.4225274725275,industry,2636790,1127555,15.007071207005305,1,16.17538521433202,2,15.533926370597197,2.4154562655221934,1.2471422581954776,1.888601101930302,RF,OMI
Brione-sopra-Minusio,7.3158904109589,background,2706015,1115655,15.2640927757106,1,15.124369774465977,2,15.089452373332954,-7.948202364751699,-7.808479363507077,-7.773561962374053,RF,OMI
Bulle-Rue-de-Vevey,22.8915068493151,traffic,2570695,1162924,18.517220253061105,3,18.509148225495164,4,19.755944271018706,4.374286596253995,4.382358623819936,3.135562578296394,RF,OMI
Bussigny,29.9763085399449,traffic,2532800,1155660,27.117532795415283,2,27.566213705894146,4,27.38723821313932,2.8587757445296162,2.410094834050753,2.5890703268055795,RF,OMI
Camignolo,43.1873278236915,traffic,2715430,1106905,27.00819865206364,4,27.100619756179672,2,25.669521563846146,16.179129171627856,16.086708067511825,17.51780625984535,RF,OMI
Chaumont,4.98833333333333,background,2565090,1211040,6.496631888348663,1,6.740315019446343,4,6.724472043492282,-1.5082985550153332,-1.7519816861130133,-1.7361387101589525,RF,OMI
Chiasso,30.8665745856354,traffic,2723490,1077455,24.901576457330478,1,25.222639786874197,2,24.555781196557387,5.964998128304924,5.6439347987612045,6.310793389078015,RF,OMI
Chur-A13,25.416620498615,traffic,2757725,1191375,19.997925850405903,4,20.73163069458584,1,20.602507180089034,5.418694648209097,4.684989804029161,4.8141133185259655,RF,OMI
Chur-RhB,11.8077777777778,background,2759645,1191105,18.385541837721266,4,18.30023575433186,1,18.471829337481196,-6.577764059943467,-6.492457976554062,-6.664051559703397,RF,OMI
Davos-Promenade,22.5796143250689,background,2781957,1185583,12.735145731162943,4,13.744910020982758,1,13.673849955433177,9.844468593905956,8.834704304086141,8.905764369635722,RF,OMI
Davos-Seehornwald,2.86694214876033,background,2784450,1187735,8.172833769576284,4,7.844181156023865,1,8.638824895607941,-5.305891620815954,-4.977239007263535,-5.771882746847611,RF,OMI
Delémont,13.5618784530387,background,2593500,1246050,17.682771446377135,5,17.166306503324947,5,18.36400085618646,-4.120892993338435,-3.6044280502862467,-4.802122403147761,RF,OMI
Dornach-Schulhaus-Brühl,13.3602739726027,background,2613144,1258911,16.598765375538537,1,16.207573600086654,5,17.09009846212218,-3.2384914029358374,-2.847299627483954,-3.7298244895194816,RF,OMI
Dübendorf-EMPA,21.5528767123288,background,2688675,1250900,19.956536848699002,1,19.645986286389657,3,19.069104440586724,1.5963398636297974,1.9068904259391424,2.483772271742076,RF,OMI
