layers,neurons,epochs,batch.size,regularization,MSE_training,MSE_CV,MAE_training,MAE_CV,R2_training,R2_CV
1,15,20,30,NA,49.459417303466644,68.61877349802694,5.538772185172529,6.741704922066346,0.5062087854351875,0.35440874232921804
2,15,20,30,NA,54.10496878815519,68.41710946619402,5.859755675340699,6.193549489323346,0.46665415292706686,0.3634577470507317
3,15,20,30,NA,89.48924072380326,99.46168996521145,7.056985347961886,7.296239902511147,0.4206535206769053,0.23804785558885186
4,15,20,30,NA,40.330391834855135,84.70121536723262,4.861959568378816,7.139555681399616,0.5484728085277089,0.26995137233231303
1,30,20,30,NA,45.94849683916294,54.205575922496855,5.247823123142506,5.76977156271568,0.5093660479333448,0.4670380458544555
2,30,20,30,NA,30.593422997785034,47.573739515886736,4.419960719362814,5.431101554160848,0.6472550771304578,0.49038078258413514
3,30,20,30,NA,32.857863890445124,52.78991938506728,4.2942133478199835,5.6966770518542,0.6356855441853866,0.4529418770067002
4,30,20,30,NA,28.38446085710651,49.06937118529715,4.121257915460622,5.477144732558862,0.6787796571705975,0.4938118704676382
1,50,20,30,NA,37.73294472569155,50.80275585169611,4.7475095682048725,5.437391503097513,0.5661607587919648,0.4753282923892531
2,50,20,30,NA,31.373628138086836,37.16991574267757,4.470651235397996,4.704540694730379,0.6490251945191906,0.5760332893985133
3,50,20,30,NA,25.43429514353814,37.2564508455909,3.920025246087118,4.830369470990072,0.7134487521338938,0.5707874589790509
4,50,20,30,NA,26.433200828199634,36.3218844742962,3.820332450546703,4.564685479541912,0.7087051682846247,0.5900775361601457
1,100,20,30,NA,28.790143172018745,35.50148501266999,4.243808412794652,4.698716098719379,0.6719131804075181,0.5911164625139832
2,100,20,30,NA,24.525698104492477,32.47051833619135,3.8075644969870863,4.456891993159184,0.7248094221391111,0.6312889323713805
3,100,20,30,NA,21.84813092561771,28.42426530546065,3.55355280569783,4.187136877893775,0.7498565277871531,0.6800334656465056
4,100,20,30,NA,23.308857272292826,32.99289833113647,3.6814620921313557,4.551260655104432,0.7482750367633466,0.6206619561374994
1,5,30,30,NA,57.29097108851035,121.56797416871723,5.627330618288466,8.667477591066838,0.43714463451470953,0.2495012174004662
2,5,30,30,NA,47.99841364091235,293.83772980482604,5.404700956250838,15.06722817852664,0.5153518458588523,0.23576870077606757
3,5,30,30,NA,112.83431150392803,153.0272428280177,8.439982032543616,8.80760007474091,0.4904678338992001,0.173810625996014
4,5,30,30,NA,53.738463457306224,262.0829108736858,5.6628483811970245,13.046017783495179,0.4487629208400465,0.042732807514434354
1,10,30,30,NA,36.618650626076544,71.94319000357125,4.717311753021492,6.367359117982553,0.5802263888746421,0.3822159935100843
2,10,30,30,NA,56.566643648119474,48.71155992134539,5.83808855748922,5.329127622688645,0.4405020857566654,0.4752928899254329
3,10,30,30,NA,49.91555995071797,48.38191419148904,5.3634070563495975,5.415514398854724,0.47558714587576206,0.4815347517322658
4,10,30,30,NA,41.37869697789952,158.5070516709187,4.864694502150108,9.299322084995834,0.5303455977705739,0.14842850684033984
1,15,30,30,NA,41.00544040071106,49.75698303043299,4.764887272957198,5.385293360917746,0.5437721505746482,0.4750395346710533
2,15,30,30,NA,37.16316239724182,55.807885719393525,4.749431512492719,5.231944728994051,0.5749189589655543,0.44435743491597124
3,15,30,30,NA,36.3342980741623,44.29983319352558,4.642950523634011,5.136774862736442,0.5859822599846868,0.5208659164737477
4,15,30,30,NA,52.60606224768241,92.29921671072366,5.634910058393179,6.963448665123186,0.43304124776031594,0.2781655367625543
1,30,30,30,NA,27.651397603269988,40.76668226239155,4.153379544584472,4.977582453340776,0.6851441407409784,0.5385877197813654
2,30,30,30,NA,26.573867901676767,40.5472048924293,3.8955855923176808,4.913977780724094,0.6963624876446337,0.5375025926501487
3,30,30,30,NA,41.34839582104748,32.71120573954547,4.880468900010621,4.436859328482119,0.5352653719580414,0.6264132832246739
4,30,30,30,NA,26.529608876711084,30.90522642558317,4.104084598683942,4.2716714343248485,0.698217074497512,0.6462389412394587
1,50,30,30,NA,29.513376156001133,35.51165003089833,4.1898512597044295,4.684347543748119,0.6641021144364198,0.5916321338126145
2,50,30,30,NA,22.974067208863048,35.32521639233009,3.6825736083379117,4.736591637118434,0.742786348019943,0.6003551343455209
3,50,30,30,NA,25.69908665755161,30.348040540067533,3.937729812585915,4.2817646927992135,0.7144622267773348,0.6523374918637207
4,50,30,30,NA,21.815188099811415,34.37404367840802,3.5757478712108823,4.528449210139204,0.7501475540929702,0.6073162182722353
1,100,30,30,NA,25.629506182356764,33.18392346521677,3.9472969590844182,4.459411999630424,0.7085551632343955,0.6187417398142256
2,100,30,30,NA,18.44994837496263,30.135760477792342,3.297267154096913,4.133475728427688,0.7922226777878627,0.6527833286329043
3,100,30,30,NA,18.126647688138103,30.918962168543082,3.1671046154979616,4.281666956379614,0.7931507147240829,0.6448466007234278
4,100,30,30,NA,17.901176317061072,30.442810391407352,3.126257367058715,4.21641664625686,0.801038865597281,0.651075823993082
1,5,50,30,NA,50.18454181463619,60.43245216150713,5.48477426678108,6.085197985195853,0.47474710048995716,0.40189884484461535
2,5,50,30,NA,479.03635538309595,52.88035081772449,19.819484014730335,5.083489856052219,0.07260544731589867,0.4478771257458838
3,5,50,30,NA,42.366516379477716,217.4486614743921,5.023592708506272,11.144628362277146,0.5336864285991834,0.11961110958294359
4,5,50,30,NA,45.5864178963307,53.57340079365948,5.167355807439112,5.721347709082972,0.5080368196390319,0.4455363026226349
1,10,50,30,NA,43.43155226549375,39.074494502444,5.043993334224186,4.900124613903378,0.5324147988612584,0.5530075621109917
2,10,50,30,NA,41.5475292918459,70.40926079768312,4.97539471841856,6.241768321181079,0.5310999425803149,0.34418297828682254
3,10,50,30,NA,29.91887756321402,45.31161580875667,4.233947930302771,5.104158007711261,0.6558664229573336,0.5043204657015713
4,10,50,30,NA,35.105511185467705,40.17252126556527,4.564887740796695,4.965817110991308,0.5952089385439939,0.5467086033096085
1,15,50,30,NA,44.59729252046322,37.2852016121048,5.326847749385862,4.747155460218447,0.48932936664639537,0.5721891242419944
2,15,50,30,NA,29.477018458521528,41.51498005845546,4.249085089710259,5.182660689127032,0.6602363107594282,0.5382281768023038
3,15,50,30,NA,24.474198890228568,40.49931791133245,3.9318446889913745,5.052307316693185,0.7244289597978165,0.5491042406791441
4,15,50,30,NA,35.69927852940152,32.102246514173565,4.697308560436359,4.413104843447111,0.5902370929670933,0.6306856363063329
1,30,50,30,NA,25.50931558267435,32.43393458514632,3.81433549523497,4.444073699963345,0.7064198656085674,0.6265989198388026
2,30,50,30,NA,21.926307519700902,29.02077331710835,3.504731663713607,4.114658950976554,0.7507731464416262,0.6666518639413647
3,30,50,30,NA,21.486566684148286,28.484260672813424,3.5310929278574865,4.090660926613144,0.7535669192367551,0.6728360763058493
4,30,50,30,NA,20.822758461158802,29.50241568150804,3.4364573244425762,4.215667869717779,0.763810120861635,0.6602934874837673
1,50,50,30,NA,24.606570861950132,28.546996540892298,3.797332562017345,4.067642092924893,0.7168173908494743,0.6733073836081063
2,50,50,30,NA,18.058450894267178,31.1894345349684,3.1408532835681937,4.261108864617611,0.7953685905837676,0.6451647418527835
3,50,50,30,NA,20.386019081204342,28.519816031292372,3.430717572582042,4.109367556528453,0.7654020808668462,0.6715873015850029
4,50,50,30,NA,14.596201733522491,29.6431318760755,2.766936820731685,4.180804183052667,0.8326747777945127,0.65930860714131
1,100,50,30,NA,19.365153917120576,29.16941345520747,3.2851438875437116,4.161474812008887,0.7782144350902658,0.6649459999033852
2,100,50,30,NA,12.99256370033244,29.64619124874151,2.613277509346242,4.212043853520911,0.8516854830425622,0.6606142085936172
3,100,50,30,NA,13.287707935388239,28.947836641726038,2.671321411841168,4.151628323873948,0.8474249838122504,0.6707863859272464
4,100,50,30,NA,9.442849605789174,29.008194620190014,2.152065815825617,4.117591750144921,0.8927234414113909,0.6688186761682041
1,5,20,5,1,41.67550823828108,42.02286599179421,5.0930347144067865,5.017569456867207,0.5255329394559097,0.5277649642602364
2,5,20,5,1,37.1061209146417,37.10327005311997,4.707599395439606,4.630277843666169,0.5751914504400528,0.5743186383201253
3,5,20,5,1,30.03955743553778,83.70071746355806,4.303820649447207,6.959476266170382,0.6605701275479022,0.3280315308089565
4,5,20,5,1,35.63251365202559,230.15250093598175,4.652430702026693,10.975175493363778,0.5895986193734504,0.0494195594195301
1,10,20,5,1,29.589897041447955,36.206870212587226,4.2788105584259375,4.805102118066105,0.659447005666711,0.5868782053601325
2,10,20,5,1,27.506521525063032,35.412976562491465,4.110803063076031,4.629004716393028,0.6931625673258847,0.5930104451237154
3,10,20,5,1,21.70136176344947,30.082515261036928,3.522814887494488,4.16702068607174,0.7517806934300673,0.6563130094213689
4,10,20,5,1,29.001131660637387,37.15115674037222,4.203499870671677,4.736451502761541,0.6724410782685988,0.5726596242115813
1,15,20,5,1,22.608597275881475,30.518203521086264,3.5589201901676684,4.29714464916473,0.7404652103498028,0.6481078941818663
2,15,20,5,1,22.177069389859792,31.352259699184167,3.5284030857074704,4.3112183998115325,0.7455978289977502,0.6392173124449195
3,15,20,5,1,21.274724637035902,30.515152244379095,3.436853232165457,4.255333638949558,0.7584964961339655,0.6486239827041261
4,15,20,5,1,23.30190368756661,29.14740599521648,3.647738092067216,4.105210588542639,0.7350386710883291,0.6648698239156576
1,30,20,5,1,21.38268903944931,28.97502227006016,3.627011764297278,4.1727318039230745,0.7603473062515567,0.6672365987949234
2,30,20,5,1,16.783156768188213,28.80200467104437,3.1207163186113585,4.1043339337893565,0.8078035408125522,0.668082093598953
3,30,20,5,1,19.249695070768123,28.881053171812457,3.290959838784437,4.030769831077917,0.7809809657595195,0.6669438923473844
4,30,20,5,1,27.910275090937958,29.77251370317772,3.9739130706128463,4.193089066948232,0.8104607261534915,0.6628117875303954
1,50,20,5,1,18.656491771959473,30.049468624013656,3.18198502980972,4.209718128319507,0.7895314304638199,0.6571781165517446
2,50,20,5,1,16.29229515632401,30.62155468901135,2.960505118411392,4.30193042613561,0.8202308401026825,0.6493082513129175
3,50,20,5,1,15.969682515663091,29.79640847622727,2.8596792616807205,4.101840827826366,0.8172258049618079,0.6570516112147466
4,50,20,5,1,13.549862796837182,28.113997646405238,2.7050541946329654,4.016830116014064,0.8473981840851749,0.6775164812488117
1,100,20,5,1,17.582673430884824,29.95521111748398,3.1507652605268452,4.240688940332765,0.8002883218888535,0.6577311256500593
2,100,20,5,1,13.450271116395378,30.001423329372624,2.6830720258224114,4.121718992097727,0.8748965874214263,0.6613383708974753
3,100,20,5,1,18.941509827402545,34.32964911186228,3.4661802507687063,4.583077737682016,0.8653940659060732,0.624678483241636
4,100,20,5,1,12.492816130075049,30.54547001630564,2.5866106259967054,4.1982281077755506,0.8596809499927137,0.666497266864678
1,5,30,5,1,34.40355375827308,34.04183647697582,4.530579577700586,4.571318382214759,0.6046075513118183,0.6115851676742825
2,5,30,5,1,27.45599753387231,30.26384480698208,4.084055209020386,4.215003751020167,0.6879068743120011,0.6520787869676786
3,5,30,5,1,24.327317230597284,34.17401926956171,3.741044652814593,4.689511669906031,0.722119038561232,0.6060462152277565
4,5,30,5,1,23.649926067969407,30.005261680335803,3.6935555963225695,4.229251554156654,0.7304152446845916,0.6549750157910558
1,10,30,5,1,26.911185867256428,34.66551728003648,3.960472655913427,4.547064026221123,0.6940723930602679,0.6052558482465308
2,10,30,5,1,25.45961779822471,29.83540430209309,3.926933208792222,4.208490693931129,0.7139561286528153,0.6561746048655596
3,10,30,5,1,21.07827369562127,30.74048760934107,3.396908667884699,4.374563228659973,0.7585585585540146,0.6456040780620572
4,10,30,5,1,21.292153917570978,27.970176549923885,3.4176153175551836,4.010307243107052,0.760008232971317,0.6776473990318812
1,15,30,5,1,21.459028580857154,28.506331305045105,3.5077505091057324,4.046509607695004,0.7552536461117578,0.6717878724311561
2,15,30,5,1,21.19360761624627,29.524284041734,3.535106488168147,4.118921443132892,0.7613577472085746,0.6598010609580028
3,15,30,5,1,20.77560158500002,29.823389836466834,3.3896246525227918,4.185664277311127,0.7621082812037954,0.658985179507061
4,15,30,5,1,21.120363293741836,29.266016337939774,3.4176302576265405,4.182149462897419,0.7588243360512245,0.6637185089764099
1,30,30,5,1,19.713337407672373,30.989176482959206,3.286288659978188,4.280424281670884,0.773636342363078,0.6456043902811759
2,30,30,5,1,16.689891224031527,28.558007254804618,3.0727467157508594,4.035946733808209,0.8125208543590015,0.6727484648269221
3,30,30,5,1,13.47995202333585,29.131467183420227,2.545407281534322,4.1300295834474845,0.8462901668484046,0.6681363063077141
4,30,30,5,1,18.222378277535775,33.01101579925382,3.035825441411846,4.398056387272681,0.8184932271517332,0.6314084339178863
1,50,30,5,1,16.91922387685528,29.395245802156406,3.0583060699914357,4.0597622477351045,0.8062123203341833,0.6655132984764848
2,50,30,5,1,12.872188614436615,29.116592624653794,2.5863439234685974,4.143598324148639,0.8540033197013397,0.6690608343936273
3,50,30,5,1,9.056626275277909,33.351062617603446,2.2978799795262024,4.351106704207051,0.9077791921591114,0.6310261490099162
4,50,30,5,1,10.474386730959813,33.54692895277882,2.41931254273778,4.450928410032253,0.9015937522338616,0.63509023713931545
1,100,30,5,1,13.55251003931219,28.867651565526096,2.6757347051683746,4.088052826224546,0.8454485195503382,0.6731403656869692
2,100,30,5,1,9.703028034762617,30.641560236938233,2.116783957862303,4.257290697512892,0.8986797314187689,0.6622275464125673
3,100,30,5,1,8.469324578958197,35.46917422400226,1.9272659500105171,4.497039738414477,0.9079076398919177,0.6255289560642476
4,100,30,5,1,10.269454309017132,35.593581022231795,2.3450915922433153,4.645258455087977,0.920381823888061,0.6173808926233542
1,5,50,5,1,24.104978702524384,29.66270335045596,3.642884940067439,4.315675612010121,0.7230226819762505,0.6580510565083235
2,5,50,5,1,31.46649129522628,36.49388349769566,4.4070424022820465,4.636642550913872,0.6389984867939216,0.5813802862144211
3,5,50,5,1,22.225536592555624,30.398554930883275,3.542826754228953,4.300605043219943,0.7437704523669568,0.6497566609509742
4,5,50,5,1,23.23009301038569,29.21932803933096,3.6488569514244276,4.145915627996674,0.7334346660543909,0.6632526340149655
1,10,50,5,1,17.152252829127452,30.888907531551393,3.1308256440018254,4.287364084101319,0.8031080398698804,0.6456644067596409
2,10,50,5,1,20.40217401098005,29.34956100091735,3.3757607043200597,4.0264604256712975,0.775294229781879,0.6654970093663193
3,10,50,5,1,16.8467314490751,30.431043618358917,2.902388394846163,4.076218096482367,0.8058953629229019,0.6511587014587922
4,10,50,5,1,19.055096932404258,33.02543010577334,3.3192691255752163,4.394027810878509,0.7812887872168198,0.6240154009922729
1,15,50,5,1,18.635082106782708,29.992863874719024,3.196756908488661,4.116204589050205,0.7907914229770784,0.659423747756088
2,15,50,5,1,16.36641179224244,28.967276989993792,3.025353704707339,4.102020980124982,0.812908364651448,0.6679960437389428
3,15,50,5,1,16.136052377739606,27.371747562036127,3.0985691705547143,3.9898955647227585,0.8149731152468055,0.6860430096191545
4,15,50,5,1,10.99361853528995,30.738155008041,2.257298288225413,4.279747316122083,0.8794486817474763,0.6490834035038748
1,30,50,5,1,14.876884264990473,29.7332608703799,2.7177454602761726,4.100103322266495,0.83334825964365,0.6625525124070955
2,30,50,5,1,12.536227041406548,31.35949416337303,2.430090440340261,4.287554850350527,0.8668260213607138,0.6533713842734526
3,30,50,5,1,18.704218267198886,31.758080480713996,3.311617221579708,4.368665146315393,0.8728306047958121,0.6514510293050191
4,30,50,5,1,7.774569900406553,30.956993322427117,1.9574010157437547,4.2392379142613015,0.9103739181305834,0.6612815037235907
1,50,50,5,1,13.098062746114852,29.825464705405075,2.5794396085834994,4.0983589762309505,0.8526649767263268,0.6633444890102266
2,50,50,5,1,8.201748485521534,33.148371136171626,2.0430324429090896,4.376045960445646,0.9237598767631929,0.6392703930811071
3,50,50,5,1,7.587438000231081,33.62253863201716,1.744634266755329,4.508573750333019,0.9298637331424542,0.6465649188476165
4,50,50,5,1,4.573241141413603,37.98654983430199,1.1950923819121309,4.796029379907368,0.9472673381147543,0.6281887805700525
1,100,50,5,1,7.934334801058813,32.5493348417324,1.9815299556306523,4.280083220080606,0.9088259319577937,0.6386637764300105
2,100,50,5,1,5.730911805331985,34.61633021423703,1.323589287218057,4.648374656683509,0.9353619858475335,0.6205335793586677
3,100,50,5,1,5.433203118297308,34.30246371936506,1.1442473652455611,4.451851412194472,0.938582380886161,0.6367128015136542
4,100,50,5,1,6.4182487607444445,30.912670255785148,1.5313777274478764,4.3630521252860746,0.933412663426193,0.6590030787627879
1,5,20,10,1,36.96966177650445,50.33448040388438,4.75526763202307,5.485791797117482,0.582394311121942,0.46276468324358583
2,5,20,10,1,36.664905060383134,193.05532055024918,4.623456707533862,10.799851167507235,0.5827787972125527,0.14084045595439973
3,5,20,10,1,38.61655689511224,49.075541988759554,4.874321324527426,5.332425289774298,0.5558721984136533,0.4876623349669856
4,5,20,10,1,44.17716344893801,147.4803858991004,5.253805519071774,8.545349395837034,0.4981084372723519,0.12186888269833741
1,10,20,10,1,38.21565248103049,49.74749515071769,4.859684171043562,5.564252262915524,0.5682653248613838,0.4707218294435644
2,10,20,10,1,32.84997645611318,41.89989640494851,4.415979540463412,5.065962303394605,0.6214133666332852,0.5383213938633162
3,10,20,10,1,37.13982834547092,42.97885189361525,4.837261533709132,5.016951501793244,0.5768187985306235,0.5209458194742352
4,10,20,10,1,44.1750383673815,40.44926132289995,5.163075827404922,4.942664469723072,0.5126560311207121,0.5414289263699539
1,15,20,10,1,33.342320142015026,41.783009665190086,4.500575043562975,5.064710483914147,0.616435077998626,0.5262599418460577
2,15,20,10,1,41.67670178884572,38.06059639240872,4.971296391724359,4.827761624886008,0.5338949875884577,0.5689214649580662
3,15,20,10,1,34.78341501285433,34.401775409688526,4.597149701553692,4.520405153876485,0.6001043677321627,0.6037286195140252
4,15,20,10,1,27.51844694978544,44.23678297352536,4.124250215078367,5.246110378832196,0.6837702187654006,0.5095884847591755
1,30,20,10,1,25.099775468717652,31.906934175871722,3.8978132182706897,4.411299408176859,0.7133652104172785,0.6340339722342764
2,30,20,10,1,25.603503182436388,33.887356882490884,3.9504752391178304,4.476222675288941,0.7101679273118473,0.609321793299208
3,30,20,10,1,22.71801988518991,28.17868274652586,3.6504656258119677,4.0376131499058685,0.740136679415713,0.6792666173083978
4,30,20,10,1,20.7934297300163,31.29197605149536,3.3580151791166677,4.443752967649354,0.7629754233826549,0.6412484727965164
1,50,20,10,1,22.369182363121265,30.39340597736238,3.596397455429239,4.24998508866839,0.7476767273714569,0.6497161639430038
2,50,20,10,1,20.70965005563186,28.89785487414281,3.548943429342512,4.184981698029988,0.7628117720232362,0.6667224402432265
3,50,20,10,1,18.88729777736604,29.024398933354703,3.3126995981149876,4.157058991477214,0.784169516907955,0.6662415458205037
4,50,20,10,1,15.724955464584983,29.11874114658347,3.0036996724006197,4.168771358643732,0.8294885779395945,0.6658594359470643
1,100,20,10,1,21.684907868951136,28.703246981889325,3.5840387381730405,4.164391389005837,0.7575410410598316,0.6690014272262372
2,100,20,10,1,17.375519540907312,29.032973382704064,3.07903228151043,4.176462280118228,0.8029778716625067,0.666814005145281
3,100,20,10,1,15.176198487821306,28.125598369073725,2.9102154975008054,3.9941119541893038,0.8300157243436389,0.678167470052087
4,100,20,10,1,12.32737334158489,28.8576302776542,2.5678301247492947,4.066579307154223,0.8602539230278107,0.6736534925236071
1,5,30,10,1,49.66678273677174,43.09535718596209,5.473703412766544,5.1016683076247595,0.45751451778543956,0.5229672988188885
2,5,30,10,1,33.52474067711751,106.9290733851643,4.5651327740622545,7.6983844436978055,0.6167705481218165,0.23791081141618137
3,5,30,10,1,29.76281275952952,146.07630862839707,4.180075465362908,8.234230749118954,0.6583007664703164,0.1771257720432427
4,5,30,10,1,45.13407077218832,123.50265956552998,5.179299077097675,7.794519440537392,0.5084939093322925,0.1908954443809413
1,10,30,10,1,28.569785394008566,38.22854043025958,4.108729858449492,4.9419013835195384,0.6761813695051242,0.5718247555777939
2,10,30,10,1,26.631632864349047,36.4472369718016,4.073985641562812,4.750198620044802,0.6996886113735363,0.5870947296113381
3,10,30,10,1,49.492279551222246,36.13422601457539,5.467995835173342,4.83351938380435,0.4818962830498157,0.5885963612536775
4,10,30,10,1,40.28617733681588,31.636089942353834,4.997340411460358,4.400555932210528,0.5368880871796694,0.6381089401477911
1,15,30,10,1,27.48923969395274,33.117959681826335,4.136979422429632,4.528787132062691,0.6842655157997596,0.6180785459692792
2,15,30,10,1,21.17480297314431,28.86508411479641,3.4371408428423935,4.119655601462757,0.755899357345341,0.6672673814073095
3,15,30,10,1,24.327073106288097,31.585516833480906,3.8086628969707026,4.531771920785833,0.7211683700775376,0.6376836438715708
4,15,30,10,1,23.731732548699195,32.76294146167831,3.7911691829492864,4.541432764747874,0.7303848486601,0.6227879648432479
1,30,30,10,1,23.336950069863278,30.826126718800943,3.7074365255618456,4.229315814419424,0.7339382200844674,0.6445411772946346
2,30,30,10,1,22.041031419112972,28.904872319136924,3.466498807378769,4.068414271333319,0.7494747838001043,0.6711656086202582
3,30,30,10,1,21.050054867723507,29.565743938900138,3.460929457185624,4.142384368995768,0.7591746888929728,0.6603086934642126
4,30,30,10,1,17.603842183248332,28.33227437139571,3.2268025565130607,4.163122497782827,0.7988944761707374,0.6735446225107177
1,50,30,10,1,18.796854156157522,29.032365023858265,3.2245488644141527,4.084799867121877,0.7842724838710339,0.667492446270636
2,50,30,10,1,14.212998457932231,27.748616445879115,2.915997968705908,4.102117655543569,0.8428459129508686,0.6818351448276149
3,50,30,10,1,13.541191578598484,28.618919771991962,2.727190069475882,4.079700510138624,0.8456488812074141,0.6728898301205855
4,50,30,10,1,13.706802372682677,29.812334219964463,2.6662649623666486,4.075327705261041,0.8484506508389098,0.660861488734881
1,100,30,10,1,20.226321724057037,27.961197684910886,3.393340634547155,4.06364192674881,0.7697438843166291,0.6797298927802689
2,100,30,10,1,12.144064609794823,30.931540835013237,2.5595512545791275,4.196386752372385,0.8608628394995868,0.6479716289875864
3,100,30,10,1,8.329755859813138,30.29540584326599,1.9519507516119747,4.238371632613244,0.9059049379079,0.6627069373820277
4,100,30,10,1,8.613359387083209,34.0342705179427,2.0038498382329815,4.575411456113099,0.9146539814400906,0.6272608302697351
1,5,50,10,1,32.19333660527826,32.81303649914862,4.47970957834806,4.4550941161914155,0.6287994243834565,0.6236046212728465
2,5,50,10,1,29.57801380596107,38.25057317625891,4.265207242906301,4.829889663671558,0.6593959739842538,0.5634391769670821
3,5,50,10,1,31.782183688766253,34.397365822274885,4.423303035727632,4.462167740525323,0.633564869613125,0.6065906539394853
4,5,50,10,1,28.828718014638685,118.34238098436195,4.209832741139281,7.587855346029769,0.67401371245415,0.22701790230215216
1,10,50,10,1,26.77409921420288,33.21955752411106,3.9542664507909606,4.5319484181720195,0.6955468483885325,0.6175582700173298
2,10,50,10,1,33.65266741195945,31.817967477012477,4.519178100315878,4.223836929421225,0.61202735558386,0.6368079073397064
3,10,50,10,1,20.447300883936144,106.40291823906158,3.4138284658104547,6.820967789588468,0.7654674411467897,0.18972395504903816
4,10,50,10,1,21.596377414408494,31.670110168769156,3.4484904495595745,4.235348324496309,0.7521357979638217,0.6362733120248881
1,15,50,10,1,21.430315948102713,30.5515904762978,3.501221598937723,4.3642448445096464,0.7533917814243092,0.6501349787523178
2,15,50,10,1,18.350673399615797,25.803778967600024,3.1122215154803716,3.8896182848321628,0.7904513074334538,0.7024427859522834
3,15,50,10,1,19.00207311581622,28.206172243223815,3.273118863812902,3.9666181996187997,0.7822042746962203,0.6756081954370817
4,15,50,10,1,17.124545355105383,32.1951574809734,3.0378146139331386,4.375886254914843,0.8065857858265529,0.6342836119515204
1,30,50,10,1,19.50563894601528,28.85557368890425,3.19064930308961,4.034770637999629,0.776010730766309,0.6674166508279017
2,30,50,10,1,14.039483734377855,27.8012147434697,2.8309286301268908,3.9662156557979102,0.8423739876606267,0.6804780131752705
3,30,50,10,1,11.929082712126037,27.687415830650192,2.5676226662827912,3.9880144648901017,0.8644192947240075,0.6842237470974746
4,30,50,10,1,14.09547940347598,29.696225300515383,2.768188383042839,4.196470968790072,0.8398189647587261,0.666266709236093
1,50,50,10,1,15.259208625399067,29.19779052022651,2.9223562737910016,4.1576230061125,0.826435696514538,0.6674491932728951
2,50,50,10,1,10.926536346380301,30.291708022302558,2.3538870299413834,4.027826872100971,0.8745203484027887,0.6552953017157088
3,50,50,10,1,9.099307459928031,35.198692867559856,2.113686283490048,4.59403802258998,0.8960838787759114,0.6249994215989149
4,50,50,10,1,9.197866177010113,34.067039680186646,2.128003474657121,4.495828236239237,0.9102134041246153,0.6409945696144062
1,100,50,10,1,11.410013462370086,27.168022739041696,2.4341795699095314,3.932297433767091,0.8712849992312195,0.6877600947888194
2,100,50,10,1,5.88451286576134,33.5504674146497,1.5172568253142347,4.379806635688604,0.9326358790051911,0.6334468279334595
3,100,50,10,1,6.747119050567586,36.01184185564086,1.7390410353317916,4.725089958339345,0.9271415938219156,0.6197087648793578
4,100,50,10,1,5.473690386945993,39.2969852933636,1.401648492272236,4.949219976598241,0.9421349829208442,0.5833084934894226
1,5,20,20,1,39.67024026173918,69.99886423370914,4.874193543786083,6.230213644743547,0.5536949522043138,0.41601946236748777
2,5,20,20,1,489.17572729012846,302.2483463910468,20.10973896011281,14.773972224036434,0.0849195886483879,0.07193538037878335
3,5,20,20,1,53.47034348409507,48.170018214422726,5.698276088241038,5.396790021029942,0.46361507059360624,0.4768754854050479
4,5,20,20,1,131.383694884063,205.36425744999107,9.19530841381141,10.754267642232792,0.450663398468546,0.10724488773149736
1,10,20,20,1,37.56560468798965,92.90532955682836,4.618542500577189,7.4266585222406984,0.5759981061311404,0.3049046515537375
2,10,20,20,1,169.9868627975876,110.30738165935135,10.69705398883811,7.606729513402106,0.3435172380370813,0.22889636264482358
3,10,20,20,1,50.924854238270754,49.71440501047482,5.604112143093326,5.339350172242279,0.49009856611860525,0.46333249926848163
4,10,20,20,1,58.48478174997725,241.24067700921242,6.078454913225103,12.269869243600361,0.42945819171499733,0.08372438373241227
1,15,20,20,1,44.40530710371777,48.046166085587174,5.2318865672489085,5.410930993376023,0.5301101991326334,0.48539876522140485
2,15,20,20,1,44.732066545310175,51.453041987910524,5.194009614550093,5.59902555352839,0.5089079529558292,0.47528710324083295
3,15,20,20,1,37.73708306457297,64.40488114920618,4.846204836386307,5.785263720963031,0.5723065495449505,0.3941366365649857
4,15,20,20,1,38.31535914599269,56.62247640832756,4.922183965218213,5.850923120421708,0.5763705618757882,0.4262517738914035
1,30,20,20,1,32.31396895812421,46.84338342413169,4.4011438267115555,5.327069888468007,0.629997230466927,0.494363088460059
2,30,20,20,1,33.3026266177232,43.930476101773614,4.591102058218032,5.158116533034496,0.6189260434508894,0.5263510006846501
3,30,20,20,1,29.117551157991976,34.187590369240716,4.275133861216035,4.644310764624703,0.6675506643174524,0.6069809959756706
4,30,20,20,1,25.555255786757193,34.43974626695571,3.862443802016439,4.547059884269706,0.711319320160132,0.6036723373894253
1,50,20,20,1,29.65879616996523,39.06267833760317,4.260074039362954,4.88872912167604,0.6609736455182983,0.5514190742640425
2,50,20,20,1,24.625272145812737,37.63489058080905,3.91656469211408,4.857508068596879,0.7271018892533541,0.5663058304252814
3,50,20,20,1,23.6833305980175,31.65027957343509,3.7201745991097086,4.345878371600704,0.729876650562008,0.639836269728179
4,50,20,20,1,26.739414005191477,34.36784590275197,4.035909257233749,4.468727725890349,0.7040470056384157,0.606808486387797
1,100,20,20,1,26.475414107915164,32.26538495385954,3.9809760024348466,4.383974619861753,0.7016224642496248,0.6295957168790604
2,100,20,20,1,19.410592213204133,29.60355941767625,3.2629170142162014,4.173532630457933,0.7780220019888803,0.6611499862512221
