eta,max_depth,min_child_weight,subsample,colsample_bytree,optimal_trees,min_RMSE,CV_R2
0.1,5,5,0.65,1,399,7.7248106000000005,0.6795294062163043
0.3,5,5,0.65,1,89,8.0351836,0.6559958769866574
0.01,10,5,0.65,1,1000,7.8669996,0.6687201975060152
0.05,10,5,0.65,1,597,7.7991608,0.674963139162142
0.1,10,5,0.65,1,317,7.8650626,0.6710347172062395
0.3,10,5,0.65,1,60,8.3370932,0.6344852479576236
0.01,1,7,0.65,1,999,9.2135024,0.5465726603622358
0.05,1,7,0.65,1,354,8.9255636,0.5706271162360288
0.1,1,7,0.65,1,124,9.081394,0.5564496268187066
0.3,1,7,0.65,1,121,8.84679,0.5795407943525546
0.01,3,7,0.65,1,1000,8.2729042,0.6311365883748182
0.05,3,7,0.65,1,662,7.8335888,0.6695175728949135
0.1,3,7,0.65,1,332,7.8817696,0.6654941810711983
0.3,3,7,0.65,1,125,8.0841164,0.6499157254689819
0.01,5,7,0.65,1,1000,7.9751898,0.657215702072399
0.05,5,7,0.65,1,555,7.7043078,0.680628496720341
0.1,5,7,0.65,1,397,7.6914134,0.682782372792347
0.3,5,7,0.65,1,196,7.8701252,0.6685236425103084
0.01,10,7,0.65,1,1000,7.8615578,0.6691440246650634
0.05,10,7,0.65,1,541,7.8153602,0.6738705742886799
0.1,10,7,0.65,1,271,7.8848042000000005,0.6691423396447921
0.3,10,7,0.65,1,49,8.2493786,0.6419796660557003
0.01,1,1,0.8,1,1000,9.222497,0.5457471143450301
0.05,1,1,0.8,1,500,8.8045028,0.5824149363578688
0.1,1,1,0.8,1,350,8.6950016,0.5932098325943613
0.3,1,1,0.8,1,147,8.851374,0.5796671322365767
0.01,3,1,0.8,1,1000,8.2881426,0.6298405650263664
0.05,3,1,0.8,1,862,7.8066968,0.6719943453902794
0.1,3,1,0.8,1,647,7.6550842,0.6847933182046675
0.3,3,1,0.8,1,73,8.2801806,0.6337087948625536
0.01,5,1,0.8,1,1000,8.0181798,0.6537953120261687
0.05,5,1,0.8,1,693,7.6118298,0.6880888334795303
0.1,5,1,0.8,1,409,7.6968728,0.6819376039181648
0.3,5,1,0.8,1,99,7.8685112,0.6697660539947473
0.01,10,1,0.8,1,1000,7.9596376,0.6611285689517323
0.05,10,1,0.8,1,594,7.9134352,0.6656869350442868
0.1,10,1,0.8,1,416,7.964535,0.6621784067793709
0.3,10,1,0.8,1,77,8.3001384,0.6383025037930898
0.01,1,3,0.8,1,1000,9.222497,0.5457471143450301
0.05,1,3,0.8,1,500,8.8045028,0.5824149363578688
0.1,1,3,0.8,1,350,8.6950016,0.5932098325943613
0.3,1,3,0.8,1,147,8.851374,0.5796671322365767
0.01,3,3,0.8,1,1000,8.2819366,0.6303997617755418
0.05,3,3,0.8,1,638,7.8825888,0.6655154192456967
0.1,3,3,0.8,1,472,7.7613504,0.6758706318852032
0.3,3,3,0.8,1,70,8.2914638,0.6324434151307515
0.01,5,3,0.8,1,999,8.030680199999999,0.6527470218486686
0.05,5,3,0.8,1,712,7.6177516,0.6878820715410555
0.1,5,3,0.8,1,367,7.779901,0.6749684203172478
0.3,5,3,0.8,1,90,7.9709518,0.6623220294191915
0.01,10,3,0.8,1,1000,7.939653,0.662847164839597
0.05,10,3,0.8,1,562,7.8982268,0.6671391735610207
0.1,10,3,0.8,1,252,7.9408688,0.6641080649890615
0.3,10,3,0.8,1,93,8.3603582,0.6353156629503202
0.01,1,5,0.8,1,1000,9.222497,0.5457471143450301
0.05,1,5,0.8,1,500,8.8045028,0.5824149363578688
0.1,1,5,0.8,1,350,8.6950016,0.5932098325943613
0.3,1,5,0.8,1,147,8.851374,0.5796671322365767
0.01,3,5,0.8,1,1000,8.2905924,0.6296410252532243
0.05,3,5,0.8,1,608,7.8810206,0.6656488429687372
0.1,3,5,0.8,1,326,7.8571007999999996,0.66793620455565
0.3,3,5,0.8,1,217,8.0059682,0.6586938189730605
0.01,5,5,0.8,1,999,8.0121082,0.6542408789604929
0.05,5,5,0.8,1,706,7.6086822,0.6883728118554966
0.1,5,5,0.8,1,349,7.7507078,0.6777946436339267
0.3,5,5,0.8,1,101,7.9518492,0.664621071261304
0.01,10,5,0.8,1,1000,7.9233698,0.6641578061222079
0.05,10,5,0.8,1,496,7.8820686,0.668442431967377
0.1,10,5,0.8,1,214,7.9014446,0.6673632622490994
0.3,10,5,0.8,1,86,8.2963832,0.6403135505834424
0.01,1,7,0.8,1,1000,9.222497,0.5457471143450301
0.05,1,7,0.8,1,500,8.8045028,0.5824149363578688
0.1,1,7,0.8,1,350,8.6950016,0.5932098325943613
0.3,1,7,0.8,1,147,8.851374,0.5796671322365767
0.01,3,7,0.8,1,1000,8.2865052,0.6299937591798528
0.05,3,7,0.8,1,635,7.8706914,0.6665168698857481
0.1,3,7,0.8,1,490,7.772583,0.6750232463221081
0.3,3,7,0.8,1,155,8.0928302,0.6507981943893991
0.01,5,7,0.8,1,1000,8.0196678,0.6536253570433652
0.05,5,7,0.8,1,722,7.6064414000000005,0.6886550060326224
0.1,5,7,0.8,1,435,7.6994208,0.6817137042794645
0.3,5,7,0.8,1,143,7.9367694,0.6658066713440475
0.01,10,7,0.8,1,1000,7.9054786,0.6657139465986768
0.05,10,7,0.8,1,498,7.8579576,0.670409858366401
0.1,10,7,0.8,1,279,7.9269644,0.6661515028043785
0.3,10,7,0.8,1,64,8.2672486,0.6422131759797858
0.01,1,1,1,1,1000,9.2179546,0.5472830907462732
0.05,1,1,1,1,563,8.7579186,0.5869118656978197
0.1,1,1,1,1,355,8.693636,0.5932258193269746
0.3,1,1,1,1,135,8.8638808,0.578530529001952
0.01,3,1,1,1,1000,8.3043046,0.6283512218476779
0.05,3,1,1,1,998,7.796189399999999,0.6730129705376461
0.1,3,1,1,1,437,7.8599396,0.6677786577769548
0.3,3,1,1,1,249,7.8861076,0.6713967701057375
0.01,5,1,1,1,1000,8.0588566,0.65000269197232
0.05,5,1,1,1,860,7.6045742,0.6886331477852284
0.1,5,1,1,1,555,7.602809,0.6884916570912606
0.3,5,1,1,1,123,7.9513240000000005,0.6629906898042031
0.01,10,1,1,1,1000,8.1097402,0.6499293803571355
0.05,10,1,1,1,554,8.0427102,0.6559793663691174
0.1,10,1,1,1,419,8.0794618,0.6540859022230507
0.3,10,1,1,1,75,8.3701782,0.6334300858713928
0.01,1,3,1,1,1000,9.2179546,0.5472830907462732
0.05,1,3,1,1,563,8.7579186,0.5869118656978197
0.1,1,3,1,1,355,8.693636,0.5932258193269746
0.3,1,3,1,1,135,8.8638806,0.578530529001952
0.01,3,3,1,1,1000,8.3100012,0.6278586031749795
0.05,3,3,1,1,969,7.7728546000000005,0.6748993247679125
0.1,3,3,1,1,326,7.9291882000000005,0.6616588753535958
0.3,3,3,1,1,197,7.990489,0.6606364796276231
0.01,5,3,1,1,1000,8.078262200000001,0.6483945806646362
0.05,5,3,1,1,967,7.603415,0.6892103637994065
0.1,5,3,1,1,349,7.6559456,0.684788481486389
0.3,5,3,1,1,177,7.8821238000000005,0.6687646136454087
0.01,10,3,1,1,1000,8.0782204,0.6524729218625575
0.05,10,3,1,1,539,7.9872164,0.6610525542381688
0.1,10,3,1,1,452,7.9466768,0.6645302698066181
0.3,10,3,1,1,154,8.3610454,0.635365988314933
0.01,1,5,1,1,1000,9.2179544,0.5472830907462732
0.05,1,5,1,1,563,8.7579186,0.5869118656978197
0.1,1,5,1,1,355,8.693636,0.5932258193269746
0.3,1,5,1,1,135,8.8638806,0.578530529001952
0.01,3,5,1,1,1000,8.308505,0.6279936752903186
0.05,3,5,1,1,294,8.1948012,0.638358284237747
0.1,3,5,1,1,474,7.8232196,0.670825142115698
0.3,3,5,1,1,93,8.2107508,0.6403465678645842
0.01,5,5,1,1,1000,8.0577888,0.65005433741791
0.05,5,5,1,1,1000,7.5592282,0.6926301320550234
0.1,5,5,1,1,501,7.6360062,0.6859684847210854
0.3,5,5,1,1,171,7.9361638,0.663634484726016
0.01,10,5,1,1,1000,8.0797282,0.6525819229006118
0.05,10,5,1,1,711,7.9681342,0.66271134133983
0.1,10,5,1,1,388,8.0236962,0.6583864616289116
0.3,10,5,1,1,62,8.3924676,0.6312986234705813
0.01,1,7,1,1,1000,9.2179546,0.5472830907462732
0.05,1,7,1,1,563,8.7579186,0.5869118656978197
0.1,1,7,1,1,355,8.693636,0.5932258193269746
0.3,1,7,1,1,135,8.8638806,0.578530529001952
0.01,3,7,1,1,998,8.310176,0.6278354132369914
0.05,3,7,1,1,557,8.0100674,0.6545748548685609
0.1,3,7,1,1,438,7.8384146,0.6695393248995478
0.3,3,7,1,1,125,8.1719758,0.6441080111876486
0.01,5,7,1,1,1000,8.0691092,0.6492050124207464
0.05,5,7,1,1,716,7.6322636,0.6865614403089885
0.1,5,7,1,1,430,7.6020084,0.6886627785771451
0.3,5,7,1,1,188,7.8917068,0.6679213577303877
0.01,10,7,1,1,1000,8.0745342,0.6530268284233453
0.05,10,7,1,1,688,7.928466,0.6658637021647649
0.1,10,7,1,1,336,7.9561408,0.663035593812815
0.3,10,7,1,1,111,8.185338,0.6492898506772539
