month,Station_name,NO2,Type_of_station,X,Y,predicted,CV,predicted_CV,spatial_CV,predicted_spatialCV,predicted_temporalCV,residual,residual_CV,residual_spatialCV,residual_temporalCV,model,product
1,Aarau-Buchenhof,30.5064516129032,traffic,2646140,1248741,34.77671257550071,1,34.87334896593253,5,34.086948406868835,29.809497892683474,-4.270260962597511,-4.36689735302933,-3.5804967939656365,0.6969537202197245,SLMER,TROPOMI
1,Aigle,29.9433333333333,industry,2561330,1129900,24.2446111202107,3,24.359263371127305,5,24.003854315966578,18.92114855445585,5.6987222131226005,5.584069962205994,5.939479017366722,11.022184778877449,SLMER,TROPOMI
1,Airolo,17.8516129032258,traffic,2690021,1153641,27.73934829439303,1,28.795065556115006,4,30.68954613417219,22.452247284891314,-9.88773539116723,-10.943452652889206,-12.83793323094639,-4.600634381665515,SLMER,TROPOMI
1,Altdorf,22.8483870967742,traffic,2690175,1193550,32.45933371549724,5,33.41084425738843,4,33.92259712818198,27.12820241086664,-9.610946618723037,-10.562457160614233,-11.074210031407777,-4.279815314092438,SLMER,TROPOMI
1,Avully-Passeiry,13.8806451612903,background,2489281,1113355,14.918340755139809,4,14.73733065241789,5,15.205391478859019,10.304232687146367,-1.0376955938495094,-0.8566854911275907,-1.324746317568719,3.5764124741439325,SLMER,TROPOMI
1,Baden-Schönaustrasse,25.38,background,2666075,1257972,26.515206591419275,3,25.80867146542103,3,26.89507253924627,21.3485639094745,-1.1352065914192764,-0.4286714654210293,-1.5150725392462725,4.031436090525499,SLMER,TROPOMI
1,Basel-Binningen,22.2290322580645,background,2610890,1265605,23.85406677812474,1,24.581383600092423,5,23.286321778198946,18.886911804341437,-1.6250345200602396,-2.352351342027923,-1.0572895201344465,3.342120453723062,SLMER,TROPOMI
1,Basel-Feldbergstrasse,42.1857142857143,traffic,2611745,1268490,41.327748245392385,4,40.17737947472934,5,39.93191109031477,36.52636620815264,0.8579660403219123,2.0083348109849553,2.2538031953995272,5.65934807756166,SLMER,TROPOMI
1,Basel-St-Johann,26.2322580645161,background,2610795,1268365,35.318183293223356,3,35.971576327616596,5,35.307099750347525,30.410562058831278,-9.085925228707257,-9.739318263100497,-9.074841685831426,-4.178303994315179,SLMER,TROPOMI
1,Bern-Bollwerk,40.1,traffic,2600170,1199990,34.8077896812104,4,35.39330978560515,1,34.60509428738602,29.77186955461299,5.2922103187896,4.706690214394854,5.494905712613985,10.32813044538701,SLMER,TROPOMI
1,Bern-Morgartenstrasse,25.7322580645161,background,2601818,1201338,26.604464355463737,1,27.505510393728137,1,26.519142312091468,21.676422286543662,-0.8722062909476378,-1.7732523292120383,-0.7868842475753688,4.055835777972437,SLMER,TROPOMI
1,Bern-Wankdorf,33.9903225806452,traffic,2602040,1201565,33.245358675651374,2,32.36996812117769,1,32.625312584244156,28.20256866380263,0.7449639049938241,1.6203544594675066,1.3650099964010423,5.7877539168425685,SLMER,TROPOMI
1,Beromünster,11.8032258064516,background,2655840,1226780,12.274488655683278,3,11.209463106003476,5,12.040441722731257,7.587647118974564,-0.47126284923167816,0.5937627004481243,-0.23721591627965743,4.215578687477036,SLMER,TROPOMI
1,Biel-Bienne,23.8645161290323,background,2586025,1221660,29.64784723594202,2,30.21236195644385,1,29.79660292853234,24.704779776266353,-5.783331106909721,-6.34784582741155,-5.932086799500041,-0.8402636472340532,SLMER,TROPOMI
1,Bioggio,38.9870967741935,industry,2714170,1096525,28.152659288837082,5,26.839135447921898,2,24.31891885653534,23.082717172373833,10.834437485356421,12.147961326271606,14.668177917658163,15.90437960181967,SLMER,TROPOMI
1,Bodio,28.5774193548387,industry,2713360,1137370,28.983077323837392,2,29.90858099608739,2,26.5445780186763,23.627900219763344,-0.40565796899869255,-1.3311616412486913,2.0328413361623987,4.949519135075356,SLMER,TROPOMI
1,Brigerbad,31.0516129032258,industry,2636790,1127555,20.025826526011905,1,19.233726707940157,2,17.946699244894553,14.012359819121846,11.025786377213894,11.817886195285642,13.104913658331245,17.039253084103954,SLMER,TROPOMI
1,Brione-sopra-Minusio,11.8322580645161,background,2706015,1115655,24.844702895084097,1,25.670068306126943,2,22.023189057689446,19.770897245046562,-13.012444830567997,-13.837810241610843,-10.190930993173346,-7.938639180530462,SLMER,TROPOMI
1,Bulle-Rue-de-Vevey,28.7709677419355,traffic,2570695,1162924,22.88938503122365,3,22.36899113835645,4,21.875014567441546,17.8459367008646,5.88158271071185,6.401976603579051,6.895953174493954,10.925031041070902,SLMER,TROPOMI
1,Bussigny,34.4193548387097,traffic,2532800,1155660,30.228883224318952,2,29.703122035170733,4,28.9930797790308,25.26401403048346,4.1904716143907486,4.7162328035389685,5.4262750596789004,9.155340808226242,SLMER,TROPOMI
1,Camignolo,44.1870967741935,traffic,2715430,1106905,36.20152857049397,4,34.45788304405236,2,32.682366961639055,31.107188705999313,7.985568203699529,9.72921373014114,11.504729812554444,13.079908068194186,SLMER,TROPOMI
1,Chaumont,6.33448275862069,background,2565090,1211040,8.691929901413712,1,9.800932680104577,4,8.29108203032823,4.337264837871125,-2.3574471427930215,-3.4664499214838864,-1.9565992717075398,1.9972179207495655,SLMER,TROPOMI
1,Chiasso,49.4,traffic,2723490,1077455,44.46771031849931,1,44.103886973677625,2,40.52564068910994,38.926387120480015,4.932289681500691,5.296113026322374,8.874359310890057,10.473612879519983,SLMER,TROPOMI
1,Chur-A13,40.3451612903226,traffic,2757725,1191375,30.162357243040173,4,29.54429863979994,1,29.455199978849297,24.665156640934597,10.182804047282428,10.80086265052266,10.889961311473304,15.680004649388003,SLMER,TROPOMI
