month,Station_name,NO2,Type_of_station,X,Y,predicted,CV,predicted_CV,spatial_CV,predicted_spatialCV,predicted_temporalCV,residual,residual_CV,residual_spatialCV,residual_temporalCV,model,product
1,Aarau-Buchenhof,30.5064516129032,traffic,2646140,1248741,36.849082946777344,1,34.33367919921875,5,34.914024353027344,37.555641174316406,-6.342631333874145,-3.8272275863155514,-4.407572740124145,-7.049189561413208,NN,OMI
1,Aigle,29.9433333333333,industry,2561330,1129900,26.325944900512695,3,25.886051177978516,5,24.312429428100586,26.469114303588867,3.6173884328206043,4.057282155354784,5.630903905232714,3.4742190297444324,NN,OMI
1,Airolo,17.8516129032258,traffic,2690021,1153641,39.121681213378906,1,37.6213493347168,4,43.61099624633789,39.28977966308594,-21.270068310153107,-19.769736431490998,-25.75938334311209,-21.438166759860138,NN,OMI
1,Altdorf,22.8483870967742,traffic,2690175,1193550,36.40703201293945,5,35.000301361083984,4,38.555580139160156,36.35097122192383,-13.558644916165253,-12.151914264309784,-15.707193042385956,-13.502584125149628,NN,OMI
1,Avully-Passeiry,13.8806451612903,background,2489281,1113355,10.23589038848877,4,11.0412015914917,5,9.39488697052002,9.996278762817383,3.64475477280153,2.8394435697986005,4.48575819077028,3.884366398472917,NN,OMI
1,Baden-Schönaustrasse,25.38,background,2666075,1257972,29.28618049621582,3,27.33580780029297,3,31.271800994873047,29.301898956298828,-3.9061804962158213,-1.9558078002929697,-5.891800994873048,-3.921898956298829,NN,OMI
1,Basel-Binningen,22.2290322580645,background,2610890,1265605,34.98476028442383,1,32.90275192260742,5,33.832637786865234,36.053897857666016,-12.755728026359328,-10.673719664542922,-11.603605528800735,-13.824865599601516,NN,OMI
1,Basel-Feldbergstrasse,42.1857142857143,traffic,2611745,1268490,55.15254592895508,4,52.41933059692383,5,51.030818939208984,56.783206939697266,-12.96683164324078,-10.23361631120953,-8.845104653494687,-14.597492653982968,NN,OMI
1,Basel-St-Johann,26.2322580645161,background,2610795,1268365,45.51369857788086,3,48.45754623413086,5,43.278045654296875,47.11699295043945,-19.28144051336476,-22.22528816961476,-17.045787589780776,-20.884734885923354,NN,OMI
1,Bern-Bollwerk,40.1,traffic,2600170,1199990,43.66116714477539,4,42.448402404785156,1,40.95432662963867,44.14140701293945,-3.561167144775389,-2.348402404785155,-0.8543266296386705,-4.041407012939452,NN,OMI
1,Bern-Morgartenstrasse,25.7322580645161,background,2601818,1201338,35.49845504760742,1,32.56794357299805,1,33.49871826171875,35.55069351196289,-9.766196983091323,-6.835685508481948,-7.766460197202651,-9.818435447446792,NN,OMI
1,Bern-Wankdorf,33.9903225806452,traffic,2602040,1201565,36.61527633666992,2,35.57265090942383,1,34.33741760253906,37.26409149169922,-2.6249537560247234,-1.5823283287786296,-0.347095021893864,-3.2737689110540202,NN,OMI
1,Beromünster,11.8032258064516,background,2655840,1226780,14.660573959350586,3,15.050015449523926,5,13.073020935058594,14.086465835571289,-2.857348152898986,-3.2467896430723258,-1.2697951286069937,-2.283240029119689,NN,OMI
1,Biel-Bienne,23.8645161290323,background,2586025,1221660,31.88164710998535,2,34.846927642822266,1,32.47212600708008,32.266937255859375,-8.017130980953052,-10.982411513789966,-8.607609878047779,-8.402421126827075,NN,OMI
1,Bioggio,38.9870967741935,industry,2714170,1096525,28.825843811035156,5,25.91213035583496,2,26.645837783813477,28.432920455932617,10.161252963158347,13.074966418358542,12.341258990380027,10.554176318260886,NN,OMI
1,Bodio,28.5774193548387,industry,2713360,1137370,28.18935775756836,2,26.984922409057617,2,24.48685646057129,26.4582576751709,0.3880615972703403,1.5924969457810825,4.090562894267411,2.1191616796678012,NN,OMI
1,Brigerbad,31.0516129032258,industry,2636790,1127555,19.14970588684082,1,18.053462982177734,2,16.52834129333496,17.496931076049805,11.901907016384978,12.998149921048064,14.523271609890838,13.554681827175994,NN,OMI
1,Brione-sopra-Minusio,11.8322580645161,background,2706015,1115655,25.350248336791992,1,23.398326873779297,2,24.406509399414062,24.98740577697754,-13.517990272275892,-11.566068809263196,-12.574251334897962,-13.155147712461439,NN,OMI
1,Bulle-Rue-de-Vevey,28.7709677419355,traffic,2570695,1162924,22.366722106933594,3,20.719867706298828,4,20.463871002197266,21.364856719970703,6.404245635001907,8.051100035636672,8.307096739738235,7.406111021964797,NN,OMI
1,Bussigny,34.4193548387097,traffic,2532800,1155660,32.65550231933594,2,31.249557495117188,4,31.08316421508789,33.31300735473633,1.7638525193737635,3.1697973435925135,3.3361906236218104,1.106347483973373,NN,OMI
1,Camignolo,44.1870967741935,traffic,2715430,1106905,35.09039306640625,4,33.89038848876953,2,33.607845306396484,34.71321105957031,9.096703707787249,10.296708285423968,10.579251467797015,9.473885714623187,NN,OMI
1,Chaumont,6.33448275862069,background,2565090,1211040,13.2995023727417,1,12.807202339172363,4,14.950592041015625,13.077176094055176,-6.965019614121009,-6.472719580551673,-8.616109282394934,-6.742693335434486,NN,OMI
1,Chiasso,49.4,traffic,2723490,1077455,42.11159133911133,1,38.9996452331543,2,46.3445930480957,43.29142379760742,7.2884086608886705,10.400354766845702,3.0554069519042955,6.108576202392577,NN,OMI
1,Chur-A13,40.3451612903226,traffic,2757725,1191375,31.908185958862305,4,31.48765754699707,1,28.058460235595703,32.05513381958008,8.436975331460296,8.85750374332553,12.286701054726898,8.290027470742523,NN,OMI
1,Chur-RhB,23.7032258064516,background,2759645,1191105,26.863340377807617,4,27.077028274536133,1,23.124805450439453,26.557695388793945,-3.1601145713560186,-3.373802468084534,0.5784203560121455,-2.8544695823423467,NN,OMI
