month,Station_name,NO2,Type_of_station,X,Y,predicted,CV,predicted_CV,spatial_CV,predicted_spatialCV,predicted_temporalCV,residual,residual_CV,residual_spatialCV,residual_temporalCV,model,product
1,Aarau-Buchenhof,30.5064516129032,traffic,2646140,1248741,32.19703065902223,4,32.25109360599676,5,32.23843891649567,32.038339566989784,-1.6905790461190335,-1.744641993093559,-1.7319873035924687,-1.531887954086585,SLR,TROPOMI
1,Aigle,29.9433333333333,industry,2561330,1129900,22.831012153910656,1,21.388826386561718,5,22.790903229966503,22.359057126292942,7.1123211794226435,8.554506946771582,7.152430103366797,7.584276207040357,SLR,TROPOMI
1,Airolo,17.8516129032258,traffic,2690021,1153641,24.81386849879331,4,26.351061706180168,4,26.786207675787107,23.9737495160266,-6.962255595567509,-8.499448802954369,-8.934594772561308,-6.1221366128008015,SLR,TROPOMI
1,Altdorf,22.8483870967742,traffic,2690175,1193550,27.95546245228313,3,27.8166208468681,4,28.94274623843373,27.323205350007978,-5.107075355508929,-4.968233750093901,-6.094359141659531,-4.474818253233778,SLR,TROPOMI
1,Avully-Passeiry,13.8806451612903,background,2489281,1113355,14.274622027020843,4,14.762991751309807,5,15.408244121631308,14.11681181384674,-0.3939768657305436,-0.8823465900195071,-1.5275989603410078,-0.23616665255643987,SLR,TROPOMI
1,Baden-Schönaustrasse,25.38,background,2666075,1257972,23.821363709268233,3,24.398352609118078,3,24.200565286970324,23.75951785815362,1.5586362907317657,0.9816473908819212,1.179434713029675,1.6204821418463773,SLR,TROPOMI
1,Basel-Binningen,22.2290322580645,background,2610890,1265605,21.137730372949818,1,20.263154632133283,5,20.705917979300263,21.079480873422114,1.0913018851146816,1.965877625931217,1.5231142787642362,1.1495513846423862,SLR,TROPOMI
1,Basel-Feldbergstrasse,42.1857142857143,traffic,2611745,1268490,43.553229002375296,4,42.9616840764328,5,41.89232205739784,43.346281359049335,-1.3675147166609989,-0.7759697907185057,0.2933922283164563,-1.160567073335038,SLR,TROPOMI
1,Basel-St-Johann,26.2322580645161,background,2610795,1268365,36.29470735953649,3,37.531609776686714,5,35.90373187522958,36.04856110119293,-10.06244929502039,-11.299351712170616,-9.671473810713483,-9.816303036676832,SLR,TROPOMI
1,Bern-Bollwerk,40.1,traffic,2600170,1199990,37.07890953336343,4,37.510396353603724,1,36.47789074076098,36.71568145243877,3.021090466636572,2.5896036463962773,3.622109259239025,3.3843185475612287,SLR,TROPOMI
1,Bern-Morgartenstrasse,25.7322580645161,background,2601818,1201338,28.6747045637385,1,29.4459959441936,1,30.755580034461644,28.175477028524202,-2.9424464992224024,-3.7137378796775025,-5.023321969945545,-2.4432189640081035,SLR,TROPOMI
1,Bern-Wankdorf,33.9903225806452,traffic,2602040,1201565,34.08879431671065,2,34.14439237964188,1,35.51038419492258,33.54047890123338,-0.09847173606544857,-0.15406979899668016,-1.520061614277381,0.4498436794118206,SLR,TROPOMI
1,Beromünster,11.8032258064516,background,2655840,1226780,13.641895513781762,5,14.072815268192503,5,14.1241709611411,13.55590511404109,-1.8386697073301619,-2.269589461740903,-2.3209451546895004,-1.7526793075894904,SLR,TROPOMI
1,Biel-Bienne,23.8645161290323,background,2586025,1221660,28.675907921890413,2,28.710024820694294,1,29.27662174555006,28.331691440278284,-4.811391792858114,-4.845508691661994,-5.41210561651776,-4.467175311245985,SLR,TROPOMI
1,Bioggio,38.9870967741935,industry,2714170,1096525,29.024260447103906,4,28.833785370542945,2,26.859044147437693,28.56348619267576,9.962836327089597,10.153311403650559,12.12805262675581,10.423610581517742,SLR,TROPOMI
1,Bodio,28.5774193548387,industry,2713360,1137370,26.353626565193537,3,26.45404038319476,2,25.689332632998592,25.635527127352198,2.223792789645163,2.123378971643941,2.888086721840107,2.941892227486502,SLR,TROPOMI
1,Brigerbad,31.0516129032258,industry,2636790,1127555,17.05093261343282,3,17.173236700927045,2,16.680535817009982,16.305073587447712,14.000680289792978,13.878376202298753,14.371077086215816,14.746539315778087,SLR,TROPOMI
1,Brione-sopra-Minusio,11.8322580645161,background,2706015,1115655,23.526744917256863,1,22.49178903754113,2,22.52954456288326,23.02290031719578,-11.694486852740763,-10.659530973025028,-10.69728649836716,-11.19064225267968,SLR,TROPOMI
1,Bulle-Rue-de-Vevey,28.7709677419355,traffic,2570695,1162924,23.421475197097834,3,23.365635013024566,4,23.327451863549385,22.842031335629002,5.349492544837666,5.405332728910935,5.4435158783861155,5.928936406306498,SLR,TROPOMI
1,Bussigny,34.4193548387097,traffic,2532800,1155660,34.235349509379986,5,34.16703190762452,4,33.09131447362171,33.70056859489969,0.18400532932971458,0.2523229310851818,1.3280403650879933,0.7187862438100083,SLR,TROPOMI
1,Camignolo,44.1870967741935,traffic,2715430,1106905,35.88100159661958,2,35.352205376378684,2,34.40149633801506,35.3765015535456,8.306095177573916,8.834891397814815,9.785600436178441,8.810595220647897,SLR,TROPOMI
1,Chaumont,6.33448275862069,background,2565090,1211040,10.718516174589515,2,10.5111625999502,4,11.745680698665328,10.349193770132642,-4.384033415968825,-4.17667984132951,-5.411197940044638,-4.0147110115119515,SLR,TROPOMI
1,Chiasso,49.4,traffic,2723490,1077455,40.92294904335217,1,42.791556271185385,2,39.140663472175255,41.24727620790728,8.47705095664783,6.608443728814613,10.259336527824743,8.152723792092722,SLR,TROPOMI
1,Chur-A13,40.3451612903226,traffic,2757725,1191375,32.33946446546792,3,32.09915334091862,1,34.116066801084344,31.611546311084155,8.005696824854681,8.246007949403982,6.229094489238257,8.733614979238446,SLR,TROPOMI
