month,Station_name,NO2,Type_of_station,X,Y,predicted,CV,predicted_CV,spatial_CV,predicted_spatialCV,predicted_temporalCV,residual,residual_CV,residual_spatialCV,residual_temporalCV,model,product
1,Aarau-Buchenhof,30.5064516129032,traffic,2646140,1248741,32.300785064697266,1,33.73771667480469,5,34.97686004638672,35.04790115356445,-1.794333451794067,-3.231265061901489,-4.47040843348352,-4.5414495406612545,NN,TROPOMI
1,Aigle,29.9433333333333,industry,2561330,1129900,28.481609344482422,3,25.537965774536133,5,27.28208351135254,29.260364532470703,1.4617239888508777,4.405367558797167,2.6612498219807605,0.6829688008625965,NN,TROPOMI
1,Airolo,17.8516129032258,traffic,2690021,1153641,24.459814071655273,1,29.114559173583984,4,29.41653823852539,25.71718978881836,-6.608201168429474,-11.262946270358185,-11.564925335299591,-7.86557688559256,NN,TROPOMI
1,Altdorf,22.8483870967742,traffic,2690175,1193550,32.02421569824219,5,37.8547248840332,4,39.29893112182617,33.530757904052734,-9.175828601467988,-15.006337787259003,-16.450544025051972,-10.682370807278534,NN,TROPOMI
1,Avully-Passeiry,13.8806451612903,background,2489281,1113355,13.767903327941895,4,14.48628044128418,5,13.668094635009766,13.865100860595703,0.11274183334840515,-0.60563527999388,0.21255052628053406,0.015544300694596558,NN,TROPOMI
1,Baden-Schönaustrasse,25.38,background,2666075,1257972,26.56298828125,3,26.782352447509766,3,26.684598922729492,29.4202823638916,-1.182988281250001,-1.4023524475097666,-1.3045989227294932,-4.040282363891603,NN,TROPOMI
1,Basel-Binningen,22.2290322580645,background,2610890,1265605,21.810256958007813,1,22.285385131835938,5,24.46674156188965,24.30603790283203,0.41877530005668717,-0.05635287377143783,-2.2377093038251488,-2.0770056447675316,NN,TROPOMI
1,Basel-Feldbergstrasse,42.1857142857143,traffic,2611745,1268490,45.847511291503906,4,39.053775787353516,5,47.360904693603516,51.4566764831543,-3.6617970057896088,3.131938498360782,-5.175190407889218,-9.27096219744,NN,TROPOMI
1,Basel-St-Johann,26.2322580645161,background,2610795,1268365,35.79897689819336,3,41.50123596191406,5,37.83057403564453,40.99093246459961,-9.56671883367726,-15.268977897397964,-11.598315971128432,-14.75867440008351,NN,TROPOMI
1,Bern-Bollwerk,40.1,traffic,2600170,1199990,40.243404388427734,4,40.99606704711914,1,40.053314208984375,44.24261474609375,-0.14340438842773295,-0.8960670471191392,0.04668579101562642,-4.142614746093749,NN,TROPOMI
1,Bern-Morgartenstrasse,25.7322580645161,background,2601818,1201338,26.63860321044922,1,29.449981689453125,1,26.66465950012207,29.974552154541016,-0.9063451459331198,-3.717723624937026,-0.9324014356059713,-4.242294090024917,NN,TROPOMI
1,Bern-Wankdorf,33.9903225806452,traffic,2602040,1201565,33.629642486572266,2,33.502445220947266,1,31.06395149230957,37.0512809753418,0.3606800940729329,0.4878773596979329,2.926371088335628,-3.0609583946965984,NN,TROPOMI
1,Beromünster,11.8032258064516,background,2655840,1226780,14.17464542388916,3,13.994830131530762,5,14.10888671875,15.081672668457031,-2.37141961743756,-2.1916043250791617,-2.3056609122984,-3.2784468620054312,NN,TROPOMI
1,Biel-Bienne,23.8645161290323,background,2586025,1221660,28.70757293701172,2,35.15962600708008,1,31.152353286743164,31.227886199951172,-4.843056807979419,-11.295109878047779,-7.2878371577108645,-7.363370070918872,NN,TROPOMI
1,Bioggio,38.9870967741935,industry,2714170,1096525,30.95771598815918,5,30.25130844116211,2,28.598949432373047,32.5311279296875,8.029380786034324,8.735788333031394,10.388147341820456,6.455968844506003,NN,TROPOMI
1,Bodio,28.5774193548387,industry,2713360,1137370,24.743173599243164,2,27.473663330078125,2,24.777725219726562,25.134620666503906,3.8342457555955356,1.1037560247605747,3.799694135112137,3.4427986883347934,NN,TROPOMI
1,Brigerbad,31.0516129032258,industry,2636790,1127555,20.409950256347656,1,21.45768928527832,2,20.169187545776367,20.842252731323242,10.641662646878142,9.593923617947478,10.882425357449431,10.209360171902556,NN,TROPOMI
1,Brione-sopra-Minusio,11.8322580645161,background,2706015,1115655,20.570356369018555,1,23.15688133239746,2,21.42998504638672,21.707839965820313,-8.738098304502454,-11.32462326788136,-9.597726981870618,-9.875581901304212,NN,TROPOMI
1,Bulle-Rue-de-Vevey,28.7709677419355,traffic,2570695,1162924,21.746116638183594,3,21.67544174194336,4,21.542800903320313,23.30922508239746,7.024851103751907,7.095525999992141,7.228166838615188,5.461742659538039,NN,TROPOMI
1,Bussigny,34.4193548387097,traffic,2532800,1155660,34.17130661010742,2,32.62767028808594,4,33.164432525634766,37.2681770324707,0.24804822860227915,1.7916845506237635,1.2549223130749354,-2.848822193761002,NN,TROPOMI
1,Camignolo,44.1870967741935,traffic,2715430,1106905,31.825830459594727,4,28.397159576416016,2,31.349233627319336,32.868873596191406,12.361266314598772,15.789937197777483,12.837863146874163,11.318223178002093,NN,TROPOMI
1,Chaumont,6.33448275862069,background,2565090,1211040,8.686532974243164,1,9.435565948486328,4,7.937983989715576,9.202217102050781,-2.352050215622474,-3.101083189865638,-1.603501231094886,-2.867734343430091,NN,TROPOMI
1,Chiasso,49.4,traffic,2723490,1077455,44.54283905029297,1,44.2447509765625,2,42.62830352783203,47.28872299194336,4.85716094970703,5.155249023437499,6.771696472167967,2.111277008056639,NN,TROPOMI
1,Chur-A13,40.3451612903226,traffic,2757725,1191375,31.948270797729492,4,29.999902725219727,1,31.005449295043945,32.71034622192383,8.396890492593108,10.345258565102874,9.339711995278655,7.6348150683987726,NN,TROPOMI
