name,value,model,product
Moran_I_statistic,-0.006747763141159005,GWR,OMI
Expectation,-0.010101010101010102,GWR,OMI
Variance,3.638471744960412e-5,GWR,OMI
p,0.28913551277818594,GWR,OMI
