name,value,model,product
Moran_I_statistic,-0.011681358903097705,GWR,spatial
Expectation,-0.010526315789473684,GWR,spatial
Variance,3.945014697317126e-5,GWR,spatial
p,0.5729527442688929,GWR,spatial
