name,value,model,product
Moran_I_statistic,-0.013597091505737745,XGB,TROPOMI
Expectation,-0.010526315789473684,XGB,TROPOMI
Variance,3.687395528635612e-5,XGB,TROPOMI
p,0.6934644370679068,XGB,TROPOMI
