name,value,model,product
Moran_I_statistic,-0.007910170452145603,LGB,TROPOMI
Expectation,-0.010526315789473684,LGB,TROPOMI
Variance,3.9677359555384537e-5,LGB,TROPOMI
p,0.3389511570248185,LGB,TROPOMI
