name,value,model,product
Moran_I_statistic,-0.006450565803821485,XGB,TROPOMI
Expectation,-0.010526315789473684,XGB,TROPOMI
Variance,3.979410107064528e-5,XGB,TROPOMI
p,0.2591080465802889,XGB,TROPOMI
