name,value,model,product
Moran_I_statistic,-0.0070741589370147545,XGB,OMI
Expectation,-0.010526315789473684,XGB,OMI
Variance,3.971140068872847e-5,XGB,OMI
p,0.2919099030988551,XGB,OMI
