name,value,model,product
Moran_I_statistic,-0.009797406186757264,GBM,OMI
Expectation,-0.010101010101010102,GBM,OMI
Variance,2.965965102847319e-5,GBM,OMI
p,0.4777715329848119,GBM,OMI
