name,value,model,product
Moran_I_statistic,-0.009341611184163665,SLR,TROPOMI
Expectation,-0.010101010101010102,SLR,TROPOMI
Variance,3.602896018626383e-5,SLR,TROPOMI
p,0.44966189720098504,SLR,TROPOMI
