selection,learning_rate,max_depth,num_leaves,bagging_fraction,feature_fraction,boosting_type,optimal_trees,min_RMSE
FALSE,0.05, 5, 50,0.70,0.75,gbdt,153,5.569252199116105
TRUE,0.10, 5, 50,0.70,0.75,gbdt,99,5.26681285051523
FALSE,0.10, 5, 50,0.70,0.75,gbdt,211,5.5940687340582915
TRUE,0.30, 5, 50,0.70,0.75,gbdt,38,5.424852893203021
FALSE,0.30, 5, 50,0.70,0.75,gbdt,14,5.79167972924266
TRUE,0.01, 8, 50,0.70,0.75,gbdt,678,5.271163721576211
FALSE,0.01, 8, 50,0.70,0.75,gbdt,560,5.5267860573105185
TRUE,0.05, 8, 50,0.70,0.75,gbdt,184,5.314739251064375
FALSE,0.05, 8, 50,0.70,0.75,gbdt,111,5.627744107701656
TRUE,0.10, 8, 50,0.70,0.75,gbdt,112,5.3911923281546175
FALSE,0.10, 8, 50,0.70,0.75,gbdt,94,5.5252684846967615
TRUE,0.30, 8, 50,0.70,0.75,gbdt,25,5.416925316531994
FALSE,0.30, 8, 50,0.70,0.75,gbdt,19,5.7964283990086285
TRUE,0.01,10, 50,0.70,0.75,gbdt,708,5.290181101805851
FALSE,0.01,10, 50,0.70,0.75,gbdt,716,5.533480980605896
TRUE,0.05,10, 50,0.70,0.75,gbdt,165,5.28200642377079
FALSE,0.05,10, 50,0.70,0.75,gbdt,142,5.644391866605385
TRUE,0.10,10, 50,0.70,0.75,gbdt,93,5.35761485970142
FALSE,0.10,10, 50,0.70,0.75,gbdt,61,5.535926418040821
TRUE,0.30,10, 50,0.70,0.75,gbdt,90,5.441549682560275
FALSE,0.30,10, 50,0.70,0.75,gbdt,17,5.800756516008377
TRUE,0.01, 1,100,0.70,0.75,gbdt,1000,5.96830573048937
FALSE,0.01, 1,100,0.70,0.75,gbdt,998,6.042175587172126
TRUE,0.05, 1,100,0.70,0.75,gbdt,962,5.672733417676866
FALSE,0.05, 1,100,0.70,0.75,gbdt,507,5.953195715159533
TRUE,0.10, 1,100,0.70,0.75,gbdt,411,5.7556328219443404
FALSE,0.10, 1,100,0.70,0.75,gbdt,235,5.972035426365563
TRUE,0.30, 1,100,0.70,0.75,gbdt,203,5.799308962804252
FALSE,0.30, 1,100,0.70,0.75,gbdt,104,5.900492030841849
TRUE,0.01, 3,100,0.70,0.75,gbdt,1000,5.2158242866925
FALSE,0.01, 3,100,0.70,0.75,gbdt,776,5.479251923062385
TRUE,0.05, 3,100,0.70,0.75,gbdt,303,5.204962824695206
FALSE,0.05, 3,100,0.70,0.75,gbdt,203,5.506114671244748
TRUE,0.10, 3,100,0.70,0.75,gbdt,136,5.203545704009201
FALSE,0.10, 3,100,0.70,0.75,gbdt,79,5.475132016507923
TRUE,0.30, 3,100,0.70,0.75,gbdt,34,5.507182146900136
FALSE,0.30, 3,100,0.70,0.75,gbdt,74,5.8202770864714255
TRUE,0.01, 5,100,0.70,0.75,gbdt,873,5.21365896740672
FALSE,0.01, 5,100,0.70,0.75,gbdt,755,5.530390152266985
TRUE,0.05, 5,100,0.70,0.75,gbdt,281,5.213823485605658
FALSE,0.05, 5,100,0.70,0.75,gbdt,153,5.569252199116105
TRUE,0.10, 5,100,0.70,0.75,gbdt,99,5.26681285051523
FALSE,0.10, 5,100,0.70,0.75,gbdt,211,5.5940687340582915
TRUE,0.30, 5,100,0.70,0.75,gbdt,38,5.424852893203022
FALSE,0.30, 5,100,0.70,0.75,gbdt,14,5.79167972924266
TRUE,0.01, 8,100,0.70,0.75,gbdt,678,5.271163721576211
FALSE,0.01, 8,100,0.70,0.75,gbdt,560,5.5267860573105185
TRUE,0.05, 8,100,0.70,0.75,gbdt,184,5.314739251064375
FALSE,0.05, 8,100,0.70,0.75,gbdt,111,5.627744107701656
TRUE,0.10, 8,100,0.70,0.75,gbdt,112,5.3911923281546175
FALSE,0.10, 8,100,0.70,0.75,gbdt,94,5.5252684846967615
TRUE,0.30, 8,100,0.70,0.75,gbdt,25,5.416925316531994
FALSE,0.30, 8,100,0.70,0.75,gbdt,19,5.7964283990086285
TRUE,0.01,10,100,0.70,0.75,gbdt,708,5.290181101805851
FALSE,0.01,10,100,0.70,0.75,gbdt,716,5.533480980605896
TRUE,0.05,10,100,0.70,0.75,gbdt,165,5.28200642377079
FALSE,0.05,10,100,0.70,0.75,gbdt,142,5.644391866605385
TRUE,0.10,10,100,0.70,0.75,gbdt,93,5.35761485970142
FALSE,0.10,10,100,0.70,0.75,gbdt,61,5.535926418040821
TRUE,0.30,10,100,0.70,0.75,gbdt,90,5.441549682560275
FALSE,0.30,10,100,0.70,0.75,gbdt,17,5.800756516008377
TRUE,0.01, 1,200,0.70,0.75,gbdt,1000,5.96830573048937
FALSE,0.01, 1,200,0.70,0.75,gbdt,998,6.042175587172126
TRUE,0.05, 1,200,0.70,0.75,gbdt,962,5.672733417676866
FALSE,0.05, 1,200,0.70,0.75,gbdt,507,5.953195715159533
TRUE,0.10, 1,200,0.70,0.75,gbdt,411,5.7556328219443404
FALSE,0.10, 1,200,0.70,0.75,gbdt,235,5.972035426365563
TRUE,0.30, 1,200,0.70,0.75,gbdt,203,5.799308962804252
FALSE,0.30, 1,200,0.70,0.75,gbdt,104,5.900492030841849
TRUE,0.01, 3,200,0.70,0.75,gbdt,1000,5.2158242866925
FALSE,0.01, 3,200,0.70,0.75,gbdt,776,5.479251923062386
TRUE,0.05, 3,200,0.70,0.75,gbdt,303,5.204962824695206
FALSE,0.05, 3,200,0.70,0.75,gbdt,203,5.506114671244748
TRUE,0.10, 3,200,0.70,0.75,gbdt,136,5.203545704009201
FALSE,0.10, 3,200,0.70,0.75,gbdt,79,5.475132016507923
TRUE,0.30, 3,200,0.70,0.75,gbdt,34,5.507182146900136
FALSE,0.30, 3,200,0.70,0.75,gbdt,74,5.8202770864714255
TRUE,0.01, 5,200,0.70,0.75,gbdt,873,5.21365896740672
FALSE,0.01, 5,200,0.70,0.75,gbdt,755,5.530390152266985
TRUE,0.05, 5,200,0.70,0.75,gbdt,281,5.213823485605658
FALSE,0.05, 5,200,0.70,0.75,gbdt,153,5.569252199116105
TRUE,0.10, 5,200,0.70,0.75,gbdt,99,5.26681285051523
FALSE,0.10, 5,200,0.70,0.75,gbdt,211,5.5940687340582915
TRUE,0.30, 5,200,0.70,0.75,gbdt,38,5.424852893203022
FALSE,0.30, 5,200,0.70,0.75,gbdt,14,5.79167972924266
TRUE,0.01, 8,200,0.70,0.75,gbdt,678,5.271163721576211
FALSE,0.01, 8,200,0.70,0.75,gbdt,560,5.5267860573105185
TRUE,0.05, 8,200,0.70,0.75,gbdt,184,5.314739251064375
FALSE,0.05, 8,200,0.70,0.75,gbdt,111,5.627744107701656
TRUE,0.10, 8,200,0.70,0.75,gbdt,112,5.3911923281546175
FALSE,0.10, 8,200,0.70,0.75,gbdt,94,5.5252684846967615
TRUE,0.30, 8,200,0.70,0.75,gbdt,25,5.4169253165319935
FALSE,0.30, 8,200,0.70,0.75,gbdt,19,5.7964283990086285
TRUE,0.01,10,200,0.70,0.75,gbdt,708,5.290181101805851
FALSE,0.01,10,200,0.70,0.75,gbdt,716,5.533480980605896
TRUE,0.05,10,200,0.70,0.75,gbdt,165,5.28200642377079
FALSE,0.05,10,200,0.70,0.75,gbdt,142,5.644391866605385
TRUE,0.10,10,200,0.70,0.75,gbdt,93,5.35761485970142
FALSE,0.10,10,200,0.70,0.75,gbdt,61,5.535926418040821
TRUE,0.30,10,200,0.70,0.75,gbdt,90,5.441549682560275
FALSE,0.30,10,200,0.70,0.75,gbdt,17,5.800756516008377
TRUE,0.01, 1, 25,0.85,0.75,gbdt,1000,5.96830573048937
FALSE,0.01, 1, 25,0.85,0.75,gbdt,998,6.042175587172126
TRUE,0.05, 1, 25,0.85,0.75,gbdt,962,5.6727334176768665
FALSE,0.05, 1, 25,0.85,0.75,gbdt,507,5.9531957151595325
TRUE,0.10, 1, 25,0.85,0.75,gbdt,411,5.7556328219443404
FALSE,0.10, 1, 25,0.85,0.75,gbdt,235,5.972035426365563
TRUE,0.30, 1, 25,0.85,0.75,gbdt,203,5.799308962804252
FALSE,0.30, 1, 25,0.85,0.75,gbdt,104,5.900492030841849
TRUE,0.01, 3, 25,0.85,0.75,gbdt,1000,5.2158242866925
FALSE,0.01, 3, 25,0.85,0.75,gbdt,776,5.479251923062386
TRUE,0.05, 3, 25,0.85,0.75,gbdt,303,5.204962824695206
FALSE,0.05, 3, 25,0.85,0.75,gbdt,203,5.506114671244748
TRUE,0.10, 3, 25,0.85,0.75,gbdt,136,5.203545704009201
FALSE,0.10, 3, 25,0.85,0.75,gbdt,79,5.475132016507923
TRUE,0.30, 3, 25,0.85,0.75,gbdt,34,5.507182146900136
FALSE,0.30, 3, 25,0.85,0.75,gbdt,74,5.8202770864714255
TRUE,0.01, 5, 25,0.85,0.75,gbdt,877,5.230581554670522
FALSE,0.01, 5, 25,0.85,0.75,gbdt,739,5.543624347544365
TRUE,0.05, 5, 25,0.85,0.75,gbdt,222,5.218337826806221
FALSE,0.05, 5, 25,0.85,0.75,gbdt,198,5.574609253432188
TRUE,0.10, 5, 25,0.85,0.75,gbdt,146,5.249706206233953
FALSE,0.10, 5, 25,0.85,0.75,gbdt,102,5.615794775406849
TRUE,0.30, 5, 25,0.85,0.75,gbdt,38,5.424852893203021
FALSE,0.30, 5, 25,0.85,0.75,gbdt,14,5.79167972924266
TRUE,0.01, 8, 25,0.85,0.75,gbdt,743,5.244522331585676
FALSE,0.01, 8, 25,0.85,0.75,gbdt,720,5.552505344563222
TRUE,0.05, 8, 25,0.85,0.75,gbdt,189,5.275365244443733
FALSE,0.05, 8, 25,0.85,0.75,gbdt,150,5.598908977972412
TRUE,0.10, 8, 25,0.85,0.75,gbdt,180,5.356261630547797
FALSE,0.10, 8, 25,0.85,0.75,gbdt,58,5.614068326779904
TRUE,0.30, 8, 25,0.85,0.75,gbdt,45,5.408566587567872
FALSE,0.30, 8, 25,0.85,0.75,gbdt,19,5.748540483256083
TRUE,0.01,10, 25,0.85,0.75,gbdt,746,5.2432008619146755
FALSE,0.01,10, 25,0.85,0.75,gbdt,762,5.552496763689584
TRUE,0.05,10, 25,0.85,0.75,gbdt,182,5.289655888312706
FALSE,0.05,10, 25,0.85,0.75,gbdt,152,5.634040215682004
TRUE,0.10,10, 25,0.85,0.75,gbdt,71,5.369697792068218
FALSE,0.10,10, 25,0.85,0.75,gbdt,63,5.6615864291162765
TRUE,0.30,10, 25,0.85,0.75,gbdt,93,5.465823835493122
FALSE,0.30,10, 25,0.85,0.75,gbdt,21,5.7709347607183545
TRUE,0.01, 1, 50,0.85,0.75,gbdt,1000,5.96830573048937
FALSE,0.01, 1, 50,0.85,0.75,gbdt,998,6.042175587172126
TRUE,0.05, 1, 50,0.85,0.75,gbdt,962,5.6727334176768665
FALSE,0.05, 1, 50,0.85,0.75,gbdt,507,5.953195715159533
TRUE,0.10, 1, 50,0.85,0.75,gbdt,411,5.7556328219443404
FALSE,0.10, 1, 50,0.85,0.75,gbdt,235,5.972035426365563
TRUE,0.30, 1, 50,0.85,0.75,gbdt,203,5.799308962804251
FALSE,0.30, 1, 50,0.85,0.75,gbdt,104,5.900492030841849
TRUE,0.01, 3, 50,0.85,0.75,gbdt,1000,5.2158242866925
FALSE,0.01, 3, 50,0.85,0.75,gbdt,776,5.479251923062386
TRUE,0.05, 3, 50,0.85,0.75,gbdt,303,5.204962824695206
FALSE,0.05, 3, 50,0.85,0.75,gbdt,203,5.506114671244748
TRUE,0.10, 3, 50,0.85,0.75,gbdt,136,5.203545704009201
FALSE,0.10, 3, 50,0.85,0.75,gbdt,79,5.475132016507923
TRUE,0.30, 3, 50,0.85,0.75,gbdt,34,5.507182146900136
FALSE,0.30, 3, 50,0.85,0.75,gbdt,74,5.8202770864714255
TRUE,0.01, 5, 50,0.85,0.75,gbdt,873,5.21365896740672
FALSE,0.01, 5, 50,0.85,0.75,gbdt,755,5.530390152266985
TRUE,0.05, 5, 50,0.85,0.75,gbdt,281,5.213823485605658
FALSE,0.05, 5, 50,0.85,0.75,gbdt,153,5.569252199116105
TRUE,0.10, 5, 50,0.85,0.75,gbdt,99,5.26681285051523
FALSE,0.10, 5, 50,0.85,0.75,gbdt,211,5.5940687340582915
TRUE,0.30, 5, 50,0.85,0.75,gbdt,38,5.424852893203021
FALSE,0.30, 5, 50,0.85,0.75,gbdt,14,5.79167972924266
TRUE,0.01, 8, 50,0.85,0.75,gbdt,678,5.271163721576211
FALSE,0.01, 8, 50,0.85,0.75,gbdt,560,5.5267860573105185
TRUE,0.05, 8, 50,0.85,0.75,gbdt,184,5.314739251064375
FALSE,0.05, 8, 50,0.85,0.75,gbdt,111,5.627744107701656
TRUE,0.10, 8, 50,0.85,0.75,gbdt,112,5.3911923281546175
FALSE,0.10, 8, 50,0.85,0.75,gbdt,94,5.5252684846967615
TRUE,0.30, 8, 50,0.85,0.75,gbdt,25,5.416925316531994
FALSE,0.30, 8, 50,0.85,0.75,gbdt,19,5.7964283990086285
TRUE,0.01,10, 50,0.85,0.75,gbdt,708,5.290181101805851
FALSE,0.01,10, 50,0.85,0.75,gbdt,716,5.533480980605896
TRUE,0.05,10, 50,0.85,0.75,gbdt,165,5.28200642377079
FALSE,0.05,10, 50,0.85,0.75,gbdt,142,5.644391866605385
TRUE,0.10,10, 50,0.85,0.75,gbdt,93,5.35761485970142
FALSE,0.10,10, 50,0.85,0.75,gbdt,61,5.535926418040821
TRUE,0.30,10, 50,0.85,0.75,gbdt,90,5.441549682560275
FALSE,0.30,10, 50,0.85,0.75,gbdt,17,5.800756516008377
TRUE,0.01, 1,100,0.85,0.75,gbdt,1000,5.96830573048937
FALSE,0.01, 1,100,0.85,0.75,gbdt,998,6.042175587172126
TRUE,0.05, 1,100,0.85,0.75,gbdt,962,5.6727334176768665
FALSE,0.05, 1,100,0.85,0.75,gbdt,507,5.953195715159533
TRUE,0.10, 1,100,0.85,0.75,gbdt,411,5.75563282194434
FALSE,0.10, 1,100,0.85,0.75,gbdt,235,5.972035426365563
TRUE,0.30, 1,100,0.85,0.75,gbdt,203,5.799308962804252
FALSE,0.30, 1,100,0.85,0.75,gbdt,104,5.900492030841849
TRUE,0.01, 3,100,0.85,0.75,gbdt,1000,5.2158242866925
FALSE,0.01, 3,100,0.85,0.75,gbdt,776,5.479251923062385
TRUE,0.05, 3,100,0.85,0.75,gbdt,303,5.204962824695206
FALSE,0.05, 3,100,0.85,0.75,gbdt,203,5.506114671244748
TRUE,0.10, 3,100,0.85,0.75,gbdt,136,5.203545704009201
FALSE,0.10, 3,100,0.85,0.75,gbdt,79,5.475132016507923
TRUE,0.30, 3,100,0.85,0.75,gbdt,34,5.507182146900136
FALSE,0.30, 3,100,0.85,0.75,gbdt,74,5.8202770864714255
TRUE,0.01, 5,100,0.85,0.75,gbdt,873,5.21365896740672
FALSE,0.01, 5,100,0.85,0.75,gbdt,755,5.530390152266985
TRUE,0.05, 5,100,0.85,0.75,gbdt,281,5.2138234856056584
FALSE,0.05, 5,100,0.85,0.75,gbdt,153,5.569252199116105
TRUE,0.10, 5,100,0.85,0.75,gbdt,99,5.26681285051523
FALSE,0.10, 5,100,0.85,0.75,gbdt,211,5.5940687340582915
TRUE,0.30, 5,100,0.85,0.75,gbdt,38,5.424852893203022
FALSE,0.30, 5,100,0.85,0.75,gbdt,14,5.79167972924266
TRUE,0.01, 8,100,0.85,0.75,gbdt,678,5.271163721576211
FALSE,0.01, 8,100,0.85,0.75,gbdt,560,5.5267860573105185
TRUE,0.05, 8,100,0.85,0.75,gbdt,184,5.314739251064375
FALSE,0.05, 8,100,0.85,0.75,gbdt,111,5.627744107701656
TRUE,0.10, 8,100,0.85,0.75,gbdt,112,5.3911923281546175
FALSE,0.10, 8,100,0.85,0.75,gbdt,94,5.5252684846967615
TRUE,0.30, 8,100,0.85,0.75,gbdt,25,5.416925316531994
FALSE,0.30, 8,100,0.85,0.75,gbdt,19,5.7964283990086285
TRUE,0.01,10,100,0.85,0.75,gbdt,708,5.290181101805851
FALSE,0.01,10,100,0.85,0.75,gbdt,716,5.533480980605896
TRUE,0.05,10,100,0.85,0.75,gbdt,165,5.28200642377079
FALSE,0.05,10,100,0.85,0.75,gbdt,142,5.644391866605385
TRUE,0.10,10,100,0.85,0.75,gbdt,93,5.35761485970142
FALSE,0.10,10,100,0.85,0.75,gbdt,61,5.535926418040821
TRUE,0.30,10,100,0.85,0.75,gbdt,90,5.441549682560275
FALSE,0.30,10,100,0.85,0.75,gbdt,17,5.800756516008377
TRUE,0.01, 1,200,0.85,0.75,gbdt,1000,5.96830573048937
FALSE,0.01, 1,200,0.85,0.75,gbdt,998,6.042175587172126
TRUE,0.05, 1,200,0.85,0.75,gbdt,962,5.6727334176768665
FALSE,0.05, 1,200,0.85,0.75,gbdt,507,5.953195715159533
TRUE,0.10, 1,200,0.85,0.75,gbdt,411,5.7556328219443404
FALSE,0.10, 1,200,0.85,0.75,gbdt,235,5.972035426365563
TRUE,0.30, 1,200,0.85,0.75,gbdt,203,5.799308962804252
FALSE,0.30, 1,200,0.85,0.75,gbdt,104,5.900492030841849
TRUE,0.01, 3,200,0.85,0.75,gbdt,1000,5.2158242866925
FALSE,0.01, 3,200,0.85,0.75,gbdt,776,5.479251923062386
TRUE,0.05, 3,200,0.85,0.75,gbdt,303,5.204962824695206
FALSE,0.05, 3,200,0.85,0.75,gbdt,203,5.506114671244748
TRUE,0.10, 3,200,0.85,0.75,gbdt,136,5.203545704009201
FALSE,0.10, 3,200,0.85,0.75,gbdt,79,5.475132016507923
TRUE,0.30, 3,200,0.85,0.75,gbdt,34,5.507182146900136
FALSE,0.30, 3,200,0.85,0.75,gbdt,74,5.8202770864714255
TRUE,0.01, 5,200,0.85,0.75,gbdt,873,5.21365896740672
FALSE,0.01, 5,200,0.85,0.75,gbdt,755,5.530390152266985
TRUE,0.05, 5,200,0.85,0.75,gbdt,281,5.213823485605658
FALSE,0.05, 5,200,0.85,0.75,gbdt,153,5.569252199116105
TRUE,0.10, 5,200,0.85,0.75,gbdt,99,5.26681285051523
FALSE,0.10, 5,200,0.85,0.75,gbdt,211,5.5940687340582915
TRUE,0.30, 5,200,0.85,0.75,gbdt,38,5.424852893203022
FALSE,0.30, 5,200,0.85,0.75,gbdt,14,5.79167972924266
TRUE,0.01, 8,200,0.85,0.75,gbdt,678,5.271163721576211
FALSE,0.01, 8,200,0.85,0.75,gbdt,560,5.5267860573105185
TRUE,0.05, 8,200,0.85,0.75,gbdt,184,5.314739251064375
FALSE,0.05, 8,200,0.85,0.75,gbdt,111,5.627744107701656
TRUE,0.10, 8,200,0.85,0.75,gbdt,112,5.3911923281546175
FALSE,0.10, 8,200,0.85,0.75,gbdt,94,5.5252684846967615
TRUE,0.30, 8,200,0.85,0.75,gbdt,25,5.416925316531994
FALSE,0.30, 8,200,0.85,0.75,gbdt,19,5.7964283990086285
TRUE,0.01,10,200,0.85,0.75,gbdt,708,5.290181101805851
FALSE,0.01,10,200,0.85,0.75,gbdt,716,5.533480980605896
TRUE,0.05,10,200,0.85,0.75,gbdt,165,5.28200642377079
FALSE,0.05,10,200,0.85,0.75,gbdt,142,5.644391866605385
TRUE,0.10,10,200,0.85,0.75,gbdt,93,5.35761485970142
FALSE,0.10,10,200,0.85,0.75,gbdt,61,5.535926418040821
TRUE,0.30,10,200,0.85,0.75,gbdt,90,5.441549682560275
FALSE,0.30,10,200,0.85,0.75,gbdt,17,5.800756516008377
TRUE,0.01, 1, 25,1.00,0.75,gbdt,1000,5.96830573048937
FALSE,0.01, 1, 25,1.00,0.75,gbdt,998,6.042175587172126
TRUE,0.05, 1, 25,1.00,0.75,gbdt,962,5.672733417676866
FALSE,0.05, 1, 25,1.00,0.75,gbdt,507,5.953195715159533
TRUE,0.10, 1, 25,1.00,0.75,gbdt,411,5.7556328219443404
FALSE,0.10, 1, 25,1.00,0.75,gbdt,235,5.972035426365564
TRUE,0.30, 1, 25,1.00,0.75,gbdt,203,5.799308962804252
FALSE,0.30, 1, 25,1.00,0.75,gbdt,104,5.900492030841849
TRUE,0.01, 3, 25,1.00,0.75,gbdt,1000,5.2158242866925
FALSE,0.01, 3, 25,1.00,0.75,gbdt,776,5.479251923062386
TRUE,0.05, 3, 25,1.00,0.75,gbdt,303,5.204962824695206
FALSE,0.05, 3, 25,1.00,0.75,gbdt,203,5.506114671244748
TRUE,0.10, 3, 25,1.00,0.75,gbdt,136,5.203545704009201
FALSE,0.10, 3, 25,1.00,0.75,gbdt,79,5.475132016507923
TRUE,0.30, 3, 25,1.00,0.75,gbdt,34,5.507182146900136
FALSE,0.30, 3, 25,1.00,0.75,gbdt,74,5.8202770864714255
TRUE,0.01, 5, 25,1.00,0.75,gbdt,877,5.230581554670522
FALSE,0.01, 5, 25,1.00,0.75,gbdt,739,5.543624347544365
TRUE,0.05, 5, 25,1.00,0.75,gbdt,222,5.218337826806221
FALSE,0.05, 5, 25,1.00,0.75,gbdt,198,5.574609253432188
TRUE,0.10, 5, 25,1.00,0.75,gbdt,146,5.249706206233953
FALSE,0.10, 5, 25,1.00,0.75,gbdt,102,5.615794775406849
TRUE,0.30, 5, 25,1.00,0.75,gbdt,38,5.424852893203021
FALSE,0.30, 5, 25,1.00,0.75,gbdt,14,5.79167972924266
TRUE,0.01, 8, 25,1.00,0.75,gbdt,743,5.244522331585676
FALSE,0.01, 8, 25,1.00,0.75,gbdt,720,5.552505344563222
TRUE,0.05, 8, 25,1.00,0.75,gbdt,189,5.275365244443733
FALSE,0.05, 8, 25,1.00,0.75,gbdt,150,5.598908977972412
TRUE,0.10, 8, 25,1.00,0.75,gbdt,180,5.356261630547796
FALSE,0.10, 8, 25,1.00,0.75,gbdt,58,5.614068326779904
TRUE,0.30, 8, 25,1.00,0.75,gbdt,45,5.408566587567872
FALSE,0.30, 8, 25,1.00,0.75,gbdt,19,5.748540483256083
TRUE,0.01,10, 25,1.00,0.75,gbdt,746,5.2432008619146755
FALSE,0.01,10, 25,1.00,0.75,gbdt,762,5.552496763689584
TRUE,0.05,10, 25,1.00,0.75,gbdt,182,5.289655888312706
FALSE,0.05,10, 25,1.00,0.75,gbdt,152,5.634040215682004
TRUE,0.10,10, 25,1.00,0.75,gbdt,71,5.369697792068218
FALSE,0.10,10, 25,1.00,0.75,gbdt,63,5.6615864291162765
TRUE,0.30,10, 25,1.00,0.75,gbdt,93,5.465823835493122
FALSE,0.30,10, 25,1.00,0.75,gbdt,21,5.7709347607183545
TRUE,0.01, 1, 50,1.00,0.75,gbdt,1000,5.96830573048937
FALSE,0.01, 1, 50,1.00,0.75,gbdt,998,6.042175587172126
TRUE,0.05, 1, 50,1.00,0.75,gbdt,962,5.6727334176768665
FALSE,0.05, 1, 50,1.00,0.75,gbdt,507,5.953195715159533
TRUE,0.10, 1, 50,1.00,0.75,gbdt,411,5.7556328219443404
FALSE,0.10, 1, 50,1.00,0.75,gbdt,235,5.972035426365563
TRUE,0.30, 1, 50,1.00,0.75,gbdt,203,5.799308962804252
FALSE,0.30, 1, 50,1.00,0.75,gbdt,104,5.900492030841849
TRUE,0.01, 3, 50,1.00,0.75,gbdt,1000,5.2158242866925
FALSE,0.01, 3, 50,1.00,0.75,gbdt,776,5.479251923062385
TRUE,0.05, 3, 50,1.00,0.75,gbdt,303,5.204962824695206
FALSE,0.05, 3, 50,1.00,0.75,gbdt,203,5.506114671244748
TRUE,0.10, 3, 50,1.00,0.75,gbdt,136,5.203545704009201
FALSE,0.10, 3, 50,1.00,0.75,gbdt,79,5.475132016507923
TRUE,0.30, 3, 50,1.00,0.75,gbdt,34,5.507182146900136
FALSE,0.30, 3, 50,1.00,0.75,gbdt,74,5.8202770864714255
TRUE,0.01, 5, 50,1.00,0.75,gbdt,873,5.213658967406721
FALSE,0.01, 5, 50,1.00,0.75,gbdt,755,5.530390152266985
TRUE,0.05, 5, 50,1.00,0.75,gbdt,281,5.2138234856056584
FALSE,0.05, 5, 50,1.00,0.75,gbdt,153,5.569252199116105
TRUE,0.10, 5, 50,1.00,0.75,gbdt,99,5.266812850515229
FALSE,0.10, 5, 50,1.00,0.75,gbdt,211,5.5940687340582915
TRUE,0.30, 5, 50,1.00,0.75,gbdt,38,5.424852893203022
FALSE,0.30, 5, 50,1.00,0.75,gbdt,14,5.79167972924266
TRUE,0.01, 8, 50,1.00,0.75,gbdt,678,5.271163721576211
FALSE,0.01, 8, 50,1.00,0.75,gbdt,560,5.5267860573105185
TRUE,0.05, 8, 50,1.00,0.75,gbdt,184,5.314739251064375
FALSE,0.05, 8, 50,1.00,0.75,gbdt,111,5.627744107701656
TRUE,0.10, 8, 50,1.00,0.75,gbdt,112,5.3911923281546175
FALSE,0.10, 8, 50,1.00,0.75,gbdt,94,5.5252684846967615
TRUE,0.30, 8, 50,1.00,0.75,gbdt,25,5.416925316531994
FALSE,0.30, 8, 50,1.00,0.75,gbdt,19,5.7964283990086285
TRUE,0.01,10, 50,1.00,0.75,gbdt,708,5.290181101805851
FALSE,0.01,10, 50,1.00,0.75,gbdt,716,5.533480980605896
TRUE,0.05,10, 50,1.00,0.75,gbdt,165,5.28200642377079
FALSE,0.05,10, 50,1.00,0.75,gbdt,142,5.644391866605385
TRUE,0.10,10, 50,1.00,0.75,gbdt,93,5.35761485970142
FALSE,0.10,10, 50,1.00,0.75,gbdt,61,5.535926418040821
TRUE,0.30,10, 50,1.00,0.75,gbdt,90,5.441549682560275
FALSE,0.30,10, 50,1.00,0.75,gbdt,17,5.800756516008377
TRUE,0.01, 1,100,1.00,0.75,gbdt,1000,5.96830573048937
FALSE,0.01, 1,100,1.00,0.75,gbdt,998,6.042175587172126
TRUE,0.05, 1,100,1.00,0.75,gbdt,962,5.672733417676866
FALSE,0.05, 1,100,1.00,0.75,gbdt,507,5.953195715159533
TRUE,0.10, 1,100,1.00,0.75,gbdt,411,5.7556328219443404
FALSE,0.10, 1,100,1.00,0.75,gbdt,235,5.972035426365563
TRUE,0.30, 1,100,1.00,0.75,gbdt,203,5.799308962804252
FALSE,0.30, 1,100,1.00,0.75,gbdt,104,5.900492030841849
TRUE,0.01, 3,100,1.00,0.75,gbdt,1000,5.2158242866925
FALSE,0.01, 3,100,1.00,0.75,gbdt,776,5.479251923062386
TRUE,0.05, 3,100,1.00,0.75,gbdt,303,5.204962824695206
FALSE,0.05, 3,100,1.00,0.75,gbdt,203,5.506114671244748
TRUE,0.10, 3,100,1.00,0.75,gbdt,136,5.203545704009201
FALSE,0.10, 3,100,1.00,0.75,gbdt,79,5.475132016507923
TRUE,0.30, 3,100,1.00,0.75,gbdt,34,5.507182146900136
FALSE,0.30, 3,100,1.00,0.75,gbdt,74,5.8202770864714255
TRUE,0.01, 5,100,1.00,0.75,gbdt,873,5.21365896740672
FALSE,0.01, 5,100,1.00,0.75,gbdt,755,5.530390152266985
TRUE,0.05, 5,100,1.00,0.75,gbdt,281,5.213823485605658
FALSE,0.05, 5,100,1.00,0.75,gbdt,153,5.569252199116105
TRUE,0.10, 5,100,1.00,0.75,gbdt,99,5.26681285051523
FALSE,0.10, 5,100,1.00,0.75,gbdt,211,5.5940687340582915
TRUE,0.30, 5,100,1.00,0.75,gbdt,38,5.424852893203022
FALSE,0.30, 5,100,1.00,0.75,gbdt,14,5.79167972924266
TRUE,0.01, 8,100,1.00,0.75,gbdt,678,5.271163721576211
FALSE,0.01, 8,100,1.00,0.75,gbdt,560,5.5267860573105185
TRUE,0.05, 8,100,1.00,0.75,gbdt,184,5.314739251064375
FALSE,0.05, 8,100,1.00,0.75,gbdt,111,5.627744107701656
TRUE,0.10, 8,100,1.00,0.75,gbdt,112,5.3911923281546175
FALSE,0.10, 8,100,1.00,0.75,gbdt,94,5.5252684846967615
