layers,neurons,epochs,batch.size,regularization,MSE_training,MSE_CV,MAE_training,MAE_CV,R2_training,R2_CV
1,20,50,5,2,20.426104850310768,35.42366069671126,2.9756144866188565,4.524946119644936,0.7675035069436406,0.6079868898369875
2,20,50,5,2,20.1156311761071,34.61426954619894,2.928123977572855,4.351755429685123,0.7773521381315444,0.6087525623528787
3,20,50,5,2,16.465592047445114,31.958574742388524,2.545714644158438,4.300347697161919,0.8164496892359392,0.6390846212675699
4,20,50,5,2,16.66657625990714,35.70849897799121,2.5968409616055204,4.731319685509774,0.8092519223060565,0.6005076273349809
1,30,50,5,2,16.72422610364082,33.06586807921768,2.6196791363794247,4.308853738367063,0.8082481550749222,0.6344423118864577
2,30,50,5,2,13.27263326984513,33.30830643078668,2.2126694003803284,4.434858555598913,0.8633899180014105,0.6276939926051045
3,30,50,5,2,13.974165673960062,33.422863410690255,2.544442954134854,4.170250677324754,0.8625806039746566,0.6325625897594496
4,30,50,5,2,10.679598532421277,35.46211719351018,1.9524244690400658,4.61725154115443,0.8803250721776756,0.6147169369370148
1,50,50,5,2,16.25329473500252,34.07795329308376,2.758785042013591,4.418765735913673,0.8252021027538319,0.6268470511364385
2,50,50,5,2,13.403545036094258,34.53554797338376,2.1893017922924427,4.555149142670416,0.8578287394287065,0.6100038006743405
3,50,50,5,2,10.24611039228658,35.06588088628932,1.9336741426207578,4.490529079038572,0.8835616924024391,0.6134418618176275
4,50,50,5,2,9.43266645052621,42.777040806723164,2.0373414850987555,4.903869993913834,0.8986771419519969,0.5640646082896533
1,100,50,5,2,13.210525978397941,33.188584740857905,2.231939747855632,4.349738251595655,0.8493691689144807,0.6333187492040887
2,100,50,5,2,11.211665639730793,38.22873108554637,1.9286777001408315,4.873359935935544,0.8710333753952,0.5828779341894581
3,100,50,5,2,7.673050165383535,44.685834976157146,1.7541641361259415,5.074392860582532,0.9145817630206835,0.5456095294922292
4,100,50,5,2,7.0058030609903685,41.55225907457193,1.535157643359749,4.793758647017846,0.9195380841614199,0.5479381951544242
1,5,30,10,2,30.81981184493028,42.87892742820026,4.079205415508014,4.989700261949289,0.6656887016556091,0.5207227276083515
2,5,30,10,2,29.9330025910587,116.72529769434912,4.056787760371935,7.3303322491993965,0.6583503699206713,0.280563234896642
3,5,30,10,2,38.170998146603125,217.75037325667003,4.536873778291498,11.174151119736598,0.5741114205056224,0.08058860644923212
4,5,30,10,2,31.363876899608726,40.74064846605963,4.203729290836092,4.902409295913093,0.6387208459406492,0.5404628467369654
1,10,30,10,2,34.357231023305054,36.50015745194762,4.427722093615466,4.792502729527304,0.6055732495078543,0.5844291698571661
2,10,30,10,2,30.075668404298103,38.86952467369349,4.147233643863015,4.886189294745273,0.6554823558372159,0.5606166123996369
3,10,30,10,2,30.01454760022837,36.181460559045966,4.1891984011677055,4.5941646493366095,0.6552716911634603,0.5886584665550454
4,10,30,10,2,26.627582983711182,39.86265382892306,3.7491644779637796,4.9378703437923175,0.6987854819932612,0.5490311433276124
1,15,30,10,2,23.18742700662978,37.165078923707014,3.4492315813410843,4.674766401325797,0.7341980606030628,0.5820581476410038
