layers,neurons,epochs,batch.size,regularization,regularization_factor,garson_selection,dropout_rate,MSE_training,MSE_CV,MAE_training,MAE_CV,R2_training,R2_CV
1,10,50,5,2,0.001,NA,0,20.96172912510328,60.256667863396636,3.008519102856875,5.89996812176095,0.8437339336896177,0.5931840783219525
2,10,50,5,2,0.001,NA,0,19.051200107992322,61.62546715224015,2.8441586594364634,5.964944666016258,0.8609274810904247,0.5921951266574575
3,10,50,5,2,0.001,NA,0,15.239391220218556,66.92633007614234,2.5392415408159072,5.967706954936846,0.8881204280229804,0.5713416698179578
4,10,50,5,2,0.001,NA,0,31.74809128527023,59.104554708626175,3.896438293855616,5.581831091950879,0.8497044036147617,0.6002479023451438
1,50,50,5,2,0.001,NA,0,13.972343743738332,56.12748903105432,2.4159873797725595,5.582359514781854,0.9004508532967676,0.6344738644831169
2,50,50,5,2,0.001,NA,0,14.53110700288253,56.76763908498933,2.6187979113621758,5.621524417268357,0.922943735414943,0.6043887736866744
3,50,50,5,2,0.001,NA,0,12.137474574321333,67.50382263559945,2.3021918137844493,5.92783457097695,0.9285331203528218,0.568152768241074
4,50,50,5,2,0.001,NA,0,10.448557318289033,61.421940012998704,2.1138351836167066,5.747834072958721,0.9238891938158479,0.5704829423931735
1,100,50,5,2,0.001,NA,0,13.361778803864496,55.35215593237116,2.6267173792693153,5.523934020422097,0.9114016872022631,0.6136529388095081
2,100,50,5,2,0.001,NA,0,10.707433996246175,59.631807705713,2.093035623152075,5.56920801527315,0.9245092087905509,0.5928125452519951
3,100,50,5,2,0.001,NA,0,9.688151434124935,56.79413808518238,2.1314782979768174,5.465789164936972,0.9271611012178832,0.6010104612129802
4,100,50,5,2,0.001,NA,0,10.007764066524725,56.002178888039126,2.136212717248899,5.35954947991202,0.9261347819305591,0.6102174996787079
1,200,50,5,2,0.001,NA,0,16.954208888461924,53.09235303640348,2.9247555782640955,5.491656297832057,0.9170188610122307,0.6214677561780658
2,200,50,5,2,0.001,NA,0,10.509309279090909,60.257248338207425,2.153400497995563,5.54382602628337,0.9408040337222272,0.5687354041519362
3,200,50,5,2,0.001,NA,0,9.533823645083093,53.54273163449791,2.204111970284082,5.346842451633975,0.9305360230486329,0.6212741886843004
4,200,50,5,2,0.001,NA,0,12.639206985615512,58.4668613969334,2.4296110673382483,5.529450551485462,0.9177964592331452,0.5954893243491115
1,5,25,10,2,0.001,NA,0,31.816348785991046,50.335991236331026,3.8701452394291804,5.174024082103808,0.7623878118765004,0.6327232628542444
2,5,25,10,2,0.001,NA,0,29.22064038357707,49.519379470600555,3.622028443499257,5.171952257633596,0.7816314036196079,0.6414698151297957
3,5,25,10,2,0.001,NA,0,28.85616844814888,144.54130743091898,3.6042998354361595,8.191341660221738,0.7842697251667944,0.3088376829913904
4,5,25,10,2,0.001,NA,0,30.37001641661639,56.848137750875885,3.7655408079942174,5.363568397461793,0.7766880934543596,0.6074435283512675
1,10,25,10,2,0.001,NA,0,37.151630389492475,49.76552428665856,4.132421545144985,5.235245996807293,0.771591052657738,0.643438700632422
2,10,25,10,2,0.001,NA,0,28.70739748855658,58.157317356965926,3.5028951768740355,5.61286792501189,0.7987460973002021,0.6016213244554015
3,10,25,10,2,0.001,NA,0,22.709782021056217,47.37062565664094,3.226624192408815,5.130083238525536,0.8299108820701815,0.6620727604464236
4,10,25,10,2,0.001,NA,0,33.62654865064049,57.21049779306382,3.9226416899489838,5.566438685087627,0.8224966180961297,0.6046269709816197
1,50,25,10,2,0.001,NA,0,17.156024247777875,55.26584890834058,2.8075695269895222,5.480313589073459,0.8707845144367768,0.617933615341698
2,50,25,10,2,0.001,NA,0,13.370177971121128,59.84755823608434,2.4460816415603315,5.7782387690313275,0.8989641328880702,0.5826875404195189
3,50,25,10,2,0.001,NA,0,22.861752709025545,55.34254519143302,3.5877180013605114,5.42960833507375,0.891937547309123,0.6222929251765495
4,50,25,10,2,0.001,NA,0,19.440481586023154,62.77522895926077,2.9958225890019974,5.815316353102503,0.8979948163563187,0.5738473073160827
1,100,25,10,2,0.001,NA,0,15.81694423119505,54.89647565710301,2.5730098162033386,5.461418206090783,0.8839782845281139,0.6075603081105283
2,100,25,10,2,0.001,NA,0,14.308972384843667,60.106886837565845,2.5081114421421997,5.8321523645642275,0.906561472207795,0.5792803692034519
3,100,25,10,2,0.001,NA,0,11.471872295626198,55.46634100751931,2.212727414734405,5.532816993454112,0.9191003241897898,0.6027345558909396
4,100,25,10,2,0.001,NA,0,13.085473561047314,59.89602304502833,2.6156481127846294,5.58738357471107,0.9029213714479524,0.5867761990578347
1,200,25,10,2,0.001,NA,0,19.348020257650944,56.09678276485232,2.993886796381595,5.558326488573339,0.8853122380068457,0.6073430946727302
2,200,25,10,2,0.001,NA,0,15.931985229158792,56.02880801085695,2.6619469752851783,5.569115220968625,0.909530343613714,0.6042933514159249
3,200,25,10,2,0.001,NA,0,11.728517269595406,58.6692130112998,2.262122470755369,5.614605287548612,0.9202541208615971,0.5921724353318092
4,200,25,10,2,0.001,NA,0,11.276662628819741,56.84662983324436,2.2553871214213554,5.576342452006511,0.9160891015006424,0.5984000983297428
1,5,50,10,2,0.001,NA,0,28.053633231426865,53.6347589509765,3.6520804491419883,5.328626619488996,0.7880136435748193,0.6205997737071861
2,5,50,10,2,0.001,NA,0,20.217447218930854,54.31226201498124,3.0397330080848515,5.353745761332019,0.8476610036448174,0.6182730186473995
3,5,50,10,2,0.001,NA,0,27.42673569447035,55.72782807679457,3.4823166821378875,5.443809605427136,0.7975996920599886,0.6077378009109762
4,5,50,10,2,0.001,NA,0,29.151699403606788,57.32555836612862,3.567013029137173,5.601760800103269,0.7840489813338458,0.5983507257078373
1,10,50,10,2,0.001,NA,0,24.08567265971853,57.3773616804409,3.196390750399355,5.67165465494445,0.8339604043538658,0.6073520172856113
2,10,50,10,2,0.001,NA,0,24.932054936889408,60.594610056735135,3.3713813564962436,5.687645280752422,0.8619301214066845,0.5851435651071296
3,10,50,10,2,0.001,NA,0,21.07171772829584,57.337333082680885,3.1005358780040555,5.540753305845976,0.8420325084021123,0.6059963312854197
4,10,50,10,2,0.001,NA,0,20.03256144642383,64.50183307353525,2.93881240885083,5.98030084987912,0.8734186941035883,0.5625417987644504
1,50,50,10,2,0.001,NA,0,13.78251866849687,52.85040692522323,2.5265291843883966,5.400162115263771,0.8963545528925291,0.6304234168707896
2,50,50,10,2,0.001,NA,0,12.210594674154244,60.82392814015549,2.1804750108103224,5.772662870815901,0.9113658412959362,0.582164722968557
3,50,50,10,2,0.001,NA,0,12.10091916705198,63.21016598306803,2.279176741455116,5.6601174617518755,0.9273900460342149,0.5557232369822966
4,50,50,10,2,0.001,NA,0,11.093854280338899,67.005444133189,2.1530999779732505,5.885851816787642,0.9295626122627146,0.5517106920915229
1,100,50,10,2,0.001,NA,0,14.377877028049735,58.01475437617662,2.4219321339568576,5.658171509909659,0.9037249194109604,0.6024032964042261
2,100,50,10,2,0.001,NA,0,9.469697339969935,51.70485869897569,1.9992768050120815,5.271243512468134,0.9301508015179072,0.6251299175675613
3,100,50,10,2,0.001,NA,0,12.188254229047613,55.19981050271746,2.269024747599184,5.449912414114684,0.9112291241483215,0.607617482534659
4,100,50,10,2,0.001,NA,0,13.337455313466682,60.11850359088503,2.3767353298689913,5.6793003028285,0.9302810988002059,0.578525417626796
1,200,50,10,2,0.001,NA,0,12.670799734495588,58.550561301035714,2.2424240785908895,5.642239240428942,0.9067108351176961,0.6031338860960349
2,200,50,10,2,0.001,NA,0,10.298490390705355,57.27530609991718,2.0858737120864657,5.591173266544094,0.923918939203661,0.5929659079195347
3,200,50,10,2,0.001,NA,0,16.165924661218405,59.12133319581973,2.766701382179572,5.595012993141076,0.9271817613987511,0.591026937572038
4,200,50,10,2,0.001,NA,0,8.048699940200441,57.45366445482996,1.8339830883498185,5.483136484841369,0.93904887980966,0.5946016197456762
1,5,25,20,2,0.001,NA,0,38.989941079474534,56.7911899465757,4.300742845111785,5.599953028507818,0.7338735048212746,0.5887751685652215
2,5,25,20,2,0.001,NA,0,35.42936145490884,119.99603082853112,4.160473878652923,7.5965009334936084,0.7474125527333451,0.3445555824850226
3,5,25,20,2,0.001,NA,0,30.453089648070616,50.458090295978245,3.845729082225157,5.231310424957419,0.7717569128212725,0.6322054788552686
4,5,25,20,2,0.001,NA,0,32.49517409858708,54.673500358521416,3.858417778598166,5.485551426981578,0.7600645901239946,0.6125114891964704
1,10,25,20,2,0.001,NA,0,37.006313270157506,54.73433646935762,4.173234340245906,5.48938456975729,0.7437987369203963,0.616972375209494
2,10,25,20,2,0.001,NA,0,32.798122002556646,154.4403215253718,3.8828451618632758,8.506243517594193,0.7891927705833828,0.28414496342329515
3,10,25,20,2,0.001,NA,0,28.5470228138887,52.81288113336963,3.584375286501301,5.353305034208142,0.7892084692413371,0.6365258641019782
4,10,25,20,2,0.001,NA,0,30.47911427219525,51.755212408391316,3.7893978096827174,5.253817506192173,0.7735512078305357,0.6314234830930535
1,50,25,20,2,0.001,NA,0,24.94135364394282,51.86344924515134,3.301367619314953,5.296063605176835,0.8391962630625814,0.6310373250587044
2,50,25,20,2,0.001,NA,0,25.98619962860509,51.560343120667916,3.50935280629911,5.258734533000119,0.8732910119576708,0.6291063953908111
3,50,25,20,2,0.001,NA,0,14.470621652918814,57.694567793366694,2.701728338625747,5.648212285278937,0.8932870395341876,0.596040592676097
4,50,25,20,2,0.001,NA,0,18.1425660595539,56.811372178454285,3.1958772213761364,5.614875690550258,0.8881279222728157,0.6011668702385048
1,100,25,20,2,0.001,NA,0,31.7812416308812,52.50799688906199,3.9883894188241,5.30964293958619,0.8441013023983577,0.6247876394177561
2,100,25,20,2,0.001,NA,0,15.303388009074162,54.63519220509167,2.484926128226226,5.536268299605472,0.8995354809103725,0.6099860093614469
3,100,25,20,2,0.001,NA,0,23.058319890995506,54.56338631290371,3.325809397944131,5.36451986293161,0.8951186333016486,0.6219604527815722
4,100,25,20,2,0.001,NA,0,20.264557117959324,51.53399307310765,3.165899185889514,5.197442962069856,0.9064670398379715,0.629470013336274
1,200,25,20,2,0.001,NA,0,17.810424688163,53.226965317054656,2.7963911756476305,5.371454830585181,0.8670152527196628,0.6307760868778842
2,200,25,20,2,0.001,NA,0,15.266484285016437,54.28013240410794,2.7887858268063352,5.522641568651609,0.8970039264102978,0.6135094534556507
3,200,25,20,2,0.001,NA,0,20.458538829408692,52.41244386587358,3.2020444120407676,5.361964796635426,0.9040734139182826,0.6214656561448179
4,200,25,20,2,0.001,NA,0,17.46123766680962,55.182266651788275,2.8482156066869404,5.449907633577276,0.9119193018676398,0.6088508152916877
1,5,50,20,2,0.001,NA,0,36.804842996540906,51.51801237880184,4.191841126215993,5.3193801628476685,0.7571510851223133,0.6309732498490982
2,5,50,20,2,0.001,NA,0,32.143866826686036,50.56980994170117,3.84516292451598,5.259928559656992,0.7672179955305551,0.6352320235514939
3,5,50,20,2,0.001,NA,0,33.488482397171936,53.58459010492967,3.891228478766496,5.424280996998635,0.7645484399848477,0.6177723814687368
4,5,50,20,2,0.001,NA,0,30.479320228807616,54.478243680387976,3.6256175366143815,5.332027707012047,0.7833204390199217,0.613085735846418
1,10,50,20,2,0.001,NA,0,27.088721608404256,49.72362958139536,3.3759222383613494,5.14701308774364,0.807803183163344,0.6414839156651571
2,10,50,20,2,0.001,NA,0,24.285387185717948,63.11085468046442,3.2684061613609803,5.833752304231723,0.8230795874582909,0.5783988120753104
3,10,50,20,2,0.001,NA,0,25.293778951063146,50.17939918247079,3.1954961689979062,5.115965578120044,0.8290500808197075,0.6427173051562388
4,10,50,20,2,0.001,NA,0,21.847921999021725,57.75049508477085,3.085067162078985,5.487404190080305,0.8377841070207355,0.6007046844723501
1,50,50,20,2,0.001,NA,0,15.378732730034976,51.41528775441521,2.5222741102026363,5.27817034397825,0.8880435769366768,0.635486981355802
2,50,50,20,2,0.001,NA,0,13.541010786503778,57.98698739679028,2.3046426953278516,5.646847676099302,0.9137547879524832,0.5893405396330849
3,50,50,20,2,0.001,NA,0,15.120663747359577,54.85931998742401,2.845990163078387,5.404094479024671,0.903037813745299,0.6115940786181016
4,50,50,20,2,0.001,NA,0,11.586741868513544,56.59633885158518,2.2219984714582277,5.579171479093885,0.9234250994105675,0.6113829327965665
1,100,50,20,2,0.001,NA,0,17.670472595564483,54.454809508759176,2.741923206664634,5.463129177496346,0.893267306668863,0.620551204793394
2,100,50,20,2,0.001,NA,0,11.596817734259233,56.53545497770706,2.3379877197729306,5.575489920593403,0.9130042618221652,0.6036808877275639
3,100,50,20,2,0.001,NA,0,14.71929268211306,59.19097514083736,2.5724878494475525,5.66265516200519,0.9276272871172095,0.5812310049504046
4,100,50,20,2,0.001,NA,0,10.577773164053406,48.8688617358473,2.1209829656391683,5.1960041129958485,0.9235035482436893,0.6465931102556896
1,200,50,20,2,0.001,NA,0,17.833885664431136,56.21645057100861,2.847182100012795,5.621855253824688,0.9057939273920266,0.6169588655182824
2,200,50,20,2,0.001,NA,0,10.074998673883803,60.24188700415024,2.028275549665946,5.621340164154328,0.925784967751778,0.5744101965814326
3,200,50,20,2,0.001,NA,0,14.312718784235427,53.55989532285555,2.508198199935868,5.325837348303738,0.9224023700166235,0.6141920335453203
4,200,50,20,2,0.001,NA,0,16.543664493678587,50.99150210169488,2.809951370058129,5.141301066565431,0.9250869316856705,0.6297087031733126
1,5,25,100,2,0.001,NA,0,61.797858598160765,94.29963164634471,5.682322591636266,7.119067543283729,0.5997403277683302,0.37605874776787507
2,5,25,100,2,0.001,NA,0,51.96003087543538,156.77496546166216,5.136019394763937,8.62312880122543,0.6377162540151985,0.20800724595832856
3,5,25,100,2,0.001,NA,0,58.787978571132214,191.35766280063086,5.455938268023865,9.77778999814869,0.5738172172622368,0.11370050857813334
4,5,25,100,2,0.001,NA,0,91.36736507274348,82.72135540786346,6.908318371009171,6.574395268158398,0.3665600010335236,0.4222509040243804
1,10,25,100,2,0.001,NA,0,58.922293946556266,72.493170065069,5.458455757966501,6.21496388128262,0.5919946772655288,0.49261318522095876
2,10,25,100,2,0.001,NA,0,49.44331056915625,68.00323595247055,4.992966915154315,6.060400963031906,0.6674722393966968,0.5202600474990429
3,10,25,100,2,0.001,NA,0,62.56606830452117,78.82858824535504,5.636899740028701,6.466989025604532,0.5683592052540597,0.46499970772788585
4,10,25,100,2,0.001,NA,0,59.30040663538044,72.88794002146612,5.516708305036215,6.315536249122562,0.5910529510657871,0.4728134488999605
1,50,25,100,2,0.001,NA,0,38.55137984109972,59.52423610258524,4.273465439297476,5.640179524814466,0.738608023348924,0.5849665101183474
2,50,25,100,2,0.001,NA,0,30.6107142546258,54.235238483485276,3.7330707625954758,5.396159679729744,0.7829745488735094,0.6119741008556397
3,50,25,100,2,0.001,NA,0,21.449895789990507,58.924419527492546,3.056097820552584,5.654989679611672,0.8454300215704003,0.5832052850729654
4,50,25,100,2,0.001,NA,0,25.88596536676388,54.863200086945334,3.453121413612649,5.4235192245152986,0.8450536344708299,0.6160987867047824
1,100,25,100,2,0.001,NA,0,41.032650401444805,51.50577579335353,4.457422920696467,5.26875172225714,0.7638015854279361,0.6324205486069917
2,100,25,100,2,0.001,NA,0,29.845795539685554,52.270670687254785,3.6549703643289657,5.424844658496963,0.8323284375255515,0.6232929485435534
3,100,25,100,2,0.001,NA,0,19.123057602397,55.41111342919445,2.901198852996969,5.545360365708895,0.8589929461374957,0.6079105130197131
4,100,25,100,2,0.001,NA,0,17.95441997537849,57.05700397494464,2.755586601069589,5.706639430238917,0.8717823759361133,0.601348018457993
1,200,25,100,2,0.001,NA,0,26.03478803030108,49.82401283364964,3.5949042140720957,5.221712456047085,0.8033844997749209,0.648361492766513
2,200,25,100,2,0.001,NA,0,15.527586306586935,57.6426336227815,2.6293386336338567,5.602793324304923,0.8825208222376849,0.5886516058678906
3,200,25,100,2,0.001,NA,0,15.381217731587009,52.373380747976775,2.7345897299198456,5.340343392838584,0.8908355824269829,0.6272075166822245
4,200,25,100,2,0.001,NA,0,19.603935625469138,52.48582220342588,3.000777427852046,5.368803499891914,0.8871236348699159,0.6286002478120397
1,5,50,100,2,0.001,NA,0,47.32774367623905,74.42988111682243,4.875097495043229,6.3232387049094205,0.6606756910359227,0.4984553635566877
2,5,50,100,2,0.001,NA,0,48.73222400630931,149.75986961973064,4.989136630251958,8.407694323836578,0.657850333241193,0.24917260423800291
3,5,50,100,2,0.001,NA,0,38.622920489711454,168.37242558802384,4.361488663645097,9.065808230005894,0.730692568721986,0.1989476584309729
4,5,50,100,2,0.001,NA,0,43.34127039515997,61.909174981877214,4.677728142781675,5.773548241594556,0.6834410294045565,0.5618538393026099
1,10,50,100,2,0.001,NA,0,42.5299820481617,61.507188878753205,4.580499704445366,5.762682374625366,0.6903472272530845,0.5770010204526054
2,10,50,100,2,0.001,NA,0,32.46934619814773,54.308820385703996,3.883243967466246,5.449737723613479,0.7897580447654624,0.6027315372729222
3,10,50,100,2,0.001,NA,0,39.012245840272264,54.307758694103306,4.323265635028108,5.436945657982957,0.7551577813729295,0.6181204494595426
4,10,50,100,2,0.001,NA,0,31.3738980131607,54.40643334891481,3.799087376294344,5.498084261503037,0.764300531820452,0.6162683435029742
1,50,50,100,2,0.001,NA,0,26.672629900432643,51.525079822465266,3.4816418014100967,5.3740570678606545,0.8101837923022481,0.6345823720225644
2,50,50,100,2,0.001,NA,0,20.874403658928962,59.83173473520139,2.979673304950497,5.702495041309499,0.8463711430588733,0.5780878861731584
3,50,50,100,2,0.001,NA,0,16.311911261369342,55.96854349165718,2.560846275345584,5.519559253253687,0.8820970394052553,0.6137703713605787
4,50,50,100,2,0.001,NA,0,17.430298533098266,57.10760564953939,2.698221563546482,5.495143772859545,0.8798147306874401,0.6037950284810082
1,100,50,100,2,0.001,NA,0,23.006617542573068,50.85907943225918,3.130932665748743,5.219768622562752,0.8330091018421221,0.6416878975742343
2,100,50,100,2,0.001,NA,0,14.251063899688734,57.10306650754802,2.3804840875466096,5.557371269031486,0.897356339082284,0.5974840967331332
3,100,50,100,2,0.001,NA,0,9.806222124412594,54.16007238478949,2.0818225540954547,5.426739049713339,0.9264312725808681,0.6097904750649903
4,100,50,100,2,0.001,NA,0,10.114691398618643,57.50506864682313,2.1351047726045356,5.539119947156627,0.9241593737462858,0.5968248633936571
1,200,50,100,2,0.001,NA,0,18.19604074110758,49.83403399948963,2.91126599465255,5.18010474187612,0.8626154718102169,0.6472401475826265
2,200,50,100,2,0.001,NA,0,16.292626153383992,55.60576750431298,2.7027876252509704,5.51460326422156,0.9238790225073473,0.6038648555420416
3,200,50,100,2,0.001,NA,0,14.388126787116775,49.930597666476544,2.446383530122261,5.283568083600699,0.9099806392018804,0.6430824081504716
4,200,50,100,2,0.001,NA,0,9.710920879890516,58.15801742613169,1.9260943388303025,5.637480335627711,0.9312188308791683,0.5890498750907257
1,5,25,3,NA,0.001,1,0,26.993390184229337,48.62158321329944,3.526067882717125,5.136992652692056,0.7964331114599543,0.654012337017034
2,5,25,3,NA,0.001,1,0,30.87627196970708,115.33458893777997,3.728406465252999,7.525687828563762,0.7791218258543375,0.37788333760480697
3,5,25,3,NA,0.001,1,0,29.663401081238653,105.2351102312547,3.563742411812502,7.053688901376266,0.7960644878727712,0.4111724290297969
4,5,25,3,NA,0.001,1,0,27.55387840214095,50.88375803024126,3.5925939637738304,5.30471068078809,0.7961584152756436,0.6467751601552673
1,10,25,3,NA,0.001,1,0,25.948928392677924,50.779186560021316,3.437476116399946,5.288868826527878,0.8322862833646458,0.6429467576851716
2,10,25,3,NA,0.001,1,0,23.683555135461983,49.548589940393285,3.324054591161676,5.240369146248271,0.8202239174770872,0.649752867226142
3,10,25,3,NA,0.001,1,0,22.001550034697992,53.44643307702038,3.185199193897354,5.365190599138736,0.8339027338216594,0.6295723835147169
4,10,25,3,NA,0.001,1,0,25.351570000105678,53.497665556983485,3.453911000049147,5.420271879141412,0.8102212081988432,0.6362568540062776
1,50,25,3,NA,0.001,1,0,17.972046222557235,57.33064003821348,2.8690392491530385,5.750200246686893,0.8714446992011601,0.6200788903331753
2,50,25,3,NA,0.001,1,0,14.837727301312425,54.07357138370814,2.546354557746708,5.462416605295689,0.891143325605057,0.6250263767451203
3,50,25,3,NA,0.001,1,0,16.621107959968167,53.408647409479016,2.723247606615051,5.359302619757739,0.9119726783857512,0.62591401239863
4,50,25,3,NA,0.001,1,0,21.032567542948676,54.22079492054126,3.189257296896584,5.537662616687872,0.8970343898046504,0.6157438546882096
1,100,25,3,NA,0.001,1,0,14.91461913559952,52.9030879451301,2.57289705172144,5.484582444928317,0.8914988296035922,0.6343780140562949
2,100,25,3,NA,0.001,1,0,18.58502970664966,51.29913025525026,2.9724543150346245,5.302397988231551,0.895593172061666,0.6406390416052501
3,100,25,3,NA,0.001,1,0,15.377826150331762,57.135807713160865,2.631076666322485,5.725612230532664,0.9090555506342858,0.5947554474993408
4,100,25,3,NA,0.001,1,0,15.483696557850243,55.65468884187759,2.6180311909231126,5.5180934417081,0.8968511774001675,0.6116165318748844
1,200,25,3,NA,0.001,1,0,15.678968160095325,48.30943052805928,2.8614968598961226,5.228160159719101,0.8874791654599332,0.6608152020923801
2,200,25,3,NA,0.001,1,0,13.065141556480674,48.20794333587922,2.4203991679095496,5.2474291501610155,0.902184676128822,0.6597495574858585
3,200,25,3,NA,0.001,1,0,10.56430393487894,57.20639358070971,2.125832698875709,5.636872981179777,0.9221546996448249,0.6028053064923541
4,200,25,3,NA,0.001,1,0,15.397440714330065,58.796300671988,2.6803864883582813,5.847098989550564,0.9045484846627154,0.5948245445065474
1,5,50,3,NA,0.001,1,0,31.067758996429706,52.33179688411098,4.229786277320076,5.506877940163624,0.7761765414972934,0.6310320811258443
2,5,50,3,NA,0.001,1,0,28.27591487162852,59.42855391560345,3.6567594074215437,5.856563973993105,0.8102215312608338,0.59219610305395
3,5,50,3,NA,0.001,1,0,25.842732954895034,54.018781849355406,3.3713660865894854,5.424238013155627,0.8289135221103748,0.6223181628056509
4,5,50,3,NA,0.001,1,0,23.553516817100974,56.064384798237995,3.414026634654203,5.619955736118763,0.8227479699013215,0.6104609604777081
1,10,50,3,NA,0.001,1,0,23.703867397639133,50.57715807781768,3.2589996697091785,5.47318953992773,0.8262232183995751,0.644360088779556
2,10,50,3,NA,0.001,1,0,18.030129572320877,56.506624450391094,2.7438712655410726,5.654260018388866,0.8720578031826501,0.6100734055016881
3,10,50,3,NA,0.001,1,0,18.46339481665807,58.50215341680508,2.8885096537946775,5.821469547889104,0.8694950601682795,0.5986284774491
4,10,50,3,NA,0.001,1,0,16.591874566306874,53.114419578988404,2.7746375474587026,5.399541108307403,0.8740979823914037,0.6345128012882278
1,50,50,3,NA,0.001,1,0,12.768194499694388,54.784349763454486,2.4822221307554697,5.7024435076475966,0.9038717154429611,0.6326927853460206
2,50,50,3,NA,0.001,1,0,10.309057641229947,51.295010273366536,2.0308017512134593,5.484561332143807,0.9296973876594079,0.6216707509030351
3,50,50,3,NA,0.001,1,0,11.90978788927963,46.369157542852285,2.3136116777205342,4.997712084603677,0.9159864127988233,0.6643720570792951
4,50,50,3,NA,0.001,1,0,9.855595810675316,45.080715238384535,2.034550842383473,5.030613740295269,0.9297910828921767,0.6696580565513827
1,100,50,3,NA,0.001,1,0,11.984968952598784,48.55102299219803,2.2678480133484094,5.311611032949573,0.917474551662083,0.65034334980013
2,100,50,3,NA,0.001,1,0,11.67858458090836,46.904470227509066,2.2938508431446194,5.076166506905787,0.9307766771221345,0.6630054688754674
3,100,50,3,NA,0.001,1,0,10.65372005638026,53.150926352838155,2.1206772997904553,5.560420661410396,0.9299396851460268,0.6197485267584125
4,100,50,3,NA,0.001,1,0,13.672971419034694,52.85683439532428,2.471415840795717,5.28801529041848,0.9082263087493662,0.6185176202337156
1,200,50,3,NA,0.001,1,0,13.55360618887473,48.54313883700172,2.406178542899117,5.21497218113268,0.9204841401702627,0.6524201624473827
2,200,50,3,NA,0.001,1,0,10.122825516253679,48.176808821574085,2.03612723054645,5.066210121572697,0.9245488465784819,0.6588915472063483
3,200,50,3,NA,0.001,1,0,8.786838173517486,48.98865108130516,1.887269359614746,5.241006378053211,0.9356052618449897,0.6500780953239611
4,200,50,3,NA,0.001,1,0,10.511571973706914,45.0978506383164,2.184938997661557,5.0613190502114485,0.9254286923802018,0.6710433791441122
1,5,25,5,NA,0.001,1,0,32.50271261852947,48.971553111064125,3.968975581998254,5.170199568076962,0.7586320019737508,0.6476536728868526
2,5,25,5,NA,0.001,1,0,35.162781176336075,46.615543266397,4.129872457215408,4.997075327226595,0.762408981788375,0.6634012204239159
3,5,25,5,NA,0.001,1,0,25.889819861169673,49.927226920058764,3.5187873881694154,5.257863859090259,0.8072927421236736,0.6479340118119227
4,5,25,5,NA,0.001,1,0,30.68624432521547,49.1706984343136,3.8030215452275518,5.1441729072405975,0.8040895331094741,0.6560678276371373
1,10,25,5,NA,0.001,1,0,26.409033990882115,48.91625203587795,3.511840148560819,5.203578985058721,0.8092574605486198,0.6530258465658577
2,10,25,5,NA,0.001,1,0,29.450641105829014,51.55812997139293,3.658892364263752,5.303064237146027,0.8057901098644701,0.6285645524966073
3,10,25,5,NA,0.001,1,0,25.75885738987336,45.323707288685696,3.4920021486480333,4.952464458135165,0.8277680279037649,0.6706432919915184
4,10,25,5,NA,0.001,1,0,28.06758576068756,51.351719933298796,3.555706180698246,5.243705536531012,0.8122065414535704,0.6346609354686947
1,50,25,5,NA,0.001,1,0,21.35759226095634,49.640275724709426,3.04442596106439,5.2513570993843315,0.8512523336046389,0.6483930407847492
2,50,25,5,NA,0.001,1,0,13.257365376858418,52.9873743372234,2.396072537411777,5.419383128854555,0.9069873605922619,0.6259349332157991
3,50,25,5,NA,0.001,1,0,14.104481488747098,53.644776876093,2.451464631594828,5.4034612805930555,0.8977382024859856,0.6269138316618136
4,50,25,5,NA,0.001,1,0,13.46932462079824,52.716129988218995,2.3614509201723513,5.517098752119303,0.9050143725199725,0.6383734931432822
1,100,25,5,NA,0.001,1,0,16.46987185535567,57.31520445876074,2.6364295600389878,5.610878072926034,0.8873551722675608,0.6152354459623645
2,100,25,5,NA,0.001,1,0,22.132077715292393,54.40546561347784,3.33973693416449,5.485999169879991,0.9115632868567501,0.6246451399966746
3,100,25,5,NA,0.001,1,0,18.206967437296637,49.96125745843687,2.9791998539074362,5.2473094608447814,0.9157964975913149,0.643514168698787
4,100,25,5,NA,0.001,1,0,16.227823901519432,52.77255667907641,2.6366027157494543,5.349438233566358,0.9118224308020267,0.6363963233757038
1,200,25,5,NA,0.001,1,0,14.337991715721158,50.88166890962031,2.631572278121548,5.355900382593352,0.8917316710495201,0.6410723745235982
2,200,25,5,NA,0.001,1,0,14.602425153266077,49.565324941616424,2.559606365225135,5.213326673879049,0.9089900741801532,0.6516903023173867
3,200,25,5,NA,0.001,1,0,11.112510434927364,50.75432524417426,2.395524793131544,5.300839705222035,0.9182860811583805,0.6381444404724256
4,200,25,5,NA,0.001,1,0,17.785071161258937,50.80548621920406,2.878550307221195,5.204725073617214,0.8966975148559387,0.6368551886924028
1,5,50,5,NA,0.001,1,0,25.59139689931179,49.066867663196284,3.3966029952025805,5.33894023739459,0.823607110352493,0.6467308821823086
2,5,50,5,NA,0.001,1,0,27.271158354156594,51.88548647399335,3.607929889902704,5.340151942995294,0.7940573581495485,0.6348672500411847
3,5,50,5,NA,0.001,1,0,24.656126540205054,53.56264602184247,3.2305393800909377,5.5167194755649325,0.835146133678042,0.6291573692948549
4,5,50,5,NA,0.001,1,0,23.833906863069632,109.3173481332784,3.4218702165293626,7.286360882576755,0.8207271512359748,0.37919178539248055
