selection,learning_rate,max_depth,num_leaves,bagging_fraction,feature_fraction,boosting_type,optimal_trees,min_RMSE
TRUE,0.01,10, 25,0.70,0.75,gbdt,1000,7.6589332744013925
FALSE,0.01,10, 25,0.70,0.75,gbdt,1000,7.8490028012809185
TRUE,0.05,10, 25,0.70,0.75,gbdt,1000,7.3039930117447955
FALSE,0.05,10, 25,0.70,0.75,gbdt,999,7.489260568259779
TRUE,0.10,10, 25,0.70,0.75,gbdt,887,7.260414092438319
FALSE,0.10,10, 25,0.70,0.75,gbdt,1000,7.507397139471988
TRUE,0.30,10, 25,0.70,0.75,gbdt,438,7.589570180629843
FALSE,0.30,10, 25,0.70,0.75,gbdt,489,7.788428793462415
TRUE,0.01, 1, 50,0.70,0.75,gbdt,1000,9.040566384471909
FALSE,0.01, 1, 50,0.70,0.75,gbdt,1000,9.07829813884896
TRUE,0.05, 1, 50,0.70,0.75,gbdt,996,8.538381846546521
FALSE,0.05, 1, 50,0.70,0.75,gbdt,893,8.667330528101887
TRUE,0.10, 1, 50,0.70,0.75,gbdt,992,8.47071404381309
FALSE,0.10, 1, 50,0.70,0.75,gbdt,592,8.724112657558344
TRUE,0.30, 1, 50,0.70,0.75,gbdt,934,8.362141105499415
FALSE,0.30, 1, 50,0.70,0.75,gbdt,217,8.843277223266199
TRUE,0.01, 3, 50,0.70,0.75,gbdt,1000,8.102442076042188
FALSE,0.01, 3, 50,0.70,0.75,gbdt,1000,8.205035424306978
TRUE,0.05, 3, 50,0.70,0.75,gbdt,999,7.5689111998167045
FALSE,0.05, 3, 50,0.70,0.75,gbdt,997,7.808771052616349
TRUE,0.10, 3, 50,0.70,0.75,gbdt,1000,7.472302888375559
FALSE,0.10, 3, 50,0.70,0.75,gbdt,1000,7.577071596176428
TRUE,0.30, 3, 50,0.70,0.75,gbdt,516,7.584465795520593
FALSE,0.30, 3, 50,0.70,0.75,gbdt,449,7.750571758299255
TRUE,0.01, 5, 50,0.70,0.75,gbdt,1000,7.731590663329065
FALSE,0.01, 5, 50,0.70,0.75,gbdt,999,7.89661770046141
TRUE,0.05, 5, 50,0.70,0.75,gbdt,998,7.337422294611616
FALSE,0.05, 5, 50,0.70,0.75,gbdt,999,7.444164054393139
TRUE,0.10, 5, 50,0.70,0.75,gbdt,918,7.344097829820742
FALSE,0.10, 5, 50,0.70,0.75,gbdt,972,7.449533621166279
TRUE,0.30, 5, 50,0.70,0.75,gbdt,316,7.696116479655554
FALSE,0.30, 5, 50,0.70,0.75,gbdt,453,7.697153647751332
TRUE,0.01, 8, 50,0.70,0.75,gbdt,1000,7.553279252831285
FALSE,0.01, 8, 50,0.70,0.75,gbdt,1000,7.727640107176435
TRUE,0.05, 8, 50,0.70,0.75,gbdt,977,7.3123601592971115
FALSE,0.05, 8, 50,0.70,0.75,gbdt,1000,7.462570385461173
TRUE,0.10, 8, 50,0.70,0.75,gbdt,961,7.265998241477949
FALSE,0.10, 8, 50,0.70,0.75,gbdt,617,7.5255078227396774
TRUE,0.30, 8, 50,0.70,0.75,gbdt,184,7.7527889486344375
FALSE,0.30, 8, 50,0.70,0.75,gbdt,291,7.958769362647111
TRUE,0.01,10, 50,0.70,0.75,gbdt,1000,7.538335902735531
FALSE,0.01,10, 50,0.70,0.75,gbdt,999,7.714546759210775
TRUE,0.05,10, 50,0.70,0.75,gbdt,1000,7.269611909936442
FALSE,0.05,10, 50,0.70,0.75,gbdt,996,7.4397703090543645
TRUE,0.10,10, 50,0.70,0.75,gbdt,678,7.270773271042196
FALSE,0.10,10, 50,0.70,0.75,gbdt,989,7.529215091052348
TRUE,0.30,10, 50,0.70,0.75,gbdt,192,7.656449998384724
FALSE,0.30,10, 50,0.70,0.75,gbdt,203,7.89402577290003
TRUE,0.01, 1,100,0.70,0.75,gbdt,1000,9.040566384471909
FALSE,0.01, 1,100,0.70,0.75,gbdt,1000,9.07829813884896
TRUE,0.05, 1,100,0.70,0.75,gbdt,996,8.538381846546521
FALSE,0.05, 1,100,0.70,0.75,gbdt,893,8.667330528101887
TRUE,0.10, 1,100,0.70,0.75,gbdt,992,8.47071404381309
FALSE,0.10, 1,100,0.70,0.75,gbdt,592,8.724112657558344
TRUE,0.30, 1,100,0.70,0.75,gbdt,934,8.362141105499415
FALSE,0.30, 1,100,0.70,0.75,gbdt,217,8.843277223266197
TRUE,0.01, 3,100,0.70,0.75,gbdt,1000,8.102442076042188
FALSE,0.01, 3,100,0.70,0.75,gbdt,1000,8.205035424306978
TRUE,0.05, 3,100,0.70,0.75,gbdt,999,7.5689111998167045
FALSE,0.05, 3,100,0.70,0.75,gbdt,997,7.808771052616349
TRUE,0.10, 3,100,0.70,0.75,gbdt,1000,7.472302888375559
FALSE,0.10, 3,100,0.70,0.75,gbdt,1000,7.577071596176428
TRUE,0.30, 3,100,0.70,0.75,gbdt,516,7.584465795520593
FALSE,0.30, 3,100,0.70,0.75,gbdt,449,7.750571758299255
TRUE,0.01, 5,100,0.70,0.75,gbdt,1000,7.731590663329066
FALSE,0.01, 5,100,0.70,0.75,gbdt,999,7.89661770046141
TRUE,0.05, 5,100,0.70,0.75,gbdt,998,7.337422294611616
FALSE,0.05, 5,100,0.70,0.75,gbdt,999,7.444164054393139
TRUE,0.10, 5,100,0.70,0.75,gbdt,918,7.344097829820743
FALSE,0.10, 5,100,0.70,0.75,gbdt,972,7.449533621166278
TRUE,0.30, 5,100,0.70,0.75,gbdt,316,7.696116479655554
FALSE,0.30, 5,100,0.70,0.75,gbdt,453,7.697153647751333
TRUE,0.01, 8,100,0.70,0.75,gbdt,1000,7.471705368809915
FALSE,0.01, 8,100,0.70,0.75,gbdt,1000,7.675198126691659
TRUE,0.05, 8,100,0.70,0.75,gbdt,995,7.268594219165756
FALSE,0.05, 8,100,0.70,0.75,gbdt,998,7.485967585252421
TRUE,0.10, 8,100,0.70,0.75,gbdt,505,7.303546298309907
FALSE,0.10, 8,100,0.70,0.75,gbdt,837,7.471008373638509
TRUE,0.30, 8,100,0.70,0.75,gbdt,164,7.63767145196124
FALSE,0.30, 8,100,0.70,0.75,gbdt,271,7.974416573647881
TRUE,0.01,10,100,0.70,0.75,gbdt,1000,7.445149617366942
FALSE,0.01,10,100,0.70,0.75,gbdt,1000,7.613181161240944
TRUE,0.05,10,100,0.70,0.75,gbdt,1000,7.290883468322435
FALSE,0.05,10,100,0.70,0.75,gbdt,1000,7.39598137923129
TRUE,0.10,10,100,0.70,0.75,gbdt,827,7.262589875495574
FALSE,0.10,10,100,0.70,0.75,gbdt,649,7.520466149694113
TRUE,0.30,10,100,0.70,0.75,gbdt,147,7.7037075892460605
FALSE,0.30,10,100,0.70,0.75,gbdt,134,7.947503708810338
TRUE,0.01, 1,200,0.70,0.75,gbdt,1000,9.040566384471909
FALSE,0.01, 1,200,0.70,0.75,gbdt,1000,9.07829813884896
TRUE,0.05, 1,200,0.70,0.75,gbdt,996,8.538381846546521
FALSE,0.05, 1,200,0.70,0.75,gbdt,893,8.667330528101887
TRUE,0.10, 1,200,0.70,0.75,gbdt,992,8.47071404381309
FALSE,0.10, 1,200,0.70,0.75,gbdt,592,8.724112657558344
TRUE,0.30, 1,200,0.70,0.75,gbdt,934,8.362141105499415
FALSE,0.30, 1,200,0.70,0.75,gbdt,217,8.843277223266199
TRUE,0.01, 3,200,0.70,0.75,gbdt,1000,8.102442076042188
FALSE,0.01, 3,200,0.70,0.75,gbdt,1000,8.205035424306978
TRUE,0.05, 3,200,0.70,0.75,gbdt,999,7.5689111998167045
FALSE,0.05, 3,200,0.70,0.75,gbdt,997,7.808771052616349
TRUE,0.10, 3,200,0.70,0.75,gbdt,1000,7.472302888375559
FALSE,0.10, 3,200,0.70,0.75,gbdt,1000,7.577071596176428
TRUE,0.30, 3,200,0.70,0.75,gbdt,516,7.584465795520593
FALSE,0.30, 3,200,0.70,0.75,gbdt,449,7.750571758299255
TRUE,0.01, 5,200,0.70,0.75,gbdt,1000,7.731590663329065
FALSE,0.01, 5,200,0.70,0.75,gbdt,999,7.89661770046141
TRUE,0.05, 5,200,0.70,0.75,gbdt,998,7.337422294611616
FALSE,0.05, 5,200,0.70,0.75,gbdt,999,7.444164054393139
TRUE,0.10, 5,200,0.70,0.75,gbdt,918,7.344097829820743
FALSE,0.10, 5,200,0.70,0.75,gbdt,972,7.449533621166279
TRUE,0.30, 5,200,0.70,0.75,gbdt,316,7.696116479655554
FALSE,0.30, 5,200,0.70,0.75,gbdt,453,7.697153647751332
TRUE,0.01, 8,200,0.70,0.75,gbdt,1000,7.465701773814543
FALSE,0.01, 8,200,0.70,0.75,gbdt,999,7.62424898322788
TRUE,0.05, 8,200,0.70,0.75,gbdt,997,7.3216838090294525
FALSE,0.05, 8,200,0.70,0.75,gbdt,1000,7.4656895694363925
TRUE,0.10, 8,200,0.70,0.75,gbdt,650,7.33067820480529
FALSE,0.10, 8,200,0.70,0.75,gbdt,1000,7.522605519693173
TRUE,0.30, 8,200,0.70,0.75,gbdt,176,7.713304097251904
FALSE,0.30, 8,200,0.70,0.75,gbdt,107,7.99978441503491
TRUE,0.01,10,200,0.70,0.75,gbdt,1000,7.420450814485559
FALSE,0.01,10,200,0.70,0.75,gbdt,1000,7.554741928377154
TRUE,0.05,10,200,0.70,0.75,gbdt,1000,7.330841615251442
FALSE,0.05,10,200,0.70,0.75,gbdt,999,7.445613749098663
TRUE,0.10,10,200,0.70,0.75,gbdt,858,7.369574835876296
FALSE,0.10,10,200,0.70,0.75,gbdt,795,7.539927931519874
TRUE,0.30,10,200,0.70,0.75,gbdt,276,7.801387382280778
FALSE,0.30,10,200,0.70,0.75,gbdt,312,8.108960129752452
TRUE,0.01, 1, 25,0.85,0.75,gbdt,1000,9.040566384471909
FALSE,0.01, 1, 25,0.85,0.75,gbdt,1000,9.07829813884896
TRUE,0.05, 1, 25,0.85,0.75,gbdt,996,8.538381846546521
FALSE,0.05, 1, 25,0.85,0.75,gbdt,893,8.667330528101887
TRUE,0.10, 1, 25,0.85,0.75,gbdt,992,8.47071404381309
FALSE,0.10, 1, 25,0.85,0.75,gbdt,592,8.724112657558344
TRUE,0.30, 1, 25,0.85,0.75,gbdt,934,8.362141105499415
FALSE,0.30, 1, 25,0.85,0.75,gbdt,217,8.843277223266197
TRUE,0.01, 3, 25,0.85,0.75,gbdt,1000,8.102442076042188
FALSE,0.01, 3, 25,0.85,0.75,gbdt,1000,8.205035424306978
TRUE,0.05, 3, 25,0.85,0.75,gbdt,999,7.5689111998167045
FALSE,0.05, 3, 25,0.85,0.75,gbdt,997,7.808771052616349
TRUE,0.10, 3, 25,0.85,0.75,gbdt,1000,7.472302888375559
FALSE,0.10, 3, 25,0.85,0.75,gbdt,1000,7.577071596176428
TRUE,0.30, 3, 25,0.85,0.75,gbdt,516,7.584465795520593
FALSE,0.30, 3, 25,0.85,0.75,gbdt,449,7.750571758299255
TRUE,0.01, 5, 25,0.85,0.75,gbdt,1000,7.758415612745909
FALSE,0.01, 5, 25,0.85,0.75,gbdt,1000,7.901434555599382
TRUE,0.05, 5, 25,0.85,0.75,gbdt,1000,7.339303352648612
FALSE,0.05, 5, 25,0.85,0.75,gbdt,1000,7.486846809134627
TRUE,0.10, 5, 25,0.85,0.75,gbdt,959,7.297211004042859
FALSE,0.10, 5, 25,0.85,0.75,gbdt,773,7.449603718846203
TRUE,0.30, 5, 25,0.85,0.75,gbdt,275,7.6362202398526655
FALSE,0.30, 5, 25,0.85,0.75,gbdt,629,7.675493322256652
TRUE,0.01, 8, 25,0.85,0.75,gbdt,1000,7.670417111848063
FALSE,0.01, 8, 25,0.85,0.75,gbdt,1000,7.860997298618145
TRUE,0.05, 8, 25,0.85,0.75,gbdt,999,7.262371665862894
FALSE,0.05, 8, 25,0.85,0.75,gbdt,999,7.475298297206859
TRUE,0.10, 8, 25,0.85,0.75,gbdt,996,7.211685501187543
FALSE,0.10, 8, 25,0.85,0.75,gbdt,995,7.461113641352422
TRUE,0.30, 8, 25,0.85,0.75,gbdt,296,7.662041215142469
FALSE,0.30, 8, 25,0.85,0.75,gbdt,329,7.732016571613677
TRUE,0.01,10, 25,0.85,0.75,gbdt,1000,7.6589332744013925
FALSE,0.01,10, 25,0.85,0.75,gbdt,1000,7.8490028012809185
TRUE,0.05,10, 25,0.85,0.75,gbdt,1000,7.3039930117447955
FALSE,0.05,10, 25,0.85,0.75,gbdt,999,7.489260568259779
TRUE,0.10,10, 25,0.85,0.75,gbdt,887,7.26041409243832
FALSE,0.10,10, 25,0.85,0.75,gbdt,1000,7.507397139471988
TRUE,0.30,10, 25,0.85,0.75,gbdt,438,7.589570180629843
FALSE,0.30,10, 25,0.85,0.75,gbdt,489,7.788428793462415
TRUE,0.01, 1, 50,0.85,0.75,gbdt,1000,9.040566384471909
FALSE,0.01, 1, 50,0.85,0.75,gbdt,1000,9.07829813884896
TRUE,0.05, 1, 50,0.85,0.75,gbdt,996,8.538381846546521
FALSE,0.05, 1, 50,0.85,0.75,gbdt,893,8.667330528101887
TRUE,0.10, 1, 50,0.85,0.75,gbdt,992,8.47071404381309
FALSE,0.10, 1, 50,0.85,0.75,gbdt,592,8.724112657558344
TRUE,0.30, 1, 50,0.85,0.75,gbdt,934,8.362141105499415
FALSE,0.30, 1, 50,0.85,0.75,gbdt,217,8.843277223266199
TRUE,0.01, 3, 50,0.85,0.75,gbdt,1000,8.102442076042188
FALSE,0.01, 3, 50,0.85,0.75,gbdt,1000,8.205035424306978
TRUE,0.05, 3, 50,0.85,0.75,gbdt,999,7.568911199816704
FALSE,0.05, 3, 50,0.85,0.75,gbdt,997,7.808771052616349
TRUE,0.10, 3, 50,0.85,0.75,gbdt,1000,7.472302888375559
FALSE,0.10, 3, 50,0.85,0.75,gbdt,1000,7.577071596176428
TRUE,0.30, 3, 50,0.85,0.75,gbdt,516,7.584465795520593
FALSE,0.30, 3, 50,0.85,0.75,gbdt,449,7.750571758299255
TRUE,0.01, 5, 50,0.85,0.75,gbdt,1000,7.731590663329065
FALSE,0.01, 5, 50,0.85,0.75,gbdt,999,7.89661770046141
TRUE,0.05, 5, 50,0.85,0.75,gbdt,998,7.337422294611616
FALSE,0.05, 5, 50,0.85,0.75,gbdt,999,7.444164054393139
TRUE,0.10, 5, 50,0.85,0.75,gbdt,918,7.344097829820743
FALSE,0.10, 5, 50,0.85,0.75,gbdt,972,7.449533621166278
TRUE,0.30, 5, 50,0.85,0.75,gbdt,316,7.696116479655554
FALSE,0.30, 5, 50,0.85,0.75,gbdt,453,7.697153647751332
TRUE,0.01, 8, 50,0.85,0.75,gbdt,1000,7.553279252831285
FALSE,0.01, 8, 50,0.85,0.75,gbdt,1000,7.727640107176435
TRUE,0.05, 8, 50,0.85,0.75,gbdt,977,7.3123601592971115
FALSE,0.05, 8, 50,0.85,0.75,gbdt,1000,7.462570385461173
TRUE,0.10, 8, 50,0.85,0.75,gbdt,961,7.265998241477949
FALSE,0.10, 8, 50,0.85,0.75,gbdt,617,7.5255078227396774
TRUE,0.30, 8, 50,0.85,0.75,gbdt,184,7.7527889486344375
FALSE,0.30, 8, 50,0.85,0.75,gbdt,291,7.958769362647111
TRUE,0.01,10, 50,0.85,0.75,gbdt,1000,7.538335902735531
FALSE,0.01,10, 50,0.85,0.75,gbdt,999,7.714546759210775
TRUE,0.05,10, 50,0.85,0.75,gbdt,1000,7.269611909936442
FALSE,0.05,10, 50,0.85,0.75,gbdt,996,7.439770309054364
TRUE,0.10,10, 50,0.85,0.75,gbdt,678,7.270773271042196
FALSE,0.10,10, 50,0.85,0.75,gbdt,989,7.529215091052348
TRUE,0.30,10, 50,0.85,0.75,gbdt,192,7.656449998384724
FALSE,0.30,10, 50,0.85,0.75,gbdt,203,7.89402577290003
TRUE,0.01, 1,100,0.85,0.75,gbdt,1000,9.040566384471909
FALSE,0.01, 1,100,0.85,0.75,gbdt,1000,9.07829813884896
TRUE,0.05, 1,100,0.85,0.75,gbdt,996,8.538381846546521
FALSE,0.05, 1,100,0.85,0.75,gbdt,893,8.667330528101887
TRUE,0.10, 1,100,0.85,0.75,gbdt,992,8.47071404381309
FALSE,0.10, 1,100,0.85,0.75,gbdt,592,8.724112657558344
TRUE,0.30, 1,100,0.85,0.75,gbdt,934,8.362141105499415
FALSE,0.30, 1,100,0.85,0.75,gbdt,217,8.843277223266199
TRUE,0.01, 3,100,0.85,0.75,gbdt,1000,8.102442076042188
FALSE,0.01, 3,100,0.85,0.75,gbdt,1000,8.205035424306978
TRUE,0.05, 3,100,0.85,0.75,gbdt,999,7.568911199816704
FALSE,0.05, 3,100,0.85,0.75,gbdt,997,7.808771052616349
TRUE,0.10, 3,100,0.85,0.75,gbdt,1000,7.472302888375559
FALSE,0.10, 3,100,0.85,0.75,gbdt,1000,7.577071596176429
TRUE,0.30, 3,100,0.85,0.75,gbdt,516,7.584465795520593
FALSE,0.30, 3,100,0.85,0.75,gbdt,449,7.750571758299255
TRUE,0.01, 5,100,0.85,0.75,gbdt,1000,7.731590663329066
FALSE,0.01, 5,100,0.85,0.75,gbdt,999,7.896617700461411
TRUE,0.05, 5,100,0.85,0.75,gbdt,998,7.337422294611616
FALSE,0.05, 5,100,0.85,0.75,gbdt,999,7.444164054393139
TRUE,0.10, 5,100,0.85,0.75,gbdt,918,7.344097829820742
FALSE,0.10, 5,100,0.85,0.75,gbdt,972,7.449533621166279
TRUE,0.30, 5,100,0.85,0.75,gbdt,316,7.696116479655555
FALSE,0.30, 5,100,0.85,0.75,gbdt,453,7.697153647751332
TRUE,0.01, 8,100,0.85,0.75,gbdt,1000,7.471705368809915
FALSE,0.01, 8,100,0.85,0.75,gbdt,1000,7.675198126691659
TRUE,0.05, 8,100,0.85,0.75,gbdt,995,7.268594219165756
FALSE,0.05, 8,100,0.85,0.75,gbdt,998,7.485967585252421
TRUE,0.10, 8,100,0.85,0.75,gbdt,505,7.303546298309907
FALSE,0.10, 8,100,0.85,0.75,gbdt,837,7.471008373638509
TRUE,0.30, 8,100,0.85,0.75,gbdt,164,7.63767145196124
FALSE,0.30, 8,100,0.85,0.75,gbdt,271,7.974416573647881
TRUE,0.01,10,100,0.85,0.75,gbdt,1000,7.445149617366942
FALSE,0.01,10,100,0.85,0.75,gbdt,1000,7.613181161240944
TRUE,0.05,10,100,0.85,0.75,gbdt,1000,7.290883468322435
FALSE,0.05,10,100,0.85,0.75,gbdt,1000,7.39598137923129
TRUE,0.10,10,100,0.85,0.75,gbdt,827,7.262589875495574
FALSE,0.10,10,100,0.85,0.75,gbdt,649,7.520466149694113
TRUE,0.30,10,100,0.85,0.75,gbdt,147,7.7037075892460605
FALSE,0.30,10,100,0.85,0.75,gbdt,134,7.947503708810338
TRUE,0.01, 1,200,0.85,0.75,gbdt,1000,9.040566384471909
FALSE,0.01, 1,200,0.85,0.75,gbdt,1000,9.07829813884896
TRUE,0.05, 1,200,0.85,0.75,gbdt,996,8.538381846546521
FALSE,0.05, 1,200,0.85,0.75,gbdt,893,8.667330528101887
TRUE,0.10, 1,200,0.85,0.75,gbdt,992,8.47071404381309
FALSE,0.10, 1,200,0.85,0.75,gbdt,592,8.724112657558344
TRUE,0.30, 1,200,0.85,0.75,gbdt,934,8.362141105499415
FALSE,0.30, 1,200,0.85,0.75,gbdt,217,8.843277223266199
TRUE,0.01, 3,200,0.85,0.75,gbdt,1000,8.102442076042188
FALSE,0.01, 3,200,0.85,0.75,gbdt,1000,8.205035424306978
TRUE,0.05, 3,200,0.85,0.75,gbdt,999,7.5689111998167045
FALSE,0.05, 3,200,0.85,0.75,gbdt,997,7.808771052616349
TRUE,0.10, 3,200,0.85,0.75,gbdt,1000,7.472302888375559
FALSE,0.10, 3,200,0.85,0.75,gbdt,1000,7.577071596176428
TRUE,0.30, 3,200,0.85,0.75,gbdt,516,7.584465795520593
FALSE,0.30, 3,200,0.85,0.75,gbdt,449,7.750571758299255
TRUE,0.01, 5,200,0.85,0.75,gbdt,1000,7.731590663329065
FALSE,0.01, 5,200,0.85,0.75,gbdt,999,7.89661770046141
TRUE,0.05, 5,200,0.85,0.75,gbdt,998,7.337422294611616
FALSE,0.05, 5,200,0.85,0.75,gbdt,999,7.444164054393139
TRUE,0.10, 5,200,0.85,0.75,gbdt,918,7.344097829820743
FALSE,0.10, 5,200,0.85,0.75,gbdt,972,7.449533621166278
TRUE,0.30, 5,200,0.85,0.75,gbdt,316,7.696116479655554
FALSE,0.30, 5,200,0.85,0.75,gbdt,453,7.697153647751332
TRUE,0.01, 8,200,0.85,0.75,gbdt,1000,7.465701773814543
FALSE,0.01, 8,200,0.85,0.75,gbdt,999,7.62424898322788
TRUE,0.05, 8,200,0.85,0.75,gbdt,997,7.321683809029453
FALSE,0.05, 8,200,0.85,0.75,gbdt,1000,7.4656895694363925
TRUE,0.10, 8,200,0.85,0.75,gbdt,650,7.33067820480529
FALSE,0.10, 8,200,0.85,0.75,gbdt,1000,7.522605519693173
TRUE,0.30, 8,200,0.85,0.75,gbdt,176,7.713304097251904
FALSE,0.30, 8,200,0.85,0.75,gbdt,107,7.999784415034909
TRUE,0.01,10,200,0.85,0.75,gbdt,1000,7.420450814485559
FALSE,0.01,10,200,0.85,0.75,gbdt,1000,7.554741928377154
TRUE,0.05,10,200,0.85,0.75,gbdt,1000,7.330841615251442
FALSE,0.05,10,200,0.85,0.75,gbdt,999,7.445613749098663
TRUE,0.10,10,200,0.85,0.75,gbdt,858,7.369574835876297
FALSE,0.10,10,200,0.85,0.75,gbdt,795,7.539927931519874
TRUE,0.30,10,200,0.85,0.75,gbdt,276,7.801387382280778
FALSE,0.30,10,200,0.85,0.75,gbdt,312,8.108960129752452
TRUE,0.01, 1, 25,1.00,0.75,gbdt,1000,9.040566384471909
FALSE,0.01, 1, 25,1.00,0.75,gbdt,1000,9.07829813884896
TRUE,0.05, 1, 25,1.00,0.75,gbdt,996,8.538381846546521
FALSE,0.05, 1, 25,1.00,0.75,gbdt,893,8.667330528101887
TRUE,0.10, 1, 25,1.00,0.75,gbdt,992,8.47071404381309
FALSE,0.10, 1, 25,1.00,0.75,gbdt,592,8.724112657558344
TRUE,0.30, 1, 25,1.00,0.75,gbdt,934,8.362141105499415
FALSE,0.30, 1, 25,1.00,0.75,gbdt,217,8.843277223266199
TRUE,0.01, 3, 25,1.00,0.75,gbdt,1000,8.102442076042188
FALSE,0.01, 3, 25,1.00,0.75,gbdt,1000,8.205035424306978
TRUE,0.05, 3, 25,1.00,0.75,gbdt,999,7.5689111998167045
FALSE,0.05, 3, 25,1.00,0.75,gbdt,997,7.808771052616349
TRUE,0.10, 3, 25,1.00,0.75,gbdt,1000,7.472302888375559
FALSE,0.10, 3, 25,1.00,0.75,gbdt,1000,7.577071596176428
TRUE,0.30, 3, 25,1.00,0.75,gbdt,516,7.584465795520593
FALSE,0.30, 3, 25,1.00,0.75,gbdt,449,7.750571758299255
TRUE,0.01, 5, 25,1.00,0.75,gbdt,1000,7.7584156127459085
FALSE,0.01, 5, 25,1.00,0.75,gbdt,1000,7.901434555599382
TRUE,0.05, 5, 25,1.00,0.75,gbdt,1000,7.339303352648612
FALSE,0.05, 5, 25,1.00,0.75,gbdt,1000,7.486846809134627
TRUE,0.10, 5, 25,1.00,0.75,gbdt,959,7.29721100404286
FALSE,0.10, 5, 25,1.00,0.75,gbdt,773,7.449603718846203
TRUE,0.30, 5, 25,1.00,0.75,gbdt,275,7.6362202398526655
FALSE,0.30, 5, 25,1.00,0.75,gbdt,629,7.675493322256652
TRUE,0.01, 8, 25,1.00,0.75,gbdt,1000,7.670417111848063
FALSE,0.01, 8, 25,1.00,0.75,gbdt,1000,7.860997298618145
TRUE,0.05, 8, 25,1.00,0.75,gbdt,999,7.262371665862894
FALSE,0.05, 8, 25,1.00,0.75,gbdt,999,7.475298297206859
TRUE,0.10, 8, 25,1.00,0.75,gbdt,996,7.211685501187542
FALSE,0.10, 8, 25,1.00,0.75,gbdt,995,7.461113641352422
TRUE,0.30, 8, 25,1.00,0.75,gbdt,296,7.662041215142469
FALSE,0.30, 8, 25,1.00,0.75,gbdt,329,7.732016571613677
TRUE,0.01,10, 25,1.00,0.75,gbdt,1000,7.6589332744013925
FALSE,0.01,10, 25,1.00,0.75,gbdt,1000,7.8490028012809185
TRUE,0.05,10, 25,1.00,0.75,gbdt,1000,7.3039930117447955
FALSE,0.05,10, 25,1.00,0.75,gbdt,999,7.489260568259779
TRUE,0.10,10, 25,1.00,0.75,gbdt,887,7.260414092438319
FALSE,0.10,10, 25,1.00,0.75,gbdt,1000,7.507397139471988
TRUE,0.30,10, 25,1.00,0.75,gbdt,438,7.589570180629843
FALSE,0.30,10, 25,1.00,0.75,gbdt,489,7.788428793462414
TRUE,0.01, 1, 50,1.00,0.75,gbdt,1000,9.040566384471909
FALSE,0.01, 1, 50,1.00,0.75,gbdt,1000,9.07829813884896
TRUE,0.05, 1, 50,1.00,0.75,gbdt,996,8.538381846546521
FALSE,0.05, 1, 50,1.00,0.75,gbdt,893,8.667330528101887
TRUE,0.10, 1, 50,1.00,0.75,gbdt,992,8.47071404381309
FALSE,0.10, 1, 50,1.00,0.75,gbdt,592,8.724112657558344
TRUE,0.30, 1, 50,1.00,0.75,gbdt,934,8.362141105499415
FALSE,0.30, 1, 50,1.00,0.75,gbdt,217,8.843277223266199
TRUE,0.01, 3, 50,1.00,0.75,gbdt,1000,8.102442076042188
FALSE,0.01, 3, 50,1.00,0.75,gbdt,1000,8.205035424306978
TRUE,0.05, 3, 50,1.00,0.75,gbdt,999,7.5689111998167045
FALSE,0.05, 3, 50,1.00,0.75,gbdt,997,7.808771052616349
TRUE,0.10, 3, 50,1.00,0.75,gbdt,1000,7.472302888375559
FALSE,0.10, 3, 50,1.00,0.75,gbdt,1000,7.577071596176428
TRUE,0.30, 3, 50,1.00,0.75,gbdt,516,7.584465795520593
FALSE,0.30, 3, 50,1.00,0.75,gbdt,449,7.750571758299255
TRUE,0.01, 5, 50,1.00,0.75,gbdt,1000,7.731590663329065
FALSE,0.01, 5, 50,1.00,0.75,gbdt,999,7.89661770046141
TRUE,0.05, 5, 50,1.00,0.75,gbdt,998,7.337422294611616
FALSE,0.05, 5, 50,1.00,0.75,gbdt,999,7.444164054393139
TRUE,0.10, 5, 50,1.00,0.75,gbdt,918,7.344097829820743
FALSE,0.10, 5, 50,1.00,0.75,gbdt,972,7.449533621166279
TRUE,0.30, 5, 50,1.00,0.75,gbdt,316,7.696116479655554
FALSE,0.30, 5, 50,1.00,0.75,gbdt,453,7.697153647751332
TRUE,0.01, 8, 50,1.00,0.75,gbdt,1000,7.553279252831285
FALSE,0.01, 8, 50,1.00,0.75,gbdt,1000,7.727640107176435
TRUE,0.05, 8, 50,1.00,0.75,gbdt,977,7.3123601592971115
FALSE,0.05, 8, 50,1.00,0.75,gbdt,1000,7.462570385461173
TRUE,0.10, 8, 50,1.00,0.75,gbdt,961,7.265998241477949
FALSE,0.10, 8, 50,1.00,0.75,gbdt,617,7.5255078227396774
TRUE,0.30, 8, 50,1.00,0.75,gbdt,184,7.7527889486344375
FALSE,0.30, 8, 50,1.00,0.75,gbdt,291,7.958769362647111
TRUE,0.01,10, 50,1.00,0.75,gbdt,1000,7.538335902735531
FALSE,0.01,10, 50,1.00,0.75,gbdt,999,7.7145935809913135
TRUE,0.05,10, 50,1.00,0.75,gbdt,1000,7.269611909936443
FALSE,0.05,10, 50,1.00,0.75,gbdt,996,7.439770309054364
TRUE,0.10,10, 50,1.00,0.75,gbdt,678,7.270773271042196
FALSE,0.10,10, 50,1.00,0.75,gbdt,989,7.529215091052348
TRUE,0.30,10, 50,1.00,0.75,gbdt,192,7.656449998384724
FALSE,0.30,10, 50,1.00,0.75,gbdt,203,7.89402577290003
TRUE,0.01, 1,100,1.00,0.75,gbdt,1000,9.040566384471909
